ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	CrearFiesta	crearfiesta	1590565632753	 	3.3.1
REQUEST	1145		Home	1590565636184	1590565636187	OK	 
REQUEST	1146		Home	1590565636184	1590565636188	OK	 
USER	CrearFiesta	954	START	1590565636188	1590565636188
USER	AceptarLocal	1147	START	1590565636188	1590565636188
USER	AceptarLocal	1148	START	1590565636188	1590565636188
USER	CrearFiesta	953	START	1590565636188	1590565636188
REQUEST	1147		Home	1590565636188	1590565636191	OK	 
REQUEST	1148		Home	1590565636188	1590565636191	OK	 
REQUEST	953		Home	1590565636188	1590565636191	OK	 
REQUEST	954		Home	1590565636188	1590565636191	OK	 
USER	AceptarLocal	1149	START	1590565636199	1590565636199
USER	AceptarLocal	1150	START	1590565636199	1590565636199
USER	CrearFiesta	956	START	1590565636198	1590565636198
USER	CrearFiesta	955	START	1590565636198	1590565636198
REQUEST	955		Home	1590565636199	1590565636201	OK	 
REQUEST	1150		Home	1590565636199	1590565636201	OK	 
REQUEST	1149		Home	1590565636199	1590565636201	OK	 
REQUEST	956		Home	1590565636199	1590565636201	OK	 
USER	CrearFiesta	957	START	1590565636214	1590565636214
USER	AceptarLocal	1151	START	1590565636214	1590565636214
USER	CrearFiesta	958	START	1590565636214	1590565636214
USER	AceptarLocal	1152	START	1590565636214	1590565636214
REQUEST	1151		Home	1590565636215	1590565636218	OK	 
REQUEST	958		Home	1590565636215	1590565636218	OK	 
REQUEST	1152		Home	1590565636215	1590565636218	OK	 
REQUEST	957		Home	1590565636215	1590565636218	OK	 
USER	CrearFiesta	959	START	1590565636218	1590565636218
USER	AceptarLocal	1154	START	1590565636219	1590565636219
USER	AceptarLocal	1153	START	1590565636219	1590565636219
USER	CrearFiesta	960	START	1590565636219	1590565636219
REQUEST	1153		Home	1590565636219	1590565636221	OK	 
REQUEST	1154		Home	1590565636219	1590565636221	OK	 
REQUEST	960		Home	1590565636219	1590565636221	OK	 
REQUEST	959		Home	1590565636219	1590565636221	OK	 
USER	AceptarLocal	1156	START	1590565636230	1590565636230
USER	CrearFiesta	961	START	1590565636230	1590565636230
USER	AceptarLocal	1155	START	1590565636230	1590565636230
USER	CrearFiesta	962	START	1590565636230	1590565636230
REQUEST	1156		Home	1590565636230	1590565636233	OK	 
REQUEST	1155		Home	1590565636230	1590565636233	OK	 
REQUEST	961		Home	1590565636230	1590565636233	OK	 
REQUEST	962		Home	1590565636230	1590565636233	OK	 
USER	CrearFiesta	965	START	1590565636252	1590565636252
USER	CrearFiesta	966	START	1590565636252	1590565636252
USER	CrearFiesta	963	START	1590565636252	1590565636252
USER	AceptarLocal	1159	START	1590565636252	1590565636252
USER	AceptarLocal	1158	START	1590565636252	1590565636252
USER	AceptarLocal	1157	START	1590565636252	1590565636252
USER	AceptarLocal	1160	START	1590565636252	1590565636252
USER	CrearFiesta	964	START	1590565636252	1590565636252
REQUEST	963		Home	1590565636253	1590565636257	OK	 
REQUEST	1158		Home	1590565636254	1590565636257	OK	 
REQUEST	965		Home	1590565636253	1590565636257	OK	 
REQUEST	1159		Home	1590565636253	1590565636257	OK	 
REQUEST	1160		Home	1590565636254	1590565636257	OK	 
REQUEST	964		Home	1590565636253	1590565636257	OK	 
REQUEST	966		Home	1590565636253	1590565636258	OK	 
REQUEST	1157		Home	1590565636254	1590565636258	OK	 
USER	CrearFiesta	969	START	1590565636268	1590565636268
USER	CrearFiesta	968	START	1590565636268	1590565636268
USER	AceptarLocal	1162	START	1590565636268	1590565636268
USER	AceptarLocal	1161	START	1590565636268	1590565636268
USER	CrearFiesta	967	START	1590565636268	1590565636268
USER	CrearFiesta	970	START	1590565636268	1590565636268
USER	AceptarLocal	1163	START	1590565636268	1590565636268
USER	AceptarLocal	1164	START	1590565636268	1590565636268
REQUEST	968		Home	1590565636268	1590565636271	OK	 
REQUEST	970		Home	1590565636268	1590565636271	OK	 
REQUEST	1164		Home	1590565636268	1590565636271	OK	 
REQUEST	1163		Home	1590565636268	1590565636271	OK	 
REQUEST	969		Home	1590565636268	1590565636271	OK	 
REQUEST	967		Home	1590565636268	1590565636272	OK	 
REQUEST	1162		Home	1590565636268	1590565636272	OK	 
REQUEST	1161		Home	1590565636268	1590565636272	OK	 
USER	AceptarLocal	1166	START	1590565636283	1590565636283
USER	CrearFiesta	972	START	1590565636283	1590565636283
USER	CrearFiesta	971	START	1590565636283	1590565636283
USER	AceptarLocal	1165	START	1590565636283	1590565636283
REQUEST	1166		Home	1590565636283	1590565636286	OK	 
REQUEST	1165		Home	1590565636284	1590565636286	OK	 
REQUEST	972		Home	1590565636283	1590565636286	OK	 
REQUEST	971		Home	1590565636283	1590565636286	OK	 
USER	CrearFiesta	973	START	1590565636288	1590565636288
USER	AceptarLocal	1168	START	1590565636288	1590565636288
USER	CrearFiesta	974	START	1590565636288	1590565636288
USER	AceptarLocal	1167	START	1590565636288	1590565636288
REQUEST	1167		Home	1590565636288	1590565636290	OK	 
REQUEST	974		Home	1590565636288	1590565636290	OK	 
REQUEST	973		Home	1590565636288	1590565636290	OK	 
REQUEST	1168		Home	1590565636288	1590565636290	OK	 
USER	CrearFiesta	976	START	1590565636299	1590565636299
USER	AceptarLocal	1169	START	1590565636299	1590565636299
USER	CrearFiesta	975	START	1590565636299	1590565636299
USER	AceptarLocal	1170	START	1590565636299	1590565636299
REQUEST	1169		Home	1590565636299	1590565636302	OK	 
REQUEST	1170		Home	1590565636300	1590565636302	OK	 
REQUEST	976		Home	1590565636299	1590565636302	OK	 
REQUEST	975		Home	1590565636299	1590565636302	OK	 
USER	AceptarLocal	1171	START	1590565636315	1590565636315
USER	CrearFiesta	978	START	1590565636315	1590565636315
USER	CrearFiesta	977	START	1590565636315	1590565636315
USER	AceptarLocal	1172	START	1590565636315	1590565636315
USER	CrearFiesta	979	START	1590565636318	1590565636318
USER	AceptarLocal	1173	START	1590565636318	1590565636318
USER	CrearFiesta	980	START	1590565636318	1590565636318
USER	AceptarLocal	1174	START	1590565636318	1590565636318
REQUEST	977		Home	1590565636315	1590565636319	OK	 
REQUEST	1172		Home	1590565636316	1590565636319	OK	 
REQUEST	1171		Home	1590565636315	1590565636320	OK	 
REQUEST	978		Home	1590565636315	1590565636320	OK	 
REQUEST	1173		Home	1590565636318	1590565636322	OK	 
REQUEST	1174		Home	1590565636318	1590565636322	OK	 
REQUEST	979		Home	1590565636318	1590565636322	OK	 
REQUEST	980		Home	1590565636318	1590565636322	OK	 
USER	AceptarLocal	1175	START	1590565636330	1590565636330
USER	CrearFiesta	982	START	1590565636330	1590565636330
USER	AceptarLocal	1176	START	1590565636330	1590565636330
USER	CrearFiesta	981	START	1590565636330	1590565636330
REQUEST	982		Home	1590565636331	1590565636334	OK	 
REQUEST	1176		Home	1590565636330	1590565636334	OK	 
REQUEST	981		Home	1590565636330	1590565636334	OK	 
REQUEST	1175		Home	1590565636330	1590565636334	OK	 
USER	CrearFiesta	985	START	1590565636352	1590565636352
USER	AceptarLocal	1177	START	1590565636352	1590565636352
USER	CrearFiesta	984	START	1590565636352	1590565636352
USER	AceptarLocal	1179	START	1590565636353	1590565636353
USER	CrearFiesta	983	START	1590565636352	1590565636352
USER	AceptarLocal	1178	START	1590565636352	1590565636352
USER	CrearFiesta	986	START	1590565636353	1590565636353
USER	AceptarLocal	1180	START	1590565636353	1590565636353
REQUEST	983		Home	1590565636353	1590565636357	OK	 
REQUEST	1179		Home	1590565636353	1590565636357	OK	 
REQUEST	1177		Home	1590565636353	1590565636357	OK	 
REQUEST	984		Home	1590565636353	1590565636357	OK	 
REQUEST	1180		Home	1590565636354	1590565636357	OK	 
REQUEST	986		Home	1590565636354	1590565636357	OK	 
REQUEST	985		Home	1590565636353	1590565636358	OK	 
REQUEST	1178		Home	1590565636353	1590565636358	OK	 
USER	CrearFiesta	990	START	1590565636368	1590565636368
USER	CrearFiesta	988	START	1590565636368	1590565636368
USER	CrearFiesta	987	START	1590565636368	1590565636368
USER	AceptarLocal	1181	START	1590565636368	1590565636368
USER	CrearFiesta	989	START	1590565636368	1590565636368
USER	AceptarLocal	1182	START	1590565636368	1590565636368
USER	AceptarLocal	1183	START	1590565636368	1590565636368
USER	AceptarLocal	1184	START	1590565636368	1590565636368
REQUEST	1181		Home	1590565636368	1590565636372	OK	 
REQUEST	1183		Home	1590565636369	1590565636372	OK	 
REQUEST	1182		Home	1590565636368	1590565636372	OK	 
REQUEST	988		Home	1590565636368	1590565636372	OK	 
REQUEST	987		Home	1590565636368	1590565636372	OK	 
REQUEST	990		Home	1590565636368	1590565636373	OK	 
REQUEST	989		Home	1590565636368	1590565636373	OK	 
REQUEST	1184		Home	1590565636369	1590565636373	OK	 
USER	CrearFiesta	991	START	1590565636384	1590565636384
USER	AceptarLocal	1186	START	1590565636384	1590565636384
USER	AceptarLocal	1185	START	1590565636384	1590565636384
USER	CrearFiesta	992	START	1590565636384	1590565636384
REQUEST	991		Home	1590565636384	1590565636387	OK	 
REQUEST	1186		Home	1590565636384	1590565636387	OK	 
REQUEST	992		Home	1590565636384	1590565636387	OK	 
REQUEST	1185		Home	1590565636384	1590565636387	OK	 
USER	AceptarLocal	1187	START	1590565636388	1590565636388
USER	CrearFiesta	994	START	1590565636388	1590565636388
USER	CrearFiesta	993	START	1590565636388	1590565636388
USER	AceptarLocal	1188	START	1590565636388	1590565636388
REQUEST	994		Home	1590565636388	1590565636391	OK	 
REQUEST	993		Home	1590565636388	1590565636391	OK	 
REQUEST	1187		Home	1590565636388	1590565636391	OK	 
REQUEST	1188		Home	1590565636388	1590565636391	OK	 
USER	CrearFiesta	995	START	1590565636399	1590565636399
USER	CrearFiesta	996	START	1590565636399	1590565636399
USER	AceptarLocal	1190	START	1590565636399	1590565636399
USER	AceptarLocal	1189	START	1590565636399	1590565636399
REQUEST	996		Home	1590565636399	1590565636402	OK	 
REQUEST	995		Home	1590565636399	1590565636402	OK	 
REQUEST	1190		Home	1590565636400	1590565636402	OK	 
REQUEST	1189		Home	1590565636400	1590565636402	OK	 
USER	AceptarLocal	1191	START	1590565636415	1590565636415
USER	CrearFiesta	998	START	1590565636415	1590565636415
USER	CrearFiesta	997	START	1590565636415	1590565636415
USER	AceptarLocal	1192	START	1590565636415	1590565636415
USER	CrearFiesta	999	START	1590565636418	1590565636418
USER	AceptarLocal	1193	START	1590565636418	1590565636418
USER	CrearFiesta	1000	START	1590565636418	1590565636418
USER	AceptarLocal	1194	START	1590565636418	1590565636418
REQUEST	998		Home	1590565636415	1590565636419	OK	 
REQUEST	997		Home	1590565636415	1590565636419	OK	 
REQUEST	1191		Home	1590565636415	1590565636419	OK	 
REQUEST	1192		Home	1590565636415	1590565636419	OK	 
REQUEST	1193		Home	1590565636418	1590565636421	OK	 
REQUEST	999		Home	1590565636418	1590565636421	OK	 
REQUEST	1194		Home	1590565636418	1590565636421	OK	 
REQUEST	1000		Home	1590565636418	1590565636421	OK	 
USER	CrearFiesta	1001	START	1590565636431	1590565636431
USER	AceptarLocal	1195	START	1590565636431	1590565636431
USER	CrearFiesta	1002	START	1590565636431	1590565636431
USER	AceptarLocal	1196	START	1590565636431	1590565636431
REQUEST	1002		Home	1590565636431	1590565636434	OK	 
REQUEST	1195		Home	1590565636431	1590565636434	OK	 
REQUEST	1196		Home	1590565636431	1590565636434	OK	 
REQUEST	1001		Home	1590565636431	1590565636434	OK	 
USER	AceptarLocal	1198	START	1590565636452	1590565636452
USER	AceptarLocal	1197	START	1590565636452	1590565636452
USER	CrearFiesta	1004	START	1590565636452	1590565636452
USER	CrearFiesta	1005	START	1590565636453	1590565636453
USER	CrearFiesta	1003	START	1590565636452	1590565636452
USER	AceptarLocal	1200	START	1590565636453	1590565636453
USER	AceptarLocal	1199	START	1590565636453	1590565636453
USER	CrearFiesta	1006	START	1590565636453	1590565636453
REQUEST	1199		Home	1590565636453	1590565636457	OK	 
REQUEST	1197		Home	1590565636453	1590565636457	OK	 
REQUEST	1006		Home	1590565636453	1590565636457	OK	 
REQUEST	1003		Home	1590565636453	1590565636457	OK	 
REQUEST	1200		Home	1590565636454	1590565636457	OK	 
REQUEST	1198		Home	1590565636453	1590565636457	OK	 
REQUEST	1005		Home	1590565636453	1590565636457	OK	 
REQUEST	1004		Home	1590565636453	1590565636458	OK	 
USER	AceptarLocal	1202	START	1590565636458	1590565636458
USER	CrearFiesta	1007	START	1590565636458	1590565636458
USER	CrearFiesta	1008	START	1590565636458	1590565636458
USER	AceptarLocal	1201	START	1590565636458	1590565636458
REQUEST	1202		Home	1590565636458	1590565636461	OK	 
REQUEST	1008		Home	1590565636458	1590565636461	OK	 
REQUEST	1201		Home	1590565636458	1590565636461	OK	 
REQUEST	1007		Home	1590565636458	1590565636461	OK	 
USER	CrearFiesta	1009	START	1590565636468	1590565636468
USER	CrearFiesta	1010	START	1590565636468	1590565636468
USER	AceptarLocal	1203	START	1590565636468	1590565636468
USER	AceptarLocal	1204	START	1590565636468	1590565636468
REQUEST	1203		Home	1590565636468	1590565636471	OK	 
REQUEST	1010		Home	1590565636468	1590565636471	OK	 
REQUEST	1009		Home	1590565636468	1590565636471	OK	 
REQUEST	1204		Home	1590565636469	1590565636471	OK	 
USER	CrearFiesta	1012	START	1590565636484	1590565636484
USER	AceptarLocal	1206	START	1590565636484	1590565636484
USER	AceptarLocal	1205	START	1590565636484	1590565636484
USER	CrearFiesta	1011	START	1590565636484	1590565636484
REQUEST	1012		Home	1590565636484	1590565636488	OK	 
REQUEST	1011		Home	1590565636484	1590565636488	OK	 
REQUEST	1206		Home	1590565636484	1590565636488	OK	 
USER	CrearFiesta	1013	START	1590565636488	1590565636488
USER	CrearFiesta	1014	START	1590565636488	1590565636488
USER	AceptarLocal	1207	START	1590565636489	1590565636489
USER	AceptarLocal	1208	START	1590565636489	1590565636489
REQUEST	1205		Home	1590565636484	1590565636490	OK	 
REQUEST	1208		Home	1590565636490	1590565636493	OK	 
REQUEST	1013		Home	1590565636488	1590565636493	OK	 
REQUEST	1207		Home	1590565636489	1590565636493	OK	 
REQUEST	1014		Home	1590565636489	1590565636493	OK	 
USER	AceptarLocal	1210	START	1590565636499	1590565636499
USER	CrearFiesta	1211	START	1590565636499	1590565636499
USER	AceptarLocal	1410	START	1590565636499	1590565636499
USER	AceptarLocal	1209	START	1590565636499	1590565636499
USER	CrearFiesta	1212	START	1590565636499	1590565636499
USER	AceptarLocal	1411	START	1590565636499	1590565636499
REQUEST	1211		Home	1590565636499	1590565636503	OK	 
REQUEST	1209		Home	1590565636499	1590565636504	OK	 
REQUEST	1210		Home	1590565636499	1590565636504	OK	 
REQUEST	1410		Home	1590565636500	1590565636504	OK	 
REQUEST	1212		Home	1590565636500	1590565636504	OK	 
REQUEST	1411		Home	1590565636500	1590565636504	OK	 
USER	CrearFiesta	1213	START	1590565636515	1590565636515
USER	CrearFiesta	1214	START	1590565636515	1590565636515
USER	AceptarLocal	1413	START	1590565636515	1590565636515
USER	AceptarLocal	1412	START	1590565636515	1590565636515
USER	CrearFiesta	1215	START	1590565636518	1590565636518
REQUEST	1413		Home	1590565636515	1590565636518	OK	 
REQUEST	1214		Home	1590565636515	1590565636518	OK	 
REQUEST	1412		Home	1590565636515	1590565636518	OK	 
REQUEST	1213		Home	1590565636515	1590565636519	OK	 
USER	CrearFiesta	1216	START	1590565636518	1590565636518
USER	AceptarLocal	1414	START	1590565636518	1590565636518
USER	AceptarLocal	1415	START	1590565636519	1590565636519
REQUEST	1215		Home	1590565636518	1590565636522	OK	 
REQUEST	1414		Home	1590565636519	1590565636522	OK	 
REQUEST	1415		Home	1590565636519	1590565636522	OK	 
REQUEST	1216		Home	1590565636518	1590565636522	OK	 
USER	CrearFiesta	1217	START	1590565636530	1590565636530
USER	CrearFiesta	1218	START	1590565636530	1590565636530
USER	AceptarLocal	1417	START	1590565636530	1590565636530
USER	AceptarLocal	1416	START	1590565636530	1590565636530
REQUEST	1416		Home	1590565636531	1590565636534	OK	 
REQUEST	1217		Home	1590565636531	1590565636534	OK	 
REQUEST	1218		Home	1590565636531	1590565636534	OK	 
REQUEST	1417		Home	1590565636531	1590565636534	OK	 
USER	CrearFiesta	1220	START	1590565636553	1590565636553
USER	AceptarLocal	1419	START	1590565636553	1590565636553
USER	CrearFiesta	1219	START	1590565636553	1590565636553
USER	AceptarLocal	1418	START	1590565636553	1590565636553
USER	AceptarLocal	1420	START	1590565636554	1590565636554
USER	CrearFiesta	1222	START	1590565636554	1590565636554
USER	CrearFiesta	1221	START	1590565636554	1590565636554
USER	AceptarLocal	1421	START	1590565636554	1590565636554
REQUEST	1221		Home	1590565636555	1590565636557	OK	 
REQUEST	1421		Home	1590565636555	1590565636558	OK	 
REQUEST	1419		Home	1590565636554	1590565636557	OK	 
REQUEST	1219		Home	1590565636554	1590565636557	OK	 
REQUEST	1222		Home	1590565636554	1590565636558	OK	 
REQUEST	1418		Home	1590565636554	1590565636558	OK	 
REQUEST	1220		Home	1590565636554	1590565636559	OK	 
USER	CrearFiesta	1223	START	1590565636559	1590565636559
USER	CrearFiesta	1224	START	1590565636559	1590565636559
USER	AceptarLocal	1422	START	1590565636559	1590565636559
USER	AceptarLocal	1423	START	1590565636559	1590565636559
REQUEST	1420		Home	1590565636554	1590565636560	OK	 
REQUEST	1423		Home	1590565636559	1590565636562	OK	 
REQUEST	1223		Home	1590565636559	1590565636562	OK	 
REQUEST	1224		Home	1590565636559	1590565636562	OK	 
REQUEST	1422		Home	1590565636559	1590565636562	OK	 
USER	CrearFiesta	1226	START	1590565636568	1590565636568
USER	CrearFiesta	1225	START	1590565636568	1590565636568
USER	AceptarLocal	1425	START	1590565636568	1590565636568
USER	AceptarLocal	1424	START	1590565636568	1590565636568
REQUEST	1225		Home	1590565636569	1590565636572	OK	 
REQUEST	1424		Home	1590565636569	1590565636572	OK	 
REQUEST	1425		Home	1590565636569	1590565636572	OK	 
REQUEST	1226		Home	1590565636569	1590565636572	OK	 
USER	CrearFiesta	1227	START	1590565636584	1590565636584
USER	CrearFiesta	1228	START	1590565636584	1590565636584
USER	AceptarLocal	1427	START	1590565636584	1590565636584
USER	AceptarLocal	1426	START	1590565636584	1590565636584
USER	AceptarLocal	1429	START	1590565636588	1590565636588
USER	AceptarLocal	1428	START	1590565636588	1590565636588
USER	CrearFiesta	1230	START	1590565636588	1590565636588
USER	CrearFiesta	1229	START	1590565636588	1590565636588
REQUEST	1228		Home	1590565636584	1590565636589	OK	 
REQUEST	1227		Home	1590565636584	1590565636589	OK	 
REQUEST	1426		Home	1590565636585	1590565636589	OK	 
REQUEST	1427		Home	1590565636585	1590565636590	OK	 
REQUEST	1230		Home	1590565636588	1590565636591	OK	 
REQUEST	1428		Home	1590565636588	1590565636591	OK	 
REQUEST	1229		Home	1590565636588	1590565636592	OK	 
REQUEST	1429		Home	1590565636588	1590565636592	OK	 
USER	CrearFiesta	1232	START	1590565636604	1590565636604
USER	AceptarLocal	1430	START	1590565636604	1590565636604
USER	AceptarLocal	1431	START	1590565636604	1590565636604
USER	CrearFiesta	1231	START	1590565636604	1590565636604
REQUEST	1431		Home	1590565636604	1590565636607	OK	 
REQUEST	1232		Home	1590565636604	1590565636607	OK	 
REQUEST	1430		Home	1590565636604	1590565636607	OK	 
REQUEST	1231		Home	1590565636604	1590565636607	OK	 
