ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257529057	 	3.3.1
REQUEST	1458		WrongLogged Redirect 1	1590257593389	1590257593401	OK	 
REQUEST	228		Forbidden	1590257593403	1590257593406	OK	 
USER	AceptarLocalTestPositivo	1894	START	1590257593434	1590257593434
USER	AceptarLocalTestNegativo	1909	START	1590257593434	1590257593434
REQUEST	1909		Welcome	1590257593435	1590257593438	OK	 
REQUEST	1894		Welcome	1590257593435	1590257593438	OK	 
REQUEST	1714		RightLogin	1590257593454	1590257593455	OK	 
REQUEST	1729		WrongLogin	1590257593454	1590257593456	OK	 
REQUEST	604		RightLogged	1590257593457	1590257593458	OK	 
REQUEST	604		RightLogged Redirect 1	1590257593458	1590257593459	OK	 
REQUEST	229		Forbidden	1590257593457	1590257593461	OK	 
REQUEST	1459		WrongLogged	1590257593470	1590257593471	OK	 
REQUEST	1459		WrongLogged Redirect 1	1590257593471	1590257593472	OK	 
USER	AceptarLocalTestNegativo	1910	START	1590257593487	1590257593487
USER	AceptarLocalTestPositivo	1895	START	1590257593487	1590257593487
REQUEST	1910		Welcome	1590257593487	1590257593489	OK	 
REQUEST	1895		Welcome	1590257593487	1590257593489	OK	 
REQUEST	1460		WrongLogged	1590257593532	1590257593533	OK	 
REQUEST	1715		RightLogin	1590257593532	1590257593534	OK	 
REQUEST	1730		WrongLogin	1590257593532	1590257593534	OK	 
REQUEST	1460		WrongLogged Redirect 1	1590257593533	1590257593535	OK	 
REQUEST	230		Forbidden	1590257593532	1590257593537	OK	 
REQUEST	605		RightLogged	1590257593548	1590257593549	OK	 
REQUEST	605		RightLogged Redirect 1	1590257593549	1590257593550	OK	 
USER	AceptarLocalTestNegativo	1911	START	1590257593563	1590257593563
USER	AceptarLocalTestPositivo	1896	START	1590257593563	1590257593563
REQUEST	1896		Welcome	1590257593564	1590257593566	OK	 
REQUEST	1911		Welcome	1590257593564	1590257593566	OK	 
REQUEST	1716		RightLogin	1590257593595	1590257593595	OK	 
REQUEST	1731		WrongLogin	1590257593595	1590257593596	OK	 
REQUEST	1461		WrongLogged	1590257593595	1590257593596	OK	 
REQUEST	1461		WrongLogged Redirect 1	1590257593596	1590257593598	OK	 
REQUEST	231		Forbidden	1590257593595	1590257593600	OK	 
REQUEST	606		RightLogged	1590257593610	1590257593611	OK	 
REQUEST	606		RightLogged Redirect 1	1590257593611	1590257593612	OK	 
USER	AceptarLocalTestPositivo	1897	START	1590257593627	1590257593627
USER	AceptarLocalTestNegativo	1912	START	1590257593627	1590257593627
REQUEST	1912		Welcome	1590257593627	1590257593629	OK	 
REQUEST	1897		Welcome	1590257593627	1590257593629	OK	 
REQUEST	1717		RightLogin	1590257593657	1590257593658	OK	 
REQUEST	1732		WrongLogin	1590257593657	1590257593659	OK	 
REQUEST	1462		WrongLogged	1590257593657	1590257593659	OK	 
REQUEST	1462		WrongLogged Redirect 1	1590257593659	1590257593660	OK	 
REQUEST	232		Forbidden	1590257593657	1590257593663	OK	 
USER	AceptarLocalTestNegativo	1913	START	1590257593688	1590257593688
USER	AceptarLocalTestPositivo	1898	START	1590257593688	1590257593688
REQUEST	1898		Welcome	1590257593688	1590257593691	OK	 
REQUEST	1913		Welcome	1590257593688	1590257593692	OK	 
REQUEST	1463		WrongLogged	1590257593704	1590257593706	OK	 
REQUEST	607		RightLogged	1590257593704	1590257593707	OK	 
REQUEST	1718		RightLogin	1590257593707	1590257593708	OK	 
REQUEST	1733		WrongLogin	1590257593707	1590257593708	OK	 
REQUEST	1463		WrongLogged Redirect 1	1590257593706	1590257593709	OK	 
REQUEST	607		RightLogged Redirect 1	1590257593707	1590257593710	OK	 
REQUEST	608		RightLogged	1590257593735	1590257593736	OK	 
REQUEST	608		RightLogged Redirect 1	1590257593736	1590257593738	OK	 
REQUEST	233		Forbidden	1590257593737	1590257593741	OK	 
USER	AceptarLocalTestPositivo	1899	START	1590257593767	1590257593767
USER	AceptarLocalTestNegativo	1914	START	1590257593767	1590257593767
REQUEST	1914		Welcome	1590257593767	1590257593769	OK	 
REQUEST	1899		Welcome	1590257593767	1590257593769	OK	 
REQUEST	1464		WrongLogged	1590257593782	1590257593783	OK	 
REQUEST	1464		WrongLogged Redirect 1	1590257593783	1590257593784	OK	 
REQUEST	1719		RightLogin	1590257593787	1590257593787	OK	 
REQUEST	1734		WrongLogin	1590257593787	1590257593788	OK	 
REQUEST	234		Forbidden	1590257593787	1590257593791	OK	 
REQUEST	609		RightLogged	1590257593814	1590257593814	OK	 
REQUEST	609		RightLogged Redirect 1	1590257593814	1590257593815	OK	 
USER	AceptarLocalTestNegativo	1915	START	1590257593829	1590257593829
USER	AceptarLocalTestPositivo	1900	START	1590257593829	1590257593829
REQUEST	1900		Welcome	1590257593830	1590257593831	OK	 
REQUEST	1915		Welcome	1590257593829	1590257593832	OK	 
REQUEST	1465		WrongLogged	1590257593847	1590257593848	OK	 
REQUEST	1465		WrongLogged Redirect 1	1590257593848	1590257593849	OK	 
REQUEST	1720		RightLogin	1590257593860	1590257593861	OK	 
REQUEST	1735		WrongLogin	1590257593860	1590257593862	OK	 
REQUEST	610		RightLogged	1590257593877	1590257593878	OK	 
REQUEST	610		RightLogged Redirect 1	1590257593878	1590257593879	OK	 
REQUEST	235		Forbidden	1590257593876	1590257593882	OK	 
USER	AceptarLocalTestPositivo	1901	START	1590257593891	1590257593891
USER	AceptarLocalTestNegativo	1916	START	1590257593891	1590257593891
REQUEST	1916		Welcome	1590257593892	1590257593895	OK	 
REQUEST	1901		Welcome	1590257593892	1590257593895	OK	 
REQUEST	1736		WrongLogin	1590257593922	1590257593923	OK	 
REQUEST	1721		RightLogin	1590257593922	1590257593923	OK	 
REQUEST	1466		WrongLogged	1590257593922	1590257593923	OK	 
REQUEST	1466		WrongLogged Redirect 1	1590257593923	1590257593925	OK	 
REQUEST	236		Forbidden	1590257593922	1590257593928	OK	 
REQUEST	611		RightLogged	1590257593938	1590257593939	OK	 
REQUEST	611		RightLogged Redirect 1	1590257593939	1590257593940	OK	 
USER	AceptarLocalTestNegativo	1917	START	1590257593957	1590257593957
USER	AceptarLocalTestPositivo	1902	START	1590257593957	1590257593957
REQUEST	1902		Welcome	1590257593957	1590257593959	OK	 
REQUEST	1917		Welcome	1590257593957	1590257593959	OK	 
REQUEST	1737		WrongLogin	1590257593992	1590257593992	OK	 
REQUEST	1722		RightLogin	1590257593992	1590257593993	OK	 
REQUEST	1467		WrongLogged	1590257593992	1590257593993	OK	 
REQUEST	1467		WrongLogged Redirect 1	1590257593993	1590257593994	OK	 
REQUEST	237		Forbidden	1590257593992	1590257593996	OK	 
REQUEST	612		RightLogged	1590257594007	1590257594008	OK	 
REQUEST	612		RightLogged Redirect 1	1590257594008	1590257594010	OK	 
USER	AceptarLocalTestPositivo	1903	START	1590257594027	1590257594027
USER	AceptarLocalTestNegativo	1918	START	1590257594027	1590257594027
REQUEST	1918		Welcome	1590257594027	1590257594029	OK	 
REQUEST	1903		Welcome	1590257594027	1590257594029	OK	 
REQUEST	1738		WrongLogin	1590257594039	1590257594040	OK	 
REQUEST	1723		RightLogin	1590257594057	1590257594057	OK	 
REQUEST	238		Forbidden	1590257594057	1590257594061	OK	 
REQUEST	1468		WrongLogged	1590257594070	1590257594071	OK	 
REQUEST	1468		WrongLogged Redirect 1	1590257594071	1590257594073	OK	 
REQUEST	613		RightLogged	1590257594086	1590257594087	OK	 
USER	AceptarLocalTestPositivo	1904	START	1590257594087	1590257594087
USER	AceptarLocalTestNegativo	1919	START	1590257594087	1590257594087
REQUEST	613		RightLogged Redirect 1	1590257594087	1590257594088	OK	 
REQUEST	1919		Welcome	1590257594087	1590257594089	OK	 
REQUEST	1904		Welcome	1590257594087	1590257594089	OK	 
REQUEST	1739		WrongLogin	1590257594117	1590257594118	OK	 
REQUEST	1724		RightLogin	1590257594117	1590257594119	OK	 
REQUEST	239		Forbidden	1590257594117	1590257594124	OK	 
REQUEST	1469		WrongLogged	1590257594133	1590257594134	OK	 
REQUEST	1469		WrongLogged Redirect 1	1590257594134	1590257594136	OK	 
REQUEST	614		RightLogged	1590257594137	1590257594138	OK	 
REQUEST	614		RightLogged Redirect 1	1590257594138	1590257594140	OK	 
USER	AceptarLocalTestPositivo	1905	START	1590257594164	1590257594164
USER	AceptarLocalTestNegativo	1920	START	1590257594164	1590257594164
REQUEST	1920		Welcome	1590257594164	1590257594166	OK	 
REQUEST	1905		Welcome	1590257594164	1590257594166	OK	 
REQUEST	1470		WrongLogged	1590257594167	1590257594167	OK	 
REQUEST	1470		WrongLogged Redirect 1	1590257594167	1590257594168	OK	 
REQUEST	1740		WrongLogin	1590257594180	1590257594180	OK	 
REQUEST	1725		RightLogin	1590257594180	1590257594181	OK	 
REQUEST	615		RightLogged	1590257594197	1590257594198	OK	 
REQUEST	615		RightLogged Redirect 1	1590257594198	1590257594199	OK	 
REQUEST	240		Forbidden	1590257594213	1590257594218	OK	 
USER	AceptarLocalTestPositivo	1906	START	1590257594228	1590257594228
USER	AceptarLocalTestNegativo	1921	START	1590257594228	1590257594228
REQUEST	1906		Welcome	1590257594229	1590257594231	OK	 
REQUEST	1921		Welcome	1590257594229	1590257594231	OK	 
REQUEST	1726		RightLogin	1590257594247	1590257594248	OK	 
REQUEST	1741		WrongLogin	1590257594247	1590257594248	OK	 
REQUEST	241		Forbidden	1590257594260	1590257594264	OK	 
REQUEST	1471		WrongLogged	1590257594275	1590257594276	OK	 
REQUEST	1471		WrongLogged Redirect 1	1590257594276	1590257594277	OK	 
USER	AceptarLocalTestPositivo	1907	START	1590257594291	1590257594291
USER	AceptarLocalTestNegativo	1922	START	1590257594291	1590257594291
REQUEST	1907		Welcome	1590257594291	1590257594294	OK	 
REQUEST	1922		Welcome	1590257594291	1590257594294	OK	 
REQUEST	616		RightLogged	1590257594307	1590257594307	OK	 
REQUEST	1727		RightLogin	1590257594307	1590257594309	OK	 
REQUEST	1742		WrongLogin	1590257594307	1590257594309	OK	 
REQUEST	616		RightLogged Redirect 1	1590257594307	1590257594309	OK	 
REQUEST	1472		WrongLogged	1590257594327	1590257594327	OK	 
REQUEST	617		RightLogged	1590257594327	1590257594328	OK	 
REQUEST	1472		WrongLogged Redirect 1	1590257594328	1590257594329	OK	 
REQUEST	617		RightLogged Redirect 1	1590257594328	1590257594329	OK	 
REQUEST	242		Forbidden	1590257594327	1590257594331	OK	 
USER	AceptarLocalTestNegativo	1938	START	1590257594357	1590257594357
USER	AceptarLocalTestPositivo	1923	START	1590257594357	1590257594357
REQUEST	633		RightLogged	1590257594357	1590257594358	OK	 
USER	AceptarLocalTestNegativo	32	END	1590257530286	1590257594359
REQUEST	633		RightLogged Redirect 1	1590257594358	1590257594359	OK	 
REQUEST	1938		Welcome	1590257594357	1590257594359	OK	 
REQUEST	1923		Welcome	1590257594357	1590257594359	OK	 
REQUEST	1743		RightLogin	1590257594369	1590257594370	OK	 
REQUEST	1758		WrongLogin	1590257594369	1590257594371	OK	 
REQUEST	258		Forbidden	1590257594369	1590257594373	OK	 
USER	AceptarLocalTestNegativo	33	END	1590257530347	1590257594385
REQUEST	1488		WrongLogged	1590257594387	1590257594387	OK	 
REQUEST	1488		WrongLogged Redirect 1	1590257594388	1590257594389	OK	 
USER	AceptarLocalTestPositivo	1924	START	1590257594417	1590257594417
USER	AceptarLocalTestNegativo	1939	START	1590257594417	1590257594417
REQUEST	1924		Welcome	1590257594417	1590257594419	OK	 
REQUEST	1939		Welcome	1590257594417	1590257594419	OK	 
USER	AceptarLocalTestNegativo	34	END	1590257530419	1590257594447
REQUEST	1759		WrongLogin	1590257594447	1590257594448	OK	 
REQUEST	634		RightLogged	1590257594447	1590257594448	OK	 
REQUEST	1744		RightLogin	1590257594447	1590257594449	OK	 
REQUEST	1489		WrongLogged	1590257594447	1590257594449	OK	 
REQUEST	634		RightLogged Redirect 1	1590257594448	1590257594450	OK	 
REQUEST	1489		WrongLogged Redirect 1	1590257594449	1590257594453	OK	 
REQUEST	259		Forbidden	1590257594468	1590257594474	OK	 
USER	AceptarLocalTestPositivo	1925	START	1590257594487	1590257594487
USER	AceptarLocalTestNegativo	1940	START	1590257594487	1590257594487
REQUEST	1925		Welcome	1590257594487	1590257594489	OK	 
REQUEST	1940		Welcome	1590257594487	1590257594489	OK	 
REQUEST	1760		WrongLogin	1590257594515	1590257594516	OK	 
REQUEST	1745		RightLogin	1590257594515	1590257594516	OK	 
REQUEST	635		RightLogged	1590257594517	1590257594517	OK	 
REQUEST	1490		WrongLogged	1590257594517	1590257594518	OK	 
REQUEST	635		RightLogged Redirect 1	1590257594517	1590257594519	OK	 
REQUEST	1490		WrongLogged Redirect 1	1590257594518	1590257594519	OK	 
REQUEST	260		Forbidden	1590257594515	1590257594521	OK	 
USER	AceptarLocalTestNegativo	35	END	1590257530497	1590257594531
USER	AceptarLocalTestPositivo	1926	START	1590257594562	1590257594562
USER	AceptarLocalTestNegativo	1941	START	1590257594562	1590257594562
REQUEST	636		RightLogged	1590257594562	1590257594563	OK	 
REQUEST	636		RightLogged Redirect 1	1590257594563	1590257594564	OK	 
REQUEST	1926		Welcome	1590257594562	1590257594564	OK	 
REQUEST	1941		Welcome	1590257594562	1590257594564	OK	 
USER	AceptarLocalTestNegativo	36	END	1590257530547	1590257594578
REQUEST	1491		WrongLogged	1590257594577	1590257594578	OK	 
REQUEST	1761		WrongLogin	1590257594577	1590257594579	OK	 
REQUEST	1746		RightLogin	1590257594577	1590257594579	OK	 
REQUEST	1491		WrongLogged Redirect 1	1590257594578	1590257594580	OK	 
REQUEST	261		Forbidden	1590257594577	1590257594582	OK	 
USER	AceptarLocalTestPositivo	1927	START	1590257594624	1590257594624
USER	AceptarLocalTestNegativo	1942	START	1590257594624	1590257594624
REQUEST	1927		Welcome	1590257594624	1590257594633	OK	 
REQUEST	1942		Welcome	1590257594624	1590257594633	OK	 
REQUEST	1492		WrongLogged	1590257594640	1590257594641	OK	 
REQUEST	637		RightLogged	1590257594640	1590257594641	OK	 
REQUEST	1492		WrongLogged Redirect 1	1590257594641	1590257594642	OK	 
REQUEST	637		RightLogged Redirect 1	1590257594641	1590257594642	OK	 
REQUEST	262		Forbidden	1590257594640	1590257594645	OK	 
REQUEST	1762		WrongLogin	1590257594656	1590257594656	OK	 
USER	AceptarLocalTestNegativo	37	END	1590257530622	1590257594657
REQUEST	1747		RightLogin	1590257594656	1590257594657	OK	 
USER	AceptarLocalTestPositivo	1928	START	1590257594687	1590257594687
USER	AceptarLocalTestNegativo	1943	START	1590257594687	1590257594687
REQUEST	1943		Welcome	1590257594687	1590257594689	OK	 
REQUEST	1928		Welcome	1590257594687	1590257594689	OK	 
USER	AceptarLocalTestNegativo	38	END	1590257530687	1590257594718
REQUEST	1763		WrongLogin	1590257594718	1590257594719	OK	 
REQUEST	638		RightLogged	1590257594718	1590257594719	OK	 
REQUEST	1493		WrongLogged	1590257594718	1590257594720	OK	 
REQUEST	1748		RightLogin	1590257594718	1590257594720	OK	 
REQUEST	638		RightLogged Redirect 1	1590257594719	1590257594721	OK	 
REQUEST	1493		WrongLogged Redirect 1	1590257594720	1590257594721	OK	 
REQUEST	263		Forbidden	1590257594718	1590257594723	OK	 
USER	AceptarLocalTestPositivo	1929	START	1590257594765	1590257594765
USER	AceptarLocalTestNegativo	1944	START	1590257594765	1590257594765
REQUEST	639		RightLogged	1590257594765	1590257594766	OK	 
REQUEST	1944		Welcome	1590257594766	1590257594768	OK	 
REQUEST	639		RightLogged Redirect 1	1590257594766	1590257594768	OK	 
REQUEST	1929		Welcome	1590257594766	1590257594768	OK	 
REQUEST	264		Forbidden	1590257594767	1590257594771	OK	 
REQUEST	1764		WrongLogin	1590257594781	1590257594781	OK	 
REQUEST	1749		RightLogin	1590257594781	1590257594782	OK	 
REQUEST	1494		WrongLogged	1590257594781	1590257594782	OK	 
REQUEST	1494		WrongLogged Redirect 1	1590257594782	1590257594783	OK	 
USER	AceptarLocalTestNegativo	39	END	1590257530747	1590257594797
USER	AceptarLocalTestPositivo	1930	START	1590257594827	1590257594827
USER	AceptarLocalTestNegativo	1945	START	1590257594827	1590257594827
REQUEST	640		RightLogged	1590257594827	1590257594828	OK	 
REQUEST	640		RightLogged Redirect 1	1590257594828	1590257594830	OK	 
REQUEST	1945		Welcome	1590257594827	1590257594830	OK	 
REQUEST	1930		Welcome	1590257594827	1590257594830	OK	 
REQUEST	1765		WrongLogin	1590257594843	1590257594844	OK	 
REQUEST	1495		WrongLogged	1590257594843	1590257594844	OK	 
REQUEST	1750		RightLogin	1590257594843	1590257594844	OK	 
REQUEST	1495		WrongLogged Redirect 1	1590257594844	1590257594846	OK	 
USER	AceptarLocalTestNegativo	40	END	1590257530817	1590257594847
REQUEST	265		Forbidden	1590257594843	1590257594847	OK	 
USER	AceptarLocalTestNegativo	1946	START	1590257594889	1590257594889
USER	AceptarLocalTestPositivo	1931	START	1590257594889	1590257594889
REQUEST	1946		Welcome	1590257594889	1590257594891	OK	 
REQUEST	1931		Welcome	1590257594889	1590257594891	OK	 
REQUEST	641		RightLogged	1590257594907	1590257594908	OK	 
REQUEST	641		RightLogged Redirect 1	1590257594908	1590257594909	OK	 
REQUEST	266		Forbidden	1590257594907	1590257594911	OK	 
USER	AceptarLocalTestNegativo	41	END	1590257530890	1590257594921
REQUEST	1766		WrongLogin	1590257594921	1590257594922	OK	 
REQUEST	1751		RightLogin	1590257594921	1590257594923	OK	 
REQUEST	642		RightLogged	1590257594952	1590257594953	OK	 
REQUEST	1496		WrongLogged	1590257594952	1590257594953	OK	 
REQUEST	642		RightLogged Redirect 1	1590257594953	1590257594955	OK	 
REQUEST	1496		WrongLogged Redirect 1	1590257594953	1590257594955	OK	 
USER	AceptarLocalTestNegativo	1947	START	1590257594957	1590257594957
USER	AceptarLocalTestPositivo	1932	START	1590257594957	1590257594957
REQUEST	1932		Welcome	1590257594957	1590257594959	OK	 
REQUEST	1947		Welcome	1590257594957	1590257594959	OK	 
REQUEST	1497		WrongLogged	1590257594968	1590257594968	OK	 
REQUEST	1497		WrongLogged Redirect 1	1590257594968	1590257594970	OK	 
REQUEST	1752		RightLogin	1590257594983	1590257594984	OK	 
REQUEST	1767		WrongLogin	1590257594983	1590257594985	OK	 
USER	AceptarLocalTestNegativo	42	END	1590257530953	1590257594987
REQUEST	267		Forbidden	1590257594983	1590257594987	OK	 
USER	AceptarLocalTestNegativo	1948	START	1590257595017	1590257595017
USER	AceptarLocalTestPositivo	1933	START	1590257595017	1590257595017
REQUEST	1948		Welcome	1590257595017	1590257595019	OK	 
REQUEST	1933		Welcome	1590257595017	1590257595019	OK	 
REQUEST	643		RightLogged	1590257595046	1590257595047	OK	 
REQUEST	1498		WrongLogged	1590257595046	1590257595047	OK	 
REQUEST	643		RightLogged Redirect 1	1590257595047	1590257595048	OK	 
REQUEST	1498		WrongLogged Redirect 1	1590257595047	1590257595048	OK	 
USER	AceptarLocalTestNegativo	43	END	1590257531017	1590257595062
REQUEST	1768		WrongLogin	1590257595062	1590257595062	OK	 
REQUEST	1753		RightLogin	1590257595062	1590257595063	OK	 
REQUEST	268		Forbidden	1590257595062	1590257595067	OK	 
USER	AceptarLocalTestPositivo	1934	START	1590257595093	1590257595093
USER	AceptarLocalTestNegativo	1949	START	1590257595093	1590257595093
REQUEST	1949		Welcome	1590257595093	1590257595095	OK	 
REQUEST	1934		Welcome	1590257595093	1590257595095	OK	 
REQUEST	1754		RightLogin	1590257595109	1590257595109	OK	 
REQUEST	1769		WrongLogin	1590257595109	1590257595110	OK	 
REQUEST	1499		WrongLogged	1590257595109	1590257595110	OK	 
REQUEST	1499		WrongLogged Redirect 1	1590257595110	1590257595112	OK	 
REQUEST	269		Forbidden	1590257595109	1590257595114	OK	 
REQUEST	644		RightLogged	1590257595124	1590257595125	OK	 
REQUEST	644		RightLogged Redirect 1	1590257595125	1590257595126	OK	 
USER	AceptarLocalTestNegativo	44	END	1590257531095	1590257595127
USER	AceptarLocalTestNegativo	1950	START	1590257595157	1590257595157
USER	AceptarLocalTestPositivo	1935	START	1590257595157	1590257595157
REQUEST	1500		WrongLogged	1590257595157	1590257595158	OK	 
REQUEST	1950		Welcome	1590257595157	1590257595159	OK	 
REQUEST	1500		WrongLogged Redirect 1	1590257595158	1590257595159	OK	 
REQUEST	1935		Welcome	1590257595157	1590257595159	OK	 
REQUEST	645		RightLogged	1590257595171	1590257595172	OK	 
REQUEST	1755		RightLogin	1590257595171	1590257595172	OK	 
REQUEST	1770		WrongLogin	1590257595171	1590257595173	OK	 
REQUEST	645		RightLogged Redirect 1	1590257595172	1590257595174	OK	 
REQUEST	270		Forbidden	1590257595171	1590257595177	OK	 
USER	AceptarLocalTestNegativo	45	END	1590257531147	1590257595187
USER	AceptarLocalTestPositivo	1936	START	1590257595218	1590257595218
USER	AceptarLocalTestNegativo	1951	START	1590257595218	1590257595218
