ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851890831	 	3.3.1
USER	VerDashboardNegativo	1861	END	1590851984618	1590851993640
REQUEST	1231		dashboard	1590851993650	1590851993651	OK	 
REQUEST	1231		dashboard Redirect 1	1590851993651	1590851993651	OK	 
USER	VerDashboardPositivo	1112	END	1590851947697	1590851993727
REQUEST	1852		Login	1590851993738	1590851993738	OK	 
REQUEST	1862		dashboard2	1590851993738	1590851993739	OK	 
REQUEST	1862		dashboard2 Redirect 1	1590851993739	1590851993739	OK	 
USER	VerDashboardNegativo	1862	END	1590851984721	1590851993740
REQUEST	1232		dashboard	1590851993748	1590851993749	OK	 
REQUEST	1532		Logged	1590851993748	1590851993749	OK	 
REQUEST	1232		dashboard Redirect 1	1590851993749	1590851993749	OK	 
REQUEST	1532		Logged Redirect 1	1590851993749	1590851993749	OK	 
REQUEST	1863		Login	1590851993830	1590851993830	OK	 
REQUEST	1873		dashboard2	1590851993830	1590851993831	OK	 
REQUEST	1873		dashboard2 Redirect 1	1590851993831	1590851993831	OK	 
USER	VerDashboardNegativo	1873	END	1590851984807	1590851993831
REQUEST	1243		dashboard	1590851993840	1590851993842	OK	 
REQUEST	1243		dashboard Redirect 1	1590851993842	1590851993843	OK	 
USER	VerDashboardPositivo	1123	END	1590851947822	1590851993850
REQUEST	1543		Logged	1590851993850	1590851993851	OK	 
REQUEST	1543		Logged Redirect 1	1590851993851	1590851993851	OK	 
REQUEST	1864		Login	1590851993918	1590851993918	OK	 
REQUEST	1874		dashboard2	1590851993918	1590851993918	OK	 
REQUEST	1874		dashboard2 Redirect 1	1590851993918	1590851993919	OK	 
USER	VerDashboardNegativo	1874	END	1590851984907	1590851993919
USER	VerDashboardPositivo	1124	END	1590851947920	1590851993949
REQUEST	1244		dashboard	1590851993949	1590851993950	OK	 
REQUEST	1544		Logged	1590851993949	1590851993950	OK	 
REQUEST	1244		dashboard Redirect 1	1590851993950	1590851993950	OK	 
REQUEST	1544		Logged Redirect 1	1590851993950	1590851993950	OK	 
REQUEST	1865		Login	1590851994027	1590851994027	OK	 
REQUEST	1875		dashboard2	1590851994027	1590851994027	OK	 
REQUEST	1875		dashboard2 Redirect 1	1590851994027	1590851994028	OK	 
USER	VerDashboardNegativo	1875	END	1590851985008	1590851994028
REQUEST	1545		Logged	1590851994037	1590851994037	OK	 
REQUEST	1545		Logged Redirect 1	1590851994038	1590851994038	OK	 
USER	VerDashboardPositivo	1125	END	1590851948017	1590851994047
REQUEST	1245		dashboard	1590851994047	1590851994048	OK	 
REQUEST	1245		dashboard Redirect 1	1590851994048	1590851994048	OK	 
REQUEST	1866		Login	1590851994130	1590851994131	OK	 
REQUEST	1876		dashboard2	1590851994130	1590851994131	OK	 
REQUEST	1876		dashboard2 Redirect 1	1590851994131	1590851994131	OK	 
USER	VerDashboardNegativo	1876	END	1590851985107	1590851994132
USER	VerDashboardPositivo	1126	END	1590851948119	1590851994151
REQUEST	1546		Logged	1590851994151	1590851994152	OK	 
REQUEST	1246		dashboard	1590851994151	1590851994153	OK	 
REQUEST	1246		dashboard Redirect 1	1590851994153	1590851994153	OK	 
REQUEST	1546		Logged Redirect 1	1590851994152	1590851994153	OK	 
REQUEST	1867		Login	1590851994228	1590851994228	OK	 
REQUEST	1877		dashboard2	1590851994228	1590851994229	OK	 
REQUEST	1877		dashboard2 Redirect 1	1590851994229	1590851994229	OK	 
USER	VerDashboardNegativo	1877	END	1590851985210	1590851994229
USER	VerDashboardPositivo	1127	END	1590851948217	1590851994249
REQUEST	1247		dashboard	1590851994249	1590851994250	OK	 
REQUEST	1547		Logged	1590851994249	1590851994250	OK	 
REQUEST	1547		Logged Redirect 1	1590851994250	1590851994250	OK	 
REQUEST	1247		dashboard Redirect 1	1590851994250	1590851994250	OK	 
REQUEST	1868		Login	1590851994331	1590851994332	OK	 
REQUEST	1878		dashboard2	1590851994331	1590851994332	OK	 
REQUEST	1878		dashboard2 Redirect 1	1590851994332	1590851994333	OK	 
USER	VerDashboardNegativo	1878	END	1590851985307	1590851994333
USER	VerDashboardPositivo	1128	END	1590851948320	1590851994351
REQUEST	1548		Logged	1590851994351	1590851994353	OK	 
REQUEST	1548		Logged Redirect 1	1590851994353	1590851994353	OK	 
REQUEST	1248		dashboard	1590851994361	1590851994362	OK	 
REQUEST	1248		dashboard Redirect 1	1590851994362	1590851994363	OK	 
REQUEST	1869		Login	1590851994428	1590851994429	OK	 
REQUEST	1879		dashboard2	1590851994428	1590851994429	OK	 
REQUEST	1879		dashboard2 Redirect 1	1590851994429	1590851994430	OK	 
USER	VerDashboardNegativo	1879	END	1590851985411	1590851994430
USER	VerDashboardPositivo	1129	END	1590851948418	1590851994439
REQUEST	1249		dashboard	1590851994439	1590851994440	OK	 
REQUEST	1249		dashboard Redirect 1	1590851994440	1590851994440	OK	 
REQUEST	1549		Logged	1590851994449	1590851994450	OK	 
REQUEST	1549		Logged Redirect 1	1590851994450	1590851994450	OK	 
REQUEST	1870		Login	1590851994532	1590851994533	OK	 
REQUEST	1880		dashboard2	1590851994532	1590851994533	OK	 
REQUEST	1880		dashboard2 Redirect 1	1590851994533	1590851994533	OK	 
USER	VerDashboardNegativo	1880	END	1590851985508	1590851994534
REQUEST	1550		Logged	1590851994537	1590851994537	OK	 
REQUEST	1550		Logged Redirect 1	1590851994537	1590851994538	OK	 
USER	VerDashboardPositivo	1130	END	1590851948521	1590851994547
REQUEST	1250		dashboard	1590851994547	1590851994548	OK	 
REQUEST	1250		dashboard Redirect 1	1590851994548	1590851994548	OK	 
REQUEST	1871		Login	1590851994629	1590851994629	OK	 
REQUEST	1881		dashboard2	1590851994629	1590851994630	OK	 
REQUEST	1881		dashboard2 Redirect 1	1590851994630	1590851994630	OK	 
USER	VerDashboardNegativo	1881	END	1590851985612	1590851994630
REQUEST	1251		dashboard	1590851994639	1590851994640	OK	 
REQUEST	1251		dashboard Redirect 1	1590851994640	1590851994640	OK	 
USER	VerDashboardPositivo	1131	END	1590851948619	1590851994649
REQUEST	1551		Logged	1590851994649	1590851994650	OK	 
REQUEST	1551		Logged Redirect 1	1590851994650	1590851994651	OK	 
REQUEST	1872		Login	1590851994732	1590851994733	OK	 
REQUEST	1882		dashboard2	1590851994732	1590851994733	OK	 
REQUEST	1552		Logged	1590851994732	1590851994733	OK	 
REQUEST	1552		Logged Redirect 1	1590851994733	1590851994733	OK	 
REQUEST	1882		dashboard2 Redirect 1	1590851994733	1590851994733	OK	 
USER	VerDashboardNegativo	1882	END	1590851985709	1590851994733
USER	VerDashboardPositivo	1132	END	1590851948717	1590851994747
REQUEST	1252		dashboard	1590851994747	1590851994747	OK	 
REQUEST	1252		dashboard Redirect 1	1590851994748	1590851994748	OK	 
REQUEST	1883		Login	1590851994839	1590851994839	OK	 
REQUEST	1893		dashboard2	1590851994839	1590851994840	OK	 
REQUEST	1563		Logged	1590851994839	1590851994840	OK	 
REQUEST	1563		Logged Redirect 1	1590851994840	1590851994840	OK	 
REQUEST	1893		dashboard2 Redirect 1	1590851994840	1590851994840	OK	 
USER	VerDashboardNegativo	1893	END	1590851985818	1590851994840
USER	VerDashboardPositivo	1143	END	1590851948817	1590851994849
REQUEST	1263		dashboard	1590851994849	1590851994850	OK	 
REQUEST	1263		dashboard Redirect 1	1590851994850	1590851994851	OK	 
REQUEST	1884		Login	1590851994927	1590851994927	OK	 
REQUEST	1894		dashboard2	1590851994927	1590851994927	OK	 
REQUEST	1894		dashboard2 Redirect 1	1590851994928	1590851994928	OK	 
USER	VerDashboardNegativo	1894	END	1590851985917	1590851994928
USER	VerDashboardPositivo	1144	END	1590851948921	1590851994948
REQUEST	1264		dashboard	1590851994948	1590851994949	OK	 
REQUEST	1564		Logged	1590851994948	1590851994949	OK	 
REQUEST	1564		Logged Redirect 1	1590851994949	1590851994949	OK	 
REQUEST	1264		dashboard Redirect 1	1590851994949	1590851994949	OK	 
REQUEST	1885		Login	1590851995040	1590851995041	OK	 
REQUEST	1895		dashboard2	1590851995040	1590851995041	OK	 
REQUEST	1895		dashboard2 Redirect 1	1590851995042	1590851995042	OK	 
USER	VerDashboardNegativo	1895	END	1590851986021	1590851995042
USER	VerDashboardPositivo	1145	END	1590851949017	1590851995052
REQUEST	1265		dashboard	1590851995052	1590851995052	OK	 
REQUEST	1565		Logged	1590851995052	1590851995053	OK	 
REQUEST	1265		dashboard Redirect 1	1590851995053	1590851995053	OK	 
REQUEST	1565		Logged Redirect 1	1590851995053	1590851995053	OK	 
REQUEST	1886		Login	1590851995139	1590851995139	OK	 
REQUEST	1896		dashboard2	1590851995139	1590851995139	OK	 
REQUEST	1266		dashboard	1590851995139	1590851995140	OK	 
REQUEST	1266		dashboard Redirect 1	1590851995140	1590851995140	OK	 
REQUEST	1896		dashboard2 Redirect 1	1590851995139	1590851995140	OK	 
USER	VerDashboardNegativo	1896	END	1590851986118	1590851995140
USER	VerDashboardPositivo	1146	END	1590851949122	1590851995150
REQUEST	1566		Logged	1590851995150	1590851995150	OK	 
REQUEST	1566		Logged Redirect 1	1590851995150	1590851995151	OK	 
USER	VerDashboardPositivo	1147	END	1590851949219	1590851995239
REQUEST	1887		Login	1590851995239	1590851995239	OK	 
REQUEST	1897		dashboard2	1590851995239	1590851995239	OK	 
REQUEST	1897		dashboard2 Redirect 1	1590851995239	1590851995240	OK	 
USER	VerDashboardNegativo	1897	END	1590851986221	1590851995240
REQUEST	1267		dashboard	1590851995249	1590851995250	OK	 
REQUEST	1567		Logged	1590851995249	1590851995250	OK	 
REQUEST	1267		dashboard Redirect 1	1590851995250	1590851995250	OK	 
REQUEST	1567		Logged Redirect 1	1590851995250	1590851995250	OK	 
REQUEST	1888		Login	1590851995341	1590851995342	OK	 
REQUEST	1898		dashboard2	1590851995341	1590851995343	OK	 
REQUEST	1898		dashboard2 Redirect 1	1590851995343	1590851995343	OK	 
USER	VerDashboardNegativo	1898	END	1590851986318	1590851995343
USER	VerDashboardPositivo	1148	END	1590851949318	1590851995352
REQUEST	1568		Logged	1590851995352	1590851995353	OK	 
REQUEST	1268		dashboard	1590851995352	1590851995353	OK	 
REQUEST	1268		dashboard Redirect 1	1590851995353	1590851995353	OK	 
REQUEST	1568		Logged Redirect 1	1590851995353	1590851995353	OK	 
USER	VerDashboardPositivo	1149	END	1590851949417	1590851995439
REQUEST	1889		Login	1590851995439	1590851995440	OK	 
REQUEST	1899		dashboard2	1590851995439	1590851995440	OK	 
REQUEST	1269		dashboard	1590851995439	1590851995440	OK	 
REQUEST	1569		Logged	1590851995439	1590851995440	OK	 
REQUEST	1899		dashboard2 Redirect 1	1590851995440	1590851995440	OK	 
REQUEST	1569		Logged Redirect 1	1590851995440	1590851995440	OK	 
REQUEST	1269		dashboard Redirect 1	1590851995440	1590851995440	OK	 
USER	VerDashboardNegativo	1899	END	1590851986418	1590851995440
REQUEST	1890		Login	1590851995537	1590851995538	OK	 
REQUEST	1900		dashboard2	1590851995537	1590851995538	OK	 
REQUEST	1900		dashboard2 Redirect 1	1590851995538	1590851995539	OK	 
USER	VerDashboardNegativo	1900	END	1590851986517	1590851995539
USER	VerDashboardPositivo	1150	END	1590851949520	1590851995547
REQUEST	1570		Logged	1590851995547	1590851995548	OK	 
REQUEST	1270		dashboard	1590851995547	1590851995548	OK	 
REQUEST	1270		dashboard Redirect 1	1590851995548	1590851995549	OK	 
REQUEST	1570		Logged Redirect 1	1590851995548	1590851995549	OK	 
REQUEST	1891		Login	1590851995631	1590851995631	OK	 
REQUEST	1901		dashboard2	1590851995631	1590851995632	OK	 
REQUEST	1901		dashboard2 Redirect 1	1590851995632	1590851995632	OK	 
USER	VerDashboardNegativo	1901	END	1590851986622	1590851995632
REQUEST	1571		Logged	1590851995641	1590851995642	OK	 
REQUEST	1571		Logged Redirect 1	1590851995642	1590851995642	OK	 
USER	VerDashboardPositivo	1151	END	1590851949617	1590851995651
REQUEST	1271		dashboard	1590851995651	1590851995652	OK	 
REQUEST	1271		dashboard Redirect 1	1590851995652	1590851995652	OK	 
USER	VerDashboardPositivo	1152	END	1590851949719	1590851995737
REQUEST	1272		dashboard	1590851995737	1590851995738	OK	 
REQUEST	1892		Login	1590851995737	1590851995738	OK	 
REQUEST	1902		dashboard2	1590851995737	1590851995738	OK	 
REQUEST	1272		dashboard Redirect 1	1590851995738	1590851995739	OK	 
REQUEST	1902		dashboard2 Redirect 1	1590851995738	1590851995739	OK	 
USER	VerDashboardNegativo	1902	END	1590851986720	1590851995739
REQUEST	1572		Logged	1590851995747	1590851995748	OK	 
REQUEST	1572		Logged Redirect 1	1590851995748	1590851995749	OK	 
REQUEST	1903		Login	1590851995830	1590851995831	OK	 
REQUEST	1913		dashboard2	1590851995830	1590851995831	OK	 
REQUEST	1913		dashboard2 Redirect 1	1590851995831	1590851995831	OK	 
USER	VerDashboardNegativo	1913	END	1590851986817	1590851995832
REQUEST	1283		dashboard	1590851995840	1590851995841	OK	 
REQUEST	1583		Logged	1590851995840	1590851995841	OK	 
REQUEST	1283		dashboard Redirect 1	1590851995841	1590851995841	OK	 
REQUEST	1583		Logged Redirect 1	1590851995841	1590851995841	OK	 
USER	VerDashboardPositivo	1163	END	1590851949817	1590851995850
REQUEST	1904		Login	1590851995937	1590851995938	OK	 
REQUEST	1914		dashboard2	1590851995937	1590851995938	OK	 
REQUEST	1284		dashboard	1590851995937	1590851995939	OK	 
REQUEST	1584		Logged	1590851995937	1590851995939	OK	 
REQUEST	1284		dashboard Redirect 1	1590851995939	1590851995939	OK	 
REQUEST	1914		dashboard2 Redirect 1	1590851995938	1590851995939	OK	 
REQUEST	1584		Logged Redirect 1	1590851995939	1590851995939	OK	 
USER	VerDashboardNegativo	1914	END	1590851986921	1590851995939
USER	VerDashboardPositivo	1164	END	1590851949919	1590851995948
USER	VerDashboardPositivo	1165	END	1590851950017	1590851996041
REQUEST	1915		dashboard2	1590851996041	1590851996042	OK	 
REQUEST	1905		Login	1590851996041	1590851996042	OK	 
REQUEST	1285		dashboard	1590851996041	1590851996042	OK	 
REQUEST	1585		Logged	1590851996041	1590851996042	OK	 
REQUEST	1915		dashboard2 Redirect 1	1590851996042	1590851996043	OK	 
REQUEST	1585		Logged Redirect 1	1590851996042	1590851996043	OK	 
REQUEST	1285		dashboard Redirect 1	1590851996042	1590851996043	OK	 
USER	VerDashboardNegativo	1915	END	1590851987019	1590851996043
REQUEST	1906		Login	1590851996129	1590851996130	OK	 
REQUEST	1916		dashboard2	1590851996129	1590851996130	OK	 
REQUEST	1916		dashboard2 Redirect 1	1590851996130	1590851996130	OK	 
USER	VerDashboardNegativo	1916	END	1590851987117	1590851996131
REQUEST	1286		dashboard	1590851996139	1590851996140	OK	 
REQUEST	1586		Logged	1590851996139	1590851996140	OK	 
REQUEST	1586		Logged Redirect 1	1590851996140	1590851996140	OK	 
REQUEST	1286		dashboard Redirect 1	1590851996140	1590851996140	OK	 
USER	VerDashboardPositivo	1166	END	1590851950123	1590851996149
REQUEST	1287		dashboard	1590851996227	1590851996227	OK	 
REQUEST	1287		dashboard Redirect 1	1590851996227	1590851996228	OK	 
REQUEST	1907		Login	1590851996237	1590851996237	OK	 
REQUEST	1587		Logged	1590851996237	1590851996238	OK	 
REQUEST	1917		dashboard2	1590851996237	1590851996238	OK	 
REQUEST	1587		Logged Redirect 1	1590851996238	1590851996238	OK	 
REQUEST	1917		dashboard2 Redirect 1	1590851996238	1590851996238	OK	 
USER	VerDashboardNegativo	1917	END	1590851987220	1590851996238
USER	VerDashboardPositivo	1167	END	1590851950221	1590851996247
REQUEST	1288		dashboard	1590851996340	1590851996341	OK	 
REQUEST	1908		Login	1590851996340	1590851996341	OK	 
REQUEST	1918		dashboard2	1590851996340	1590851996341	OK	 
REQUEST	1588		Logged	1590851996340	1590851996341	OK	 
REQUEST	1288		dashboard Redirect 1	1590851996341	1590851996341	OK	 
REQUEST	1588		Logged Redirect 1	1590851996341	1590851996341	OK	 
REQUEST	1918		dashboard2 Redirect 1	1590851996341	1590851996341	OK	 
USER	VerDashboardNegativo	1918	END	1590851987318	1590851996342
USER	VerDashboardPositivo	1168	END	1590851950319	1590851996350
REQUEST	1589		Logged	1590851996427	1590851996428	OK	 
REQUEST	1589		Logged Redirect 1	1590851996428	1590851996428	OK	 
REQUEST	1909		Login	1590851996437	1590851996438	OK	 
REQUEST	1919		dashboard2	1590851996437	1590851996438	OK	 
REQUEST	1289		dashboard	1590851996437	1590851996438	OK	 
REQUEST	1289		dashboard Redirect 1	1590851996438	1590851996438	OK	 
REQUEST	1919		dashboard2 Redirect 1	1590851996438	1590851996438	OK	 
USER	VerDashboardNegativo	1919	END	1590851987421	1590851996439
USER	VerDashboardPositivo	1169	END	1590851950417	1590851996448
REQUEST	1290		dashboard	1590851996541	1590851996542	OK	 
REQUEST	1910		Login	1590851996541	1590851996542	OK	 
REQUEST	1590		Logged	1590851996541	1590851996542	OK	 
REQUEST	1920		dashboard2	1590851996541	1590851996542	OK	 
REQUEST	1590		Logged Redirect 1	1590851996542	1590851996543	OK	 
REQUEST	1290		dashboard Redirect 1	1590851996542	1590851996543	OK	 
REQUEST	1920		dashboard2 Redirect 1	1590851996542	1590851996543	OK	 
USER	VerDashboardNegativo	1920	END	1590851987517	1590851996543
USER	VerDashboardPositivo	1170	END	1590851950517	1590851996552
USER	VerDashboardPositivo	1171	END	1590851950622	1590851996638
REQUEST	1291		dashboard	1590851996638	1590851996639	OK	 
REQUEST	1911		Login	1590851996638	1590851996639	OK	 
REQUEST	1921		dashboard2	1590851996638	1590851996639	OK	 
REQUEST	1591		Logged	1590851996638	1590851996639	OK	 
REQUEST	1591		Logged Redirect 1	1590851996639	1590851996640	OK	 
REQUEST	1291		dashboard Redirect 1	1590851996639	1590851996640	OK	 
REQUEST	1921		dashboard2 Redirect 1	1590851996639	1590851996640	OK	 
USER	VerDashboardNegativo	1921	END	1590851987622	1590851996640
REQUEST	1592		Logged	1590851996721	1590851996721	OK	 
REQUEST	1592		Logged Redirect 1	1590851996721	1590851996722	OK	 
REQUEST	1912		Login	1590851996742	1590851996743	OK	 
REQUEST	1292		dashboard	1590851996742	1590851996743	OK	 
REQUEST	1922		dashboard2	1590851996742	1590851996744	OK	 
REQUEST	1922		dashboard2 Redirect 1	1590851996744	1590851996744	OK	 
REQUEST	1292		dashboard Redirect 1	1590851996744	1590851996744	OK	 
USER	VerDashboardNegativo	1922	END	1590851987719	1590851996744
USER	VerDashboardPositivo	1172	END	1590851950719	1590851996747
REQUEST	1923		Login	1590851996842	1590851996842	OK	 
REQUEST	1933		dashboard2	1590851996842	1590851996843	OK	 
REQUEST	1933		dashboard2 Redirect 1	1590851996843	1590851996843	OK	 
USER	VerDashboardNegativo	1933	END	1590851987817	1590851996843
USER	VerDashboardPositivo	1183	END	1590851950819	1590851996847
REQUEST	1603		Logged	1590851996847	1590851996847	OK	 
REQUEST	1303		dashboard	1590851996847	1590851996847	OK	 
REQUEST	1603		Logged Redirect 1	1590851996847	1590851996848	OK	 
REQUEST	1303		dashboard Redirect 1	1590851996848	1590851996848	OK	 
REQUEST	1924		Login	1590851996939	1590851996940	OK	 
REQUEST	1304		dashboard	1590851996939	1590851996940	OK	 
REQUEST	1934		dashboard2	1590851996939	1590851996940	OK	 
REQUEST	1604		Logged	1590851996939	1590851996940	OK	 
REQUEST	1934		dashboard2 Redirect 1	1590851996940	1590851996940	OK	 
REQUEST	1304		dashboard Redirect 1	1590851996940	1590851996940	OK	 
REQUEST	1604		Logged Redirect 1	1590851996940	1590851996940	OK	 
USER	VerDashboardNegativo	1934	END	1590851987921	1590851996940
USER	VerDashboardPositivo	1184	END	1590851950918	1590851996950
REQUEST	1925		Login	1590851997037	1590851997038	OK	 
REQUEST	1935		dashboard2	1590851997037	1590851997038	OK	 
REQUEST	1935		dashboard2 Redirect 1	1590851997038	1590851997038	OK	 
USER	VerDashboardNegativo	1935	END	1590851988019	1590851997038
USER	VerDashboardPositivo	1185	END	1590851951017	1590851997047
REQUEST	1305		dashboard	1590851997047	1590851997048	OK	 
REQUEST	1605		Logged	1590851997047	1590851997048	OK	 
REQUEST	1305		dashboard Redirect 1	1590851997048	1590851997048	OK	 
REQUEST	1605		Logged Redirect 1	1590851997048	1590851997048	OK	 
USER	VerDashboardPositivo	1186	END	1590851951121	1590851997139
REQUEST	1926		Login	1590851997139	1590851997140	OK	 
REQUEST	1936		dashboard2	1590851997139	1590851997140	OK	 
REQUEST	1936		dashboard2 Redirect 1	1590851997140	1590851997140	OK	 
USER	VerDashboardNegativo	1936	END	1590851988120	1590851997140
REQUEST	1306		dashboard	1590851997150	1590851997151	OK	 
REQUEST	1606		Logged	1590851997150	1590851997151	OK	 
REQUEST	1306		dashboard Redirect 1	1590851997151	1590851997151	OK	 
REQUEST	1606		Logged Redirect 1	1590851997151	1590851997151	OK	 
REQUEST	1927		Login	1590851997237	1590851997238	OK	 
REQUEST	1937		dashboard2	1590851997237	1590851997238	OK	 
REQUEST	1607		Logged	1590851997237	1590851997238	OK	 
REQUEST	1937		dashboard2 Redirect 1	1590851997238	1590851997238	OK	 
REQUEST	1607		Logged Redirect 1	1590851997238	1590851997238	OK	 
USER	VerDashboardNegativo	1937	END	1590851988217	1590851997238
USER	VerDashboardPositivo	1187	END	1590851951219	1590851997247
REQUEST	1307		dashboard	1590851997247	1590851997248	OK	 
REQUEST	1307		dashboard Redirect 1	1590851997248	1590851997248	OK	 
REQUEST	1928		Login	1590851997328	1590851997329	OK	 
REQUEST	1938		dashboard2	1590851997328	1590851997329	OK	 
REQUEST	1938		dashboard2 Redirect 1	1590851997329	1590851997329	OK	 
USER	VerDashboardNegativo	1938	END	1590851988317	1590851997329
USER	VerDashboardPositivo	1188	END	1590851951317	1590851997350
REQUEST	1308		dashboard	1590851997350	1590851997350	OK	 
REQUEST	1608		Logged	1590851997350	1590851997350	OK	 
REQUEST	1608		Logged Redirect 1	1590851997350	1590851997351	OK	 
REQUEST	1308		dashboard Redirect 1	1590851997350	1590851997351	OK	 
REQUEST	1929		Login	1590851997427	1590851997427	OK	 
REQUEST	1939		dashboard2	1590851997427	1590851997428	OK	 
REQUEST	1939		dashboard2 Redirect 1	1590851997428	1590851997428	OK	 
USER	VerDashboardNegativo	1939	END	1590851988422	1590851997428
USER	VerDashboardPositivo	1189	END	1590851951420	1590851997437
REQUEST	1309		dashboard	1590851997437	1590851997438	OK	 
REQUEST	1309		dashboard Redirect 1	1590851997438	1590851997438	OK	 
REQUEST	1609		Logged	1590851997448	1590851997449	OK	 
REQUEST	1609		Logged Redirect 1	1590851997449	1590851997449	OK	 
REQUEST	1930		Login	1590851997541	1590851997542	OK	 
REQUEST	1940		dashboard2	1590851997541	1590851997542	OK	 
REQUEST	1940		dashboard2 Redirect 1	1590851997542	1590851997542	OK	 
USER	VerDashboardNegativo	1940	END	1590851988518	1590851997543
USER	VerDashboardPositivo	1190	END	1590851951517	1590851997552
REQUEST	1610		Logged	1590851997552	1590851997553	OK	 
REQUEST	1310		dashboard	1590851997552	1590851997553	OK	 
REQUEST	1310		dashboard Redirect 1	1590851997553	1590851997553	OK	 
REQUEST	1610		Logged Redirect 1	1590851997553	1590851997553	OK	 
REQUEST	1931		Login	1590851997639	1590851997639	OK	 
REQUEST	1941		dashboard2	1590851997639	1590851997639	OK	 
REQUEST	1311		dashboard	1590851997639	1590851997639	OK	 
REQUEST	1941		dashboard2 Redirect 1	1590851997640	1590851997640	OK	 
REQUEST	1311		dashboard Redirect 1	1590851997640	1590851997640	OK	 
USER	VerDashboardNegativo	1941	END	1590851988617	1590851997640
USER	VerDashboardPositivo	1191	END	1590851951621	1590851997650
REQUEST	1611		Logged	1590851997650	1590851997651	OK	 
REQUEST	1611		Logged Redirect 1	1590851997651	1590851997651	OK	 
REQUEST	1932		Login	1590851997727	1590851997727	OK	 
REQUEST	1942		dashboard2	1590851997727	1590851997728	OK	 
REQUEST	1942		dashboard2 Redirect 1	1590851997728	1590851997728	OK	 
USER	VerDashboardNegativo	1942	END	1590851988717	1590851997728
USER	VerDashboardPositivo	1192	END	1590851951719	1590851997747
REQUEST	1312		dashboard	1590851997747	1590851997748	OK	 
REQUEST	1612		Logged	1590851997747	1590851997748	OK	 
REQUEST	1312		dashboard Redirect 1	1590851997748	1590851997748	OK	 
REQUEST	1612		Logged Redirect 1	1590851997748	1590851997748	OK	 
REQUEST	1943		Login	1590851997830	1590851997831	OK	 
REQUEST	1953		dashboard2	1590851997830	1590851997831	OK	 
REQUEST	1953		dashboard2 Redirect 1	1590851997831	1590851997831	OK	 
USER	VerDashboardNegativo	1953	END	1590851988811	1590851997831
USER	VerDashboardPositivo	1203	END	1590851951821	1590851997852
REQUEST	1323		dashboard	1590851997851	1590851997852	OK	 
REQUEST	1623		Logged	1590851997851	1590851997853	OK	 
REQUEST	1623		Logged Redirect 1	1590851997853	1590851997853	OK	 
REQUEST	1323		dashboard Redirect 1	1590851997852	1590851997853	OK	 
REQUEST	1944		Login	1590851997929	1590851997929	OK	 
REQUEST	1954		dashboard2	1590851997929	1590851997930	OK	 
REQUEST	1954		dashboard2 Redirect 1	1590851997930	1590851997930	OK	 
USER	VerDashboardNegativo	1954	END	1590851988908	1590851997930
REQUEST	1324		dashboard	1590851997939	1590851997940	OK	 
REQUEST	1324		dashboard Redirect 1	1590851997940	1590851997940	OK	 
USER	VerDashboardPositivo	1204	END	1590851951919	1590851997949
REQUEST	1624		Logged	1590851997949	1590851997950	OK	 
REQUEST	1624		Logged Redirect 1	1590851997950	1590851997951	OK	 
REQUEST	1945		Login	1590851998021	1590851998021	OK	 
REQUEST	1955		dashboard2	1590851998021	1590851998022	OK	 
REQUEST	1955		dashboard2 Redirect 1	1590851998022	1590851998022	OK	 
USER	VerDashboardNegativo	1955	END	1590851989007	1590851998022
USER	VerDashboardPositivo	1205	END	1590851952018	1590851998042
REQUEST	1325		dashboard	1590851998047	1590851998047	OK	 
REQUEST	1625		Logged	1590851998047	1590851998047	OK	 
REQUEST	1325		dashboard Redirect 1	1590851998047	1590851998048	OK	 
REQUEST	1625		Logged Redirect 1	1590851998047	1590851998048	OK	 
REQUEST	1946		Login	1590851998131	1590851998132	OK	 
REQUEST	1956		dashboard2	1590851998131	1590851998132	OK	 
REQUEST	1956		dashboard2 Redirect 1	1590851998132	1590851998132	OK	 
USER	VerDashboardNegativo	1956	END	1590851989107	1590851998132
REQUEST	1326		dashboard	1590851998141	1590851998142	OK	 
REQUEST	1326		dashboard Redirect 1	1590851998142	1590851998143	OK	 
USER	VerDashboardPositivo	1206	END	1590851952117	1590851998151
REQUEST	1626		Logged	1590851998151	1590851998152	OK	 
REQUEST	1626		Logged Redirect 1	1590851998152	1590851998153	OK	 
REQUEST	1957		dashboard2	1590851998228	1590851998229	OK	 
REQUEST	1947		Login	1590851998228	1590851998229	OK	 
REQUEST	1957		dashboard2 Redirect 1	1590851998229	1590851998230	OK	 
USER	VerDashboardNegativo	1957	END	1590851989211	1590851998230
USER	VerDashboardPositivo	1207	END	1590851952222	1590851998249
REQUEST	1327		dashboard	1590851998249	1590851998250	OK	 
REQUEST	1627		Logged	1590851998249	1590851998251	OK	 
REQUEST	1327		dashboard Redirect 1	1590851998250	1590851998251	OK	 
REQUEST	1627		Logged Redirect 1	1590851998251	1590851998251	OK	 
REQUEST	1948		Login	1590851998327	1590851998327	OK	 
REQUEST	1958		dashboard2	1590851998327	1590851998328	OK	 
REQUEST	1958		dashboard2 Redirect 1	1590851998328	1590851998328	OK	 
USER	VerDashboardNegativo	1958	END	1590851989309	1590851998328
USER	VerDashboardPositivo	1208	END	1590851952321	1590851998348
