ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183771307	 	3.3.1
REQUEST	204		Welcome	1590183778269	1590183778275	OK	 
REQUEST	225		Welcome	1590183778269	1590183778275	OK	 
USER	AceptarAnuncioTestNegativo	226	START	1590183778313	1590183778313
USER	AceptarAnuncioTestPositivo	205	START	1590183778313	1590183778313
REQUEST	226		Welcome	1590183778313	1590183778318	OK	 
REQUEST	205		Welcome	1590183778313	1590183778318	OK	 
USER	AceptarAnuncioTestPositivo	206	START	1590183778377	1590183778377
USER	AceptarAnuncioTestNegativo	227	START	1590183778382	1590183778382
REQUEST	206		Welcome	1590183778378	1590183778387	OK	 
REQUEST	227		Welcome	1590183778383	1590183778389	OK	 
USER	AceptarAnuncioTestPositivo	207	START	1590183778416	1590183778416
USER	AceptarAnuncioTestNegativo	228	START	1590183778416	1590183778416
REQUEST	207		Welcome	1590183778417	1590183778423	OK	 
REQUEST	228		Welcome	1590183778419	1590183778424	OK	 
USER	AceptarAnuncioTestPositivo	208	START	1590183778469	1590183778469
USER	AceptarAnuncioTestNegativo	229	START	1590183778469	1590183778469
REQUEST	229		Welcome	1590183778469	1590183778473	OK	 
REQUEST	208		Welcome	1590183778469	1590183778473	OK	 
USER	AceptarAnuncioTestNegativo	230	START	1590183778509	1590183778509
USER	AceptarAnuncioTestPositivo	209	START	1590183778509	1590183778509
REQUEST	209		Welcome	1590183778509	1590183778515	OK	 
REQUEST	230		Welcome	1590183778509	1590183778515	OK	 
USER	AceptarAnuncioTestPositivo	210	START	1590183778563	1590183778563
USER	AceptarAnuncioTestNegativo	231	START	1590183778563	1590183778563
REQUEST	210		Welcome	1590183778563	1590183778569	OK	 
REQUEST	231		Welcome	1590183778564	1590183778569	OK	 
USER	AceptarAnuncioTestNegativo	232	START	1590183778619	1590183778619
USER	AceptarAnuncioTestPositivo	211	START	1590183778619	1590183778619
REQUEST	211		Welcome	1590183778620	1590183778627	OK	 
REQUEST	232		Welcome	1590183778620	1590183778631	OK	 
USER	AceptarAnuncioTestPositivo	212	START	1590183778671	1590183778671
USER	AceptarAnuncioTestNegativo	233	START	1590183778671	1590183778671
REQUEST	212		Welcome	1590183778671	1590183778676	OK	 
REQUEST	233		Welcome	1590183778671	1590183778676	OK	 
USER	AceptarAnuncioTestNegativo	234	START	1590183778711	1590183778711
USER	AceptarAnuncioTestPositivo	213	START	1590183778711	1590183778711
REQUEST	234		Welcome	1590183778712	1590183778716	OK	 
REQUEST	213		Welcome	1590183778712	1590183778716	OK	 
USER	AceptarAnuncioTestNegativo	235	START	1590183778765	1590183778765
USER	AceptarAnuncioTestPositivo	214	START	1590183778765	1590183778765
REQUEST	235		Welcome	1590183778766	1590183778770	OK	 
REQUEST	214		Welcome	1590183778766	1590183778772	OK	 
USER	AceptarAnuncioTestNegativo	236	START	1590183778809	1590183778809
USER	AceptarAnuncioTestPositivo	215	START	1590183778809	1590183778809
REQUEST	236		Welcome	1590183778809	1590183778814	OK	 
REQUEST	215		Welcome	1590183778809	1590183778814	OK	 
USER	AceptarAnuncioTestNegativo	237	START	1590183778863	1590183778863
USER	AceptarAnuncioTestPositivo	216	START	1590183778863	1590183778863
REQUEST	216		Welcome	1590183778863	1590183778868	OK	 
REQUEST	237		Welcome	1590183778863	1590183778868	OK	 
USER	AceptarAnuncioTestPositivo	217	START	1590183778910	1590183778910
USER	AceptarAnuncioTestNegativo	238	START	1590183778910	1590183778910
REQUEST	238		Welcome	1590183778911	1590183778915	OK	 
REQUEST	217		Welcome	1590183778911	1590183778916	OK	 
USER	AceptarAnuncioTestPositivo	218	START	1590183778960	1590183778960
USER	AceptarAnuncioTestNegativo	239	START	1590183778960	1590183778960
REQUEST	218		Welcome	1590183778961	1590183778966	OK	 
REQUEST	239		Welcome	1590183778961	1590183778966	OK	 
USER	AceptarAnuncioTestPositivo	219	START	1590183779015	1590183779015
USER	AceptarAnuncioTestNegativo	240	START	1590183779016	1590183779016
REQUEST	219		Welcome	1590183779016	1590183779021	OK	 
REQUEST	240		Welcome	1590183779016	1590183779022	OK	 
USER	AceptarAnuncioTestNegativo	241	START	1590183779069	1590183779069
USER	AceptarAnuncioTestPositivo	220	START	1590183779068	1590183779068
REQUEST	241		Welcome	1590183779069	1590183779074	OK	 
REQUEST	220		Welcome	1590183779070	1590183779074	OK	 
USER	AceptarAnuncioTestNegativo	242	START	1590183779110	1590183779110
USER	AceptarAnuncioTestPositivo	221	START	1590183779109	1590183779109
REQUEST	221		Welcome	1590183779110	1590183779115	OK	 
REQUEST	242		Welcome	1590183779110	1590183779115	OK	 
USER	AceptarAnuncioTestNegativo	243	START	1590183779166	1590183779166
USER	AceptarAnuncioTestPositivo	222	START	1590183779166	1590183779166
USER	AceptarAnuncioTestNegativo	244	START	1590183779209	1590183779209
USER	AceptarAnuncioTestPositivo	223	START	1590183779209	1590183779209
USER	AceptarAnuncioTestNegativo	265	START	1590183779279	1590183779279
USER	AceptarAnuncioTestPositivo	246	START	1590183779280	1590183779280
USER	AceptarAnuncioTestPositivo	245	START	1590183779279	1590183779279
USER	AceptarAnuncioTestNegativo	266	START	1590183779283	1590183779283
REQUEST	222		Welcome	1590183779167	1590183779288	OK	 
REQUEST	245		Welcome	1590183779280	1590183779291	OK	 
REQUEST	244		Welcome	1590183779261	1590183779292	OK	 
REQUEST	243		Welcome	1590183779167	1590183779292	OK	 
REQUEST	223		Welcome	1590183779209	1590183779297	OK	 
REQUEST	246		Welcome	1590183779280	1590183779297	OK	 
REQUEST	266		Welcome	1590183779284	1590183779301	OK	 
REQUEST	265		Welcome	1590183779280	1590183779301	OK	 
USER	AceptarAnuncioTestNegativo	267	START	1590183779329	1590183779329
USER	AceptarAnuncioTestPositivo	247	START	1590183779329	1590183779329
REQUEST	267		Welcome	1590183779329	1590183779335	OK	 
REQUEST	247		Welcome	1590183779329	1590183779335	OK	 
USER	AceptarAnuncioTestPositivo	248	START	1590183779385	1590183779385
USER	AceptarAnuncioTestNegativo	268	START	1590183779385	1590183779385
REQUEST	268		Welcome	1590183779385	1590183779390	OK	 
REQUEST	248		Welcome	1590183779385	1590183779390	OK	 
USER	AceptarAnuncioTestNegativo	269	START	1590183779436	1590183779436
USER	AceptarAnuncioTestPositivo	249	START	1590183779436	1590183779436
REQUEST	269		Welcome	1590183779437	1590183779445	OK	 
REQUEST	249		Welcome	1590183779437	1590183779453	OK	 
USER	AceptarAnuncioTestPositivo	250	START	1590183779485	1590183779485
USER	AceptarAnuncioTestNegativo	270	START	1590183779485	1590183779485
REQUEST	250		Welcome	1590183779485	1590183779490	OK	 
REQUEST	270		Welcome	1590183779485	1590183779490	OK	 
USER	AceptarAnuncioTestPositivo	251	START	1590183779540	1590183779540
USER	AceptarAnuncioTestNegativo	271	START	1590183779540	1590183779540
REQUEST	251		Welcome	1590183779540	1590183779545	OK	 
REQUEST	271		Welcome	1590183779540	1590183779545	OK	 
USER	AceptarAnuncioTestPositivo	252	START	1590183779590	1590183779590
USER	AceptarAnuncioTestNegativo	272	START	1590183779590	1590183779590
REQUEST	272		Welcome	1590183779591	1590183779603	OK	 
REQUEST	252		Welcome	1590183779591	1590183779603	OK	 
USER	AceptarAnuncioTestPositivo	253	START	1590183779637	1590183779637
USER	AceptarAnuncioTestNegativo	273	START	1590183779637	1590183779637
REQUEST	273		Welcome	1590183779638	1590183779644	OK	 
REQUEST	253		Welcome	1590183779638	1590183779644	OK	 
USER	AceptarAnuncioTestNegativo	274	START	1590183779679	1590183779679
USER	AceptarAnuncioTestPositivo	254	START	1590183779679	1590183779679
REQUEST	274		Welcome	1590183779680	1590183779685	OK	 
REQUEST	254		Welcome	1590183779680	1590183779685	OK	 
USER	AceptarAnuncioTestPositivo	255	START	1590183779737	1590183779737
USER	AceptarAnuncioTestNegativo	275	START	1590183779737	1590183779737
REQUEST	275		Welcome	1590183779739	1590183779747	OK	 
REQUEST	255		Welcome	1590183779739	1590183779748	OK	 
USER	AceptarAnuncioTestPositivo	256	START	1590183779782	1590183779782
REQUEST	256		Welcome	1590183779784	1590183779792	OK	 
USER	AceptarAnuncioTestNegativo	277	START	1590183779837	1590183779837
USER	AceptarAnuncioTestPositivo	257	START	1590183779837	1590183779837
REQUEST	257		Welcome	1590183779838	1590183779845	OK	 
REQUEST	277		Welcome	1590183779838	1590183779845	OK	 
USER	AceptarAnuncioTestNegativo	276	START	1590183779782	1590183779782
REQUEST	276		Welcome	1590183779858	1590183779863	OK	 
USER	AceptarAnuncioTestNegativo	278	START	1590183779879	1590183779879
USER	AceptarAnuncioTestPositivo	258	START	1590183779879	1590183779879
REQUEST	278		Welcome	1590183779880	1590183779885	OK	 
REQUEST	258		Welcome	1590183779880	1590183779885	OK	 
USER	AceptarAnuncioTestNegativo	279	START	1590183779937	1590183779937
USER	AceptarAnuncioTestPositivo	259	START	1590183779937	1590183779937
REQUEST	259		Welcome	1590183779938	1590183779946	OK	 
REQUEST	279		Welcome	1590183779938	1590183779946	OK	 
USER	AceptarAnuncioTestPositivo	260	START	1590183779979	1590183779979
USER	AceptarAnuncioTestNegativo	280	START	1590183779979	1590183779979
REQUEST	280		Welcome	1590183779980	1590183779991	OK	 
REQUEST	260		Welcome	1590183779980	1590183779993	OK	 
USER	AceptarAnuncioTestPositivo	261	START	1590183780039	1590183780039
USER	AceptarAnuncioTestNegativo	281	START	1590183780043	1590183780043
REQUEST	281		Welcome	1590183780043	1590183780051	OK	 
REQUEST	261		Welcome	1590183780040	1590183780051	OK	 
USER	AceptarAnuncioTestPositivo	262	START	1590183780079	1590183780079
USER	AceptarAnuncioTestNegativo	282	START	1590183780079	1590183780079
REQUEST	262		Welcome	1590183780079	1590183780084	OK	 
REQUEST	282		Welcome	1590183780079	1590183780084	OK	 
USER	AceptarAnuncioTestPositivo	263	START	1590183780137	1590183780137
USER	AceptarAnuncioTestNegativo	283	START	1590183780143	1590183780143
REQUEST	263		Welcome	1590183780138	1590183780149	OK	 
REQUEST	283		Welcome	1590183780144	1590183780152	OK	 
USER	AceptarAnuncioTestPositivo	264	START	1590183780179	1590183780179
USER	AceptarAnuncioTestNegativo	284	START	1590183780179	1590183780179
REQUEST	284		Welcome	1590183780179	1590183780184	OK	 
REQUEST	264		Welcome	1590183780179	1590183780184	OK	 
USER	AceptarAnuncioTestPositivo	285	START	1590183780271	1590183780271
USER	AceptarAnuncioTestNegativo	304	START	1590183780271	1590183780271
REQUEST	304		Welcome	1590183780273	1590183780281	OK	 
REQUEST	285		Welcome	1590183780273	1590183780282	OK	 
USER	AceptarAnuncioTestPositivo	286	START	1590183780329	1590183780329
USER	AceptarAnuncioTestNegativo	305	START	1590183780329	1590183780329
REQUEST	286		Welcome	1590183780330	1590183780339	OK	 
REQUEST	305		Welcome	1590183780330	1590183780339	OK	 
USER	AceptarAnuncioTestPositivo	287	START	1590183780369	1590183780369
USER	AceptarAnuncioTestNegativo	306	START	1590183780369	1590183780369
REQUEST	287		Welcome	1590183780370	1590183780382	OK	 
REQUEST	306		Welcome	1590183780370	1590183780383	OK	 
USER	AceptarAnuncioTestPositivo	288	START	1590183780419	1590183780419
USER	AceptarAnuncioTestNegativo	307	START	1590183780419	1590183780419
REQUEST	288		Welcome	1590183780419	1590183780423	OK	 
REQUEST	307		Welcome	1590183780419	1590183780423	OK	 
USER	AceptarAnuncioTestPositivo	289	START	1590183780473	1590183780473
USER	AceptarAnuncioTestNegativo	308	START	1590183780473	1590183780473
REQUEST	289		Welcome	1590183780474	1590183780478	OK	 
REQUEST	308		Welcome	1590183780474	1590183780478	OK	 
USER	AceptarAnuncioTestPositivo	290	START	1590183780528	1590183780528
USER	AceptarAnuncioTestNegativo	309	START	1590183780528	1590183780528
REQUEST	309		Welcome	1590183780529	1590183780536	OK	 
REQUEST	290		Welcome	1590183780528	1590183780536	OK	 
USER	AceptarAnuncioTestPositivo	291	START	1590183780571	1590183780571
USER	AceptarAnuncioTestNegativo	310	START	1590183780571	1590183780571
REQUEST	310		Welcome	1590183780572	1590183780577	OK	 
REQUEST	291		Welcome	1590183780572	1590183780577	OK	 
USER	AceptarAnuncioTestNegativo	311	START	1590183780622	1590183780622
USER	AceptarAnuncioTestPositivo	292	START	1590183780622	1590183780622
REQUEST	292		Welcome	1590183780623	1590183780627	OK	 
REQUEST	311		Welcome	1590183780623	1590183780627	OK	 
USER	AceptarAnuncioTestNegativo	312	START	1590183780682	1590183780682
USER	AceptarAnuncioTestPositivo	293	START	1590183780682	1590183780682
REQUEST	293		Welcome	1590183780683	1590183780693	OK	 
REQUEST	312		Welcome	1590183780683	1590183780694	OK	 
USER	AceptarAnuncioTestPositivo	294	START	1590183780734	1590183780734
USER	AceptarAnuncioTestNegativo	313	START	1590183780734	1590183780734
REQUEST	294		Welcome	1590183780735	1590183780744	OK	 
REQUEST	313		Welcome	1590183780735	1590183780744	OK	 
USER	AceptarAnuncioTestPositivo	295	START	1590183780781	1590183780781
USER	AceptarAnuncioTestNegativo	314	START	1590183780782	1590183780782
REQUEST	295		Welcome	1590183780782	1590183780788	OK	 
REQUEST	314		Welcome	1590183780782	1590183780788	OK	 
USER	AceptarAnuncioTestPositivo	296	START	1590183780821	1590183780821
USER	AceptarAnuncioTestNegativo	315	START	1590183780826	1590183780826
REQUEST	296		Welcome	1590183780822	1590183780829	OK	 
REQUEST	315		Welcome	1590183780826	1590183780832	OK	 
USER	AceptarAnuncioTestNegativo	316	START	1590183780869	1590183780869
USER	AceptarAnuncioTestPositivo	297	START	1590183780869	1590183780869
REQUEST	297		Welcome	1590183780869	1590183780875	OK	 
REQUEST	316		Welcome	1590183780869	1590183780877	OK	 
USER	AceptarAnuncioTestNegativo	317	START	1590183780925	1590183780925
USER	AceptarAnuncioTestPositivo	298	START	1590183780925	1590183780925
REQUEST	298		Welcome	1590183780926	1590183780934	OK	 
REQUEST	317		Welcome	1590183780926	1590183780934	OK	 
USER	AceptarAnuncioTestPositivo	299	START	1590183780969	1590183780969
USER	AceptarAnuncioTestNegativo	318	START	1590183780969	1590183780969
REQUEST	318		Welcome	1590183780969	1590183780978	OK	 
REQUEST	299		Welcome	1590183780969	1590183780978	OK	 
USER	AceptarAnuncioTestPositivo	300	START	1590183781021	1590183781021
USER	AceptarAnuncioTestNegativo	319	START	1590183781021	1590183781021
REQUEST	300		Welcome	1590183781022	1590183781030	OK	 
REQUEST	319		Welcome	1590183781022	1590183781030	OK	 
USER	AceptarAnuncioTestPositivo	301	START	1590183781075	1590183781075
USER	AceptarAnuncioTestNegativo	320	START	1590183781076	1590183781076
REQUEST	301		Welcome	1590183781076	1590183781085	OK	 
REQUEST	320		Welcome	1590183781077	1590183781085	OK	 
USER	AceptarAnuncioTestNegativo	321	START	1590183781119	1590183781119
USER	AceptarAnuncioTestPositivo	302	START	1590183781119	1590183781119
REQUEST	321		Welcome	1590183781119	1590183781128	OK	 
REQUEST	302		Welcome	1590183781120	1590183781128	OK	 
USER	AceptarAnuncioTestNegativo	322	START	1590183781169	1590183781169
USER	AceptarAnuncioTestPositivo	303	START	1590183781169	1590183781169
REQUEST	303		Welcome	1590183781170	1590183781178	OK	 
REQUEST	322		Welcome	1590183781170	1590183781178	OK	 
USER	AceptarAnuncioTestPositivo	323	START	1590183781195	1590183781195
USER	AceptarAnuncioTestNegativo	344	START	1590183781196	1590183781196
REQUEST	323		Welcome	1590183781197	1590183781205	OK	 
REQUEST	344		Welcome	1590183781198	1590183781206	OK	 
USER	AceptarAnuncioTestPositivo	324	START	1590183781235	1590183781235
USER	AceptarAnuncioTestNegativo	345	START	1590183781235	1590183781235
REQUEST	345		Welcome	1590183781237	1590183781245	OK	 
REQUEST	324		Welcome	1590183781237	1590183781245	OK	 
USER	AceptarAnuncioTestPositivo	325	START	1590183781279	1590183781279
USER	AceptarAnuncioTestNegativo	346	START	1590183781279	1590183781279
REQUEST	346		Welcome	1590183781279	1590183781284	OK	 
REQUEST	325		Welcome	1590183781279	1590183781284	OK	 
USER	AceptarAnuncioTestNegativo	347	START	1590183781331	1590183781331
USER	AceptarAnuncioTestPositivo	326	START	1590183781331	1590183781331
REQUEST	347		Welcome	1590183781332	1590183781361	OK	 
REQUEST	326		Welcome	1590183781332	1590183781361	OK	 
USER	AceptarAnuncioTestNegativo	348	START	1590183781402	1590183781402
USER	AceptarAnuncioTestPositivo	327	START	1590183781402	1590183781402
REQUEST	327		Welcome	1590183781402	1590183781408	OK	 
REQUEST	348		Welcome	1590183781403	1590183781408	OK	 
USER	AceptarAnuncioTestPositivo	328	START	1590183781436	1590183781436
USER	AceptarAnuncioTestNegativo	349	START	1590183781436	1590183781436
REQUEST	349		Welcome	1590183781437	1590183781444	OK	 
REQUEST	328		Welcome	1590183781437	1590183781445	OK	 
USER	AceptarAnuncioTestNegativo	350	START	1590183781479	1590183781479
USER	AceptarAnuncioTestPositivo	329	START	1590183781479	1590183781479
REQUEST	350		Welcome	1590183781480	1590183781489	OK	 
REQUEST	329		Welcome	1590183781480	1590183781492	OK	 
USER	AceptarAnuncioTestNegativo	351	START	1590183781537	1590183781537
USER	AceptarAnuncioTestPositivo	330	START	1590183781537	1590183781537
REQUEST	330		Welcome	1590183781538	1590183781547	OK	 
REQUEST	351		Welcome	1590183781538	1590183781547	OK	 
USER	AceptarAnuncioTestPositivo	331	START	1590183781583	1590183781583
USER	AceptarAnuncioTestNegativo	352	START	1590183781583	1590183781583
REQUEST	352		Welcome	1590183781585	1590183781596	OK	 
REQUEST	331		Welcome	1590183781584	1590183781596	OK	 
USER	AceptarAnuncioTestPositivo	332	START	1590183781634	1590183781634
USER	AceptarAnuncioTestNegativo	353	START	1590183781634	1590183781634
REQUEST	332		Welcome	1590183781634	1590183781638	OK	 
REQUEST	353		Welcome	1590183781634	1590183781638	OK	 
USER	AceptarAnuncioTestNegativo	354	START	1590183781679	1590183781679
USER	AceptarAnuncioTestPositivo	333	START	1590183781679	1590183781679
REQUEST	354		Welcome	1590183781679	1590183781684	OK	 
REQUEST	333		Welcome	1590183781679	1590183781684	OK	 
USER	AceptarAnuncioTestPositivo	334	START	1590183781736	1590183781736
USER	AceptarAnuncioTestNegativo	355	START	1590183781736	1590183781736
REQUEST	334		Welcome	1590183781737	1590183781746	OK	 
REQUEST	355		Welcome	1590183781737	1590183781746	OK	 
USER	AceptarAnuncioTestPositivo	335	START	1590183781779	1590183781779
USER	AceptarAnuncioTestNegativo	356	START	1590183781779	1590183781779
REQUEST	356		Welcome	1590183781780	1590183781790	OK	 
REQUEST	335		Welcome	1590183781780	1590183781791	OK	 
USER	AceptarAnuncioTestPositivo	336	START	1590183781830	1590183781830
USER	AceptarAnuncioTestNegativo	357	START	1590183781830	1590183781830
REQUEST	336		Welcome	1590183781831	1590183781836	OK	 
REQUEST	357		Welcome	1590183781831	1590183781836	OK	 
USER	AceptarAnuncioTestPositivo	337	START	1590183781887	1590183781887
USER	AceptarAnuncioTestNegativo	358	START	1590183781887	1590183781887
REQUEST	337		Welcome	1590183781888	1590183781893	OK	 
REQUEST	358		Welcome	1590183781888	1590183781893	OK	 
USER	AceptarAnuncioTestNegativo	359	START	1590183781929	1590183781929
USER	AceptarAnuncioTestPositivo	338	START	1590183781929	1590183781929
REQUEST	338		Welcome	1590183781929	1590183781933	OK	 
REQUEST	359		Welcome	1590183781929	1590183781933	OK	 
USER	AceptarAnuncioTestNegativo	360	START	1590183781982	1590183781982
USER	AceptarAnuncioTestPositivo	339	START	1590183781982	1590183781982
REQUEST	339		Welcome	1590183781982	1590183781990	OK	 
REQUEST	360		Welcome	1590183781982	1590183781990	OK	 
USER	AceptarAnuncioTestNegativo	361	START	1590183782036	1590183782036
USER	AceptarAnuncioTestPositivo	340	START	1590183782036	1590183782036
REQUEST	340		Welcome	1590183782037	1590183782045	OK	 
REQUEST	361		Welcome	1590183782037	1590183782045	OK	 
USER	AceptarAnuncioTestNegativo	362	START	1590183782080	1590183782080
