ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851489531	 	3.3.1
USER	VerDashboardPositivo	2842	END	1590851519193	1590851565229
USER	VerDashboardNegativo	7494	START	1590851565229	1590851565229
USER	VerDashboardPositivo	7444	START	1590851565229	1590851565229
REQUEST	3443		dashboard	1590851565229	1590851565230	OK	 
REQUEST	4942		Logged	1590851565229	1590851565231	OK	 
REQUEST	3443		dashboard Redirect 1	1590851565230	1590851565238	OK	 
REQUEST	4942		Logged Redirect 1	1590851565238	1590851565239	OK	 
REQUEST	6543		Login	1590851565238	1590851565240	OK	 
REQUEST	7494		Home	1590851565229	1590851565240	OK	 
REQUEST	7444		Home	1590851565229	1590851565240	OK	 
REQUEST	6592		dashboard2	1590851565238	1590851565240	OK	 
REQUEST	6592		dashboard2 Redirect 1	1590851565241	1590851565242	OK	 
USER	VerDashboardNegativo	6592	END	1590851556215	1590851565242
USER	VerDashboardPositivo	2843	END	1590851519214	1590851565243
USER	VerDashboardNegativo	7495	START	1590851565243	1590851565243
USER	VerDashboardPositivo	7445	START	1590851565243	1590851565243
REQUEST	4943		Logged	1590851565243	1590851565245	OK	 
REQUEST	4943		Logged Redirect 1	1590851565245	1590851565246	OK	 
REQUEST	7445		Home	1590851565243	1590851565248	OK	 
REQUEST	7495		Home	1590851565243	1590851565248	OK	 
REQUEST	6544		Login	1590851565254	1590851565254	OK	 
REQUEST	3444		dashboard	1590851565254	1590851565255	OK	 
REQUEST	6593		dashboard2	1590851565254	1590851565255	OK	 
REQUEST	6593		dashboard2 Redirect 1	1590851565255	1590851565256	OK	 
REQUEST	3444		dashboard Redirect 1	1590851565255	1590851565256	OK	 
USER	VerDashboardNegativo	6593	END	1590851556236	1590851565256
USER	VerDashboardPositivo	2844	END	1590851519236	1590851565264
USER	VerDashboardPositivo	7446	START	1590851565264	1590851565264
USER	VerDashboardNegativo	7496	START	1590851565264	1590851565264
REQUEST	4944		Logged	1590851565264	1590851565265	OK	 
REQUEST	4944		Logged Redirect 1	1590851565265	1590851565266	OK	 
REQUEST	7496		Home	1590851565264	1590851565267	OK	 
REQUEST	7446		Home	1590851565264	1590851565267	OK	 
REQUEST	3445		dashboard	1590851565275	1590851565276	OK	 
REQUEST	6594		dashboard2	1590851565275	1590851565276	OK	 
REQUEST	6545		Login	1590851565275	1590851565276	OK	 
REQUEST	4945		Logged	1590851565275	1590851565276	OK	 
REQUEST	3445		dashboard Redirect 1	1590851565276	1590851565277	OK	 
REQUEST	6594		dashboard2 Redirect 1	1590851565276	1590851565277	OK	 
USER	VerDashboardNegativo	6594	END	1590851556257	1590851565277
REQUEST	4945		Logged Redirect 1	1590851565276	1590851565278	OK	 
USER	VerDashboardPositivo	2845	END	1590851519257	1590851565286
USER	VerDashboardPositivo	7447	START	1590851565286	1590851565286
USER	VerDashboardNegativo	7497	START	1590851565286	1590851565286
REQUEST	6546		Login	1590851565286	1590851565287	OK	 
REQUEST	6595		dashboard2	1590851565286	1590851565288	OK	 
REQUEST	6595		dashboard2 Redirect 1	1590851565288	1590851565289	OK	 
USER	VerDashboardNegativo	6595	END	1590851556273	1590851565289
REQUEST	7497		Home	1590851565286	1590851565291	OK	 
REQUEST	7447		Home	1590851565286	1590851565291	OK	 
REQUEST	3446		dashboard	1590851565297	1590851565298	OK	 
REQUEST	3446		dashboard Redirect 1	1590851565298	1590851565298	OK	 
USER	VerDashboardPositivo	7448	START	1590851565308	1590851565308
USER	VerDashboardNegativo	7498	START	1590851565308	1590851565308
REQUEST	4946		Logged	1590851565308	1590851565310	OK	 
REQUEST	4946		Logged Redirect 1	1590851565310	1590851565311	OK	 
REQUEST	7498		Home	1590851565308	1590851565313	OK	 
REQUEST	7448		Home	1590851565308	1590851565314	OK	 
USER	VerDashboardPositivo	2846	END	1590851519278	1590851565319
REQUEST	6547		Login	1590851565319	1590851565321	OK	 
REQUEST	3447		dashboard	1590851565319	1590851565322	OK	 
REQUEST	6596		dashboard2	1590851565319	1590851565324	OK	 
USER	VerDashboardPositivo	2847	END	1590851519293	1590851565325
REQUEST	3447		dashboard Redirect 1	1590851565322	1590851565325	OK	 
USER	VerDashboardPositivo	7449	START	1590851565325	1590851565325
USER	VerDashboardNegativo	7499	START	1590851565326	1590851565326
REQUEST	6596		dashboard2 Redirect 1	1590851565324	1590851565327	OK	 
REQUEST	4947		Logged	1590851565324	1590851565327	OK	 
REQUEST	3448		dashboard	1590851565324	1590851565328	OK	 
USER	VerDashboardNegativo	6596	END	1590851556293	1590851565328
REQUEST	3448		dashboard Redirect 1	1590851565328	1590851565329	OK	 
REQUEST	4947		Logged Redirect 1	1590851565327	1590851565329	OK	 
REQUEST	7499		Home	1590851565326	1590851565331	OK	 
REQUEST	7449		Home	1590851565325	1590851565331	OK	 
REQUEST	6548		Login	1590851565337	1590851565338	OK	 
REQUEST	6597		dashboard2	1590851565337	1590851565339	OK	 
REQUEST	6597		dashboard2 Redirect 1	1590851565339	1590851565340	OK	 
USER	VerDashboardNegativo	6597	END	1590851556315	1590851565340
USER	VerDashboardPositivo	2848	END	1590851519315	1590851565348
USER	VerDashboardPositivo	7450	START	1590851565347	1590851565347
USER	VerDashboardNegativo	7500	START	1590851565347	1590851565347
REQUEST	4948		Logged	1590851565348	1590851565349	OK	 
REQUEST	4948		Logged Redirect 1	1590851565350	1590851565355	OK	 
REQUEST	7500		Home	1590851565348	1590851565356	OK	 
REQUEST	7450		Home	1590851565348	1590851565356	OK	 
REQUEST	6549		Login	1590851565358	1590851565359	OK	 
REQUEST	6598		dashboard2	1590851565358	1590851565360	OK	 
REQUEST	6598		dashboard2 Redirect 1	1590851565360	1590851565361	OK	 
USER	VerDashboardNegativo	6598	END	1590851556337	1590851565361
USER	VerDashboardPositivo	2849	END	1590851519337	1590851565363
USER	VerDashboardPositivo	7451	START	1590851565363	1590851565363
USER	VerDashboardNegativo	7501	START	1590851565363	1590851565363
REQUEST	4949		Logged	1590851565363	1590851565364	OK	 
REQUEST	3449		dashboard	1590851565363	1590851565364	OK	 
REQUEST	4949		Logged Redirect 1	1590851565364	1590851565365	OK	 
REQUEST	3449		dashboard Redirect 1	1590851565364	1590851565367	OK	 
REQUEST	7501		Home	1590851565363	1590851565368	OK	 
REQUEST	7451		Home	1590851565363	1590851565370	OK	 
REQUEST	3450		dashboard	1590851565373	1590851565374	OK	 
REQUEST	3450		dashboard Redirect 1	1590851565374	1590851565375	OK	 
USER	VerDashboardPositivo	7452	START	1590851565383	1590851565383
USER	VerDashboardNegativo	7502	START	1590851565383	1590851565383
REQUEST	4950		Logged	1590851565383	1590851565385	OK	 
REQUEST	6599		dashboard2	1590851565383	1590851565385	OK	 
REQUEST	4950		Logged Redirect 1	1590851565385	1590851565387	OK	 
REQUEST	6599		dashboard2 Redirect 1	1590851565385	1590851565388	OK	 
REQUEST	6550		Login	1590851565383	1590851565388	OK	 
USER	VerDashboardNegativo	6599	END	1590851556358	1590851565388
REQUEST	7452		Home	1590851565384	1590851565391	OK	 
REQUEST	7502		Home	1590851565384	1590851565391	OK	 
USER	VerDashboardPositivo	2850	END	1590851519358	1590851565394
REQUEST	6551		Login	1590851565394	1590851565395	OK	 
REQUEST	6600		dashboard2	1590851565394	1590851565395	OK	 
REQUEST	3451		dashboard	1590851565394	1590851565396	OK	 
REQUEST	6600		dashboard2 Redirect 1	1590851565395	1590851565396	OK	 
USER	VerDashboardNegativo	6600	END	1590851556374	1590851565396
REQUEST	3451		dashboard Redirect 1	1590851565396	1590851565397	OK	 
USER	VerDashboardNegativo	7503	START	1590851565406	1590851565406
USER	VerDashboardPositivo	7453	START	1590851565406	1590851565406
USER	VerDashboardPositivo	2851	END	1590851519373	1590851565406
REQUEST	4951		Logged	1590851565406	1590851565409	OK	 
REQUEST	4951		Logged Redirect 1	1590851565409	1590851565410	OK	 
REQUEST	7503		Home	1590851565406	1590851565412	OK	 
REQUEST	7453		Home	1590851565406	1590851565412	OK	 
REQUEST	3452		dashboard	1590851565416	1590851565417	OK	 
REQUEST	6601		dashboard2	1590851565416	1590851565417	OK	 
REQUEST	6552		Login	1590851565416	1590851565418	OK	 
REQUEST	3452		dashboard Redirect 1	1590851565417	1590851565418	OK	 
REQUEST	6601		dashboard2 Redirect 1	1590851565417	1590851565418	OK	 
USER	VerDashboardNegativo	6601	END	1590851556396	1590851565419
USER	VerDashboardPositivo	2852	END	1590851519394	1590851565427
USER	VerDashboardPositivo	7454	START	1590851565427	1590851565427
USER	VerDashboardNegativo	7504	START	1590851565427	1590851565427
REQUEST	4952		Logged	1590851565427	1590851565429	OK	 
REQUEST	4952		Logged Redirect 1	1590851565429	1590851565429	OK	 
REQUEST	7454		Home	1590851565427	1590851565432	OK	 
REQUEST	7504		Home	1590851565427	1590851565432	OK	 
REQUEST	6553		Login	1590851565439	1590851565440	OK	 
REQUEST	3453		dashboard	1590851565439	1590851565441	OK	 
REQUEST	6602		dashboard2	1590851565439	1590851565442	OK	 
REQUEST	6654		dashboard2	1590851565439	1590851565442	OK	 
REQUEST	6603		Login	1590851565439	1590851565442	OK	 
REQUEST	3453		dashboard Redirect 1	1590851565441	1590851565442	OK	 
REQUEST	6602		dashboard2 Redirect 1	1590851565442	1590851565443	OK	 
USER	VerDashboardNegativo	6602	END	1590851556417	1590851565443
USER	VerDashboardPositivo	2853	END	1590851519416	1590851565443
REQUEST	6654		dashboard2 Redirect 1	1590851565442	1590851565444	OK	 
USER	VerDashboardNegativo	6654	END	1590851556417	1590851565444
REQUEST	5003		Logged	1590851565443	1590851565445	OK	 
REQUEST	3454		dashboard	1590851565443	1590851565445	OK	 
REQUEST	4953		Logged	1590851565443	1590851565446	OK	 
REQUEST	3454		dashboard Redirect 1	1590851565445	1590851565446	OK	 
REQUEST	5003		Logged Redirect 1	1590851565445	1590851565446	OK	 
REQUEST	4953		Logged Redirect 1	1590851565446	1590851565447	OK	 
USER	VerDashboardPositivo	7505	START	1590851565453	1590851565453
USER	VerDashboardNegativo	7554	START	1590851565453	1590851565453
REQUEST	7505		Home	1590851565453	1590851565457	OK	 
REQUEST	7554		Home	1590851565453	1590851565457	OK	 
USER	VerDashboardPositivo	2854	END	1590851519438	1590851565463
REQUEST	6655		dashboard2	1590851565463	1590851565464	OK	 
REQUEST	6604		Login	1590851565463	1590851565465	OK	 
REQUEST	5004		Logged	1590851565463	1590851565465	OK	 
REQUEST	6655		dashboard2 Redirect 1	1590851565465	1590851565466	OK	 
REQUEST	5004		Logged Redirect 1	1590851565465	1590851565466	OK	 
USER	VerDashboardNegativo	6655	END	1590851556453	1590851565466
USER	VerDashboardPositivo	2905	END	1590851519453	1590851565474
USER	VerDashboardNegativo	7555	START	1590851565474	1590851565474
USER	VerDashboardPositivo	7506	START	1590851565474	1590851565474
REQUEST	3505		dashboard	1590851565474	1590851565476	OK	 
REQUEST	3505		dashboard Redirect 1	1590851565476	1590851565477	OK	 
REQUEST	7555		Home	1590851565475	1590851565479	OK	 
REQUEST	7506		Home	1590851565475	1590851565479	OK	 
USER	VerDashboardPositivo	7507	START	1590851565495	1590851565495
USER	VerDashboardNegativo	7556	START	1590851565495	1590851565495
REQUEST	5005		Logged	1590851565495	1590851565496	OK	 
REQUEST	6605		Login	1590851565495	1590851565497	OK	 
REQUEST	6656		dashboard2	1590851565495	1590851565497	OK	 
REQUEST	5005		Logged Redirect 1	1590851565497	1590851565498	OK	 
REQUEST	6656		dashboard2 Redirect 1	1590851565497	1590851565498	OK	 
USER	VerDashboardNegativo	6656	END	1590851556473	1590851565498
REQUEST	7556		Home	1590851565495	1590851565501	OK	 
REQUEST	7507		Home	1590851565495	1590851565501	OK	 
USER	VerDashboardPositivo	2906	END	1590851519474	1590851565506
REQUEST	3506		dashboard	1590851565506	1590851565507	OK	 
REQUEST	3506		dashboard Redirect 1	1590851565507	1590851565508	OK	 
USER	VerDashboardNegativo	7557	START	1590851565517	1590851565517
USER	VerDashboardPositivo	7508	START	1590851565517	1590851565517
REQUEST	6606		Login	1590851565517	1590851565518	OK	 
REQUEST	5006		Logged	1590851565517	1590851565519	OK	 
REQUEST	6657		dashboard2	1590851565517	1590851565519	OK	 
REQUEST	5006		Logged Redirect 1	1590851565519	1590851565521	OK	 
REQUEST	6657		dashboard2 Redirect 1	1590851565519	1590851565521	OK	 
USER	VerDashboardNegativo	6657	END	1590851556495	1590851565522
REQUEST	7557		Home	1590851565517	1590851565522	OK	 
REQUEST	7508		Home	1590851565517	1590851565522	OK	 
USER	VerDashboardPositivo	2907	END	1590851519495	1590851565528
REQUEST	3507		dashboard	1590851565528	1590851565530	OK	 
REQUEST	3507		dashboard Redirect 1	1590851565530	1590851565530	OK	 
USER	VerDashboardPositivo	7509	START	1590851565533	1590851565533
USER	VerDashboardNegativo	7558	START	1590851565533	1590851565533
REQUEST	5007		Logged	1590851565533	1590851565534	OK	 
REQUEST	6658		dashboard2	1590851565533	1590851565534	OK	 
REQUEST	6607		Login	1590851565533	1590851565534	OK	 
REQUEST	5007		Logged Redirect 1	1590851565534	1590851565535	OK	 
REQUEST	6658		dashboard2 Redirect 1	1590851565534	1590851565535	OK	 
USER	VerDashboardNegativo	6658	END	1590851556516	1590851565535
REQUEST	7509		Home	1590851565533	1590851565538	OK	 
REQUEST	7558		Home	1590851565533	1590851565538	OK	 
USER	VerDashboardPositivo	2908	END	1590851519517	1590851565543
REQUEST	3508		dashboard	1590851565543	1590851565544	OK	 
REQUEST	3508		dashboard Redirect 1	1590851565544	1590851565545	OK	 
USER	VerDashboardPositivo	7510	START	1590851565554	1590851565554
USER	VerDashboardNegativo	7559	START	1590851565554	1590851565554
REQUEST	6608		Login	1590851565554	1590851565555	OK	 
REQUEST	6659		dashboard2	1590851565554	1590851565555	OK	 
REQUEST	5008		Logged	1590851565554	1590851565556	OK	 
REQUEST	6659		dashboard2 Redirect 1	1590851565555	1590851565557	OK	 
USER	VerDashboardNegativo	6659	END	1590851556538	1590851565557
REQUEST	5008		Logged Redirect 1	1590851565556	1590851565557	OK	 
REQUEST	7559		Home	1590851565554	1590851565559	OK	 
REQUEST	7510		Home	1590851565554	1590851565559	OK	 
USER	VerDashboardPositivo	2909	END	1590851519533	1590851565564
REQUEST	6609		Login	1590851565564	1590851565565	OK	 
REQUEST	3509		dashboard	1590851565564	1590851565565	OK	 
REQUEST	6660		dashboard2	1590851565564	1590851565566	OK	 
REQUEST	6660		dashboard2 Redirect 1	1590851565566	1590851565567	OK	 
REQUEST	3509		dashboard Redirect 1	1590851565565	1590851565567	OK	 
USER	VerDashboardNegativo	6660	END	1590851556553	1590851565567
USER	VerDashboardPositivo	7511	START	1590851565575	1590851565575
USER	VerDashboardNegativo	7560	START	1590851565575	1590851565575
REQUEST	3510		dashboard	1590851565575	1590851565576	OK	 
REQUEST	5009		Logged	1590851565575	1590851565576	OK	 
REQUEST	5009		Logged Redirect 1	1590851565576	1590851565577	OK	 
REQUEST	3510		dashboard Redirect 1	1590851565576	1590851565577	OK	 
REQUEST	7560		Home	1590851565575	1590851565579	OK	 
REQUEST	7511		Home	1590851565575	1590851565579	OK	 
USER	VerDashboardPositivo	2910	END	1590851519554	1590851565586
USER	VerDashboardPositivo	7512	START	1590851565596	1590851565596
USER	VerDashboardNegativo	7561	START	1590851565596	1590851565596
REQUEST	6661		dashboard2	1590851565596	1590851565597	OK	 
REQUEST	6610		Login	1590851565596	1590851565598	OK	 
REQUEST	5010		Logged	1590851565596	1590851565598	OK	 
REQUEST	6661		dashboard2 Redirect 1	1590851565597	1590851565598	OK	 
USER	VerDashboardNegativo	6661	END	1590851556573	1590851565599
REQUEST	5010		Logged Redirect 1	1590851565598	1590851565599	OK	 
REQUEST	7561		Home	1590851565596	1590851565601	OK	 
REQUEST	7512		Home	1590851565596	1590851565602	OK	 
USER	VerDashboardPositivo	2911	END	1590851519575	1590851565607
REQUEST	3511		dashboard	1590851565607	1590851565608	OK	 
REQUEST	3511		dashboard Redirect 1	1590851565608	1590851565612	OK	 
USER	VerDashboardPositivo	7513	START	1590851565617	1590851565617
USER	VerDashboardNegativo	7562	START	1590851565617	1590851565617
REQUEST	5011		Logged	1590851565617	1590851565618	OK	 
REQUEST	5012		Logged	1590851565617	1590851565618	OK	 
REQUEST	6611		Login	1590851565617	1590851565619	OK	 
REQUEST	6662		dashboard2	1590851565617	1590851565619	OK	 
REQUEST	5011		Logged Redirect 1	1590851565618	1590851565619	OK	 
REQUEST	5012		Logged Redirect 1	1590851565618	1590851565619	OK	 
REQUEST	6662		dashboard2 Redirect 1	1590851565619	1590851565620	OK	 
USER	VerDashboardNegativo	6662	END	1590851556594	1590851565621
REQUEST	7562		Home	1590851565617	1590851565623	OK	 
REQUEST	7513		Home	1590851565617	1590851565623	OK	 
USER	VerDashboardPositivo	2912	END	1590851519596	1590851565628
REQUEST	3512		dashboard	1590851565628	1590851565629	OK	 
REQUEST	3512		dashboard Redirect 1	1590851565629	1590851565630	OK	 
USER	VerDashboardNegativo	7563	START	1590851565633	1590851565633
USER	VerDashboardPositivo	7514	START	1590851565633	1590851565633
REQUEST	7514		Home	1590851565633	1590851565636	OK	 
REQUEST	7563		Home	1590851565633	1590851565636	OK	 
REQUEST	6663		dashboard2	1590851565644	1590851565645	OK	 
REQUEST	3513		dashboard	1590851565644	1590851565645	OK	 
REQUEST	6612		Login	1590851565644	1590851565645	OK	 
REQUEST	6663		dashboard2 Redirect 1	1590851565645	1590851565646	OK	 
USER	VerDashboardNegativo	6663	END	1590851556619	1590851565646
REQUEST	3513		dashboard Redirect 1	1590851565645	1590851565646	OK	 
USER	VerDashboardPositivo	2913	END	1590851519618	1590851565655
USER	VerDashboardPositivo	7515	START	1590851565655	1590851565655
USER	VerDashboardNegativo	7564	START	1590851565655	1590851565655
REQUEST	5013		Logged	1590851565655	1590851565657	OK	 
REQUEST	5013		Logged Redirect 1	1590851565657	1590851565658	OK	 
REQUEST	7515		Home	1590851565655	1590851565659	OK	 
REQUEST	7564		Home	1590851565655	1590851565659	OK	 
USER	VerDashboardPositivo	2914	END	1590851519633	1590851565665
REQUEST	3514		dashboard	1590851565665	1590851565666	OK	 
REQUEST	3514		dashboard Redirect 1	1590851565666	1590851565667	OK	 
USER	VerDashboardNegativo	7565	START	1590851565676	1590851565676
USER	VerDashboardPositivo	7516	START	1590851565676	1590851565676
REQUEST	6613		Login	1590851565676	1590851565677	OK	 
REQUEST	6664		dashboard2	1590851565676	1590851565677	OK	 
REQUEST	6665		dashboard2	1590851565676	1590851565677	OK	 
REQUEST	6614		Login	1590851565676	1590851565678	OK	 
REQUEST	5014		Logged	1590851565676	1590851565678	OK	 
REQUEST	6665		dashboard2 Redirect 1	1590851565677	1590851565678	OK	 
REQUEST	6664		dashboard2 Redirect 1	1590851565677	1590851565678	OK	 
USER	VerDashboardNegativo	6664	END	1590851556638	1590851565679
USER	VerDashboardNegativo	6665	END	1590851556655	1590851565679
REQUEST	5014		Logged Redirect 1	1590851565678	1590851565679	OK	 
REQUEST	7516		Home	1590851565676	1590851565681	OK	 
REQUEST	7565		Home	1590851565676	1590851565681	OK	 
REQUEST	3515		dashboard	1590851565687	1590851565688	OK	 
REQUEST	3515		dashboard Redirect 1	1590851565688	1590851565688	OK	 
USER	VerDashboardPositivo	2915	END	1590851519654	1590851565697
USER	VerDashboardPositivo	2916	END	1590851519674	1590851565697
USER	VerDashboardPositivo	7517	START	1590851565697	1590851565697
USER	VerDashboardNegativo	7566	START	1590851565697	1590851565697
REQUEST	5015		Logged	1590851565697	1590851565698	OK	 
REQUEST	5015		Logged Redirect 1	1590851565698	1590851565699	OK	 
REQUEST	7517		Home	1590851565697	1590851565701	OK	 
REQUEST	7566		Home	1590851565697	1590851565701	OK	 
REQUEST	3516		dashboard	1590851565707	1590851565708	OK	 
REQUEST	5016		Logged	1590851565707	1590851565708	OK	 
REQUEST	6666		dashboard2	1590851565707	1590851565708	OK	 
REQUEST	6615		Login	1590851565707	1590851565708	OK	 
REQUEST	3516		dashboard Redirect 1	1590851565708	1590851565708	OK	 
