ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590184077373	 	3.3.1
REQUEST	2872		WrongLogin	1590184183448	1590184183450	OK	 
REQUEST	2857		RightLogin	1590184183448	1590184183451	OK	 
REQUEST	2287		RightLogged	1590184183469	1590184183472	OK	 
REQUEST	2302		WrongLogged	1590184183469	1590184183473	OK	 
USER	AceptarAnuncioTestNegativo	1462	END	1590184127422	1590184183476
REQUEST	2302		WrongLogged Redirect 1	1590184183473	1590184183479	OK	 
REQUEST	2287		RightLogged Redirect 1	1590184183472	1590184183481	OK	 
REQUEST	1207		AnuncioAccepted	1590184183476	1590184183482	OK	 
REQUEST	1773		MyAnuncios	1590184183470	1590184183483	OK	 
REQUEST	1791		Forbidden	1590184183471	1590184183486	OK	 
REQUEST	1772		Forbidden	1590184183469	1590184183486	OK	 
REQUEST	1447		ShowAnuncio	1590184183488	1590184183492	OK	 
USER	AceptarAnuncioTestPositivo	907	END	1590184109428	1590184183506
REQUEST	1208		AnuncioAccepted	1590184183508	1590184183512	OK	 
REQUEST	2858		RightLogin	1590184183529	1590184183531	OK	 
REQUEST	2873		WrongLogin	1590184183529	1590184183531	OK	 
USER	AceptarAnuncioTestPositivo	908	END	1590184109488	1590184183550
REQUEST	2303		WrongLogged	1590184183549	1590184183552	OK	 
REQUEST	2288		RightLogged	1590184183549	1590184183553	OK	 
REQUEST	2303		WrongLogged Redirect 1	1590184183553	1590184183558	OK	 
REQUEST	2288		RightLogged Redirect 1	1590184183554	1590184183560	OK	 
REQUEST	1448		ShowAnuncio	1590184183550	1590184183561	OK	 
REQUEST	2289		RightLogged	1590184183578	1590184183580	OK	 
REQUEST	2304		WrongLogged	1590184183578	1590184183583	OK	 
REQUEST	2289		RightLogged Redirect 1	1590184183581	1590184183586	OK	 
REQUEST	2304		WrongLogged Redirect 1	1590184183583	1590184183590	OK	 
USER	AceptarAnuncioTestNegativo	1463	END	1590184127493	1590184183605
USER	AceptarAnuncioTestNegativo	1464	END	1590184127549	1590184183606
REQUEST	2859		RightLogin	1590184183606	1590184183608	OK	 
REQUEST	2874		WrongLogin	1590184183607	1590184183610	OK	 
REQUEST	1449		ShowAnuncio	1590184183605	1590184183614	OK	 
REQUEST	1792		Forbidden	1590184183612	1590184183617	OK	 
REQUEST	1209		AnuncioAccepted	1590184183612	1590184183618	OK	 
REQUEST	2305		WrongLogged	1590184183638	1590184183642	OK	 
REQUEST	1776		MyAnuncios	1590184183638	1590184183642	OK	 
REQUEST	2875		WrongLogin	1590184183638	1590184183643	OK	 
REQUEST	2860		RightLogin	1590184183639	1590184183644	OK	 
REQUEST	2290		RightLogged	1590184183648	1590184183650	OK	 
REQUEST	1793		Forbidden	1590184183648	1590184183654	OK	 
REQUEST	2305		WrongLogged Redirect 1	1590184183642	1590184183671	OK	 
REQUEST	2290		RightLogged Redirect 1	1590184183650	1590184183671	OK	 
USER	AceptarAnuncioTestNegativo	1465	END	1590184127621	1590184183673
USER	AceptarAnuncioTestPositivo	909	END	1590184109564	1590184183673
REQUEST	1777		MyAnuncios	1590184183673	1590184183677	OK	 
REQUEST	1778		MyAnuncios	1590184183673	1590184183677	OK	 
REQUEST	1794		Forbidden	1590184183674	1590184183678	OK	 
REQUEST	1775		MyAnuncios	1590184183679	1590184183681	OK	 
REQUEST	1795		Forbidden	1590184183698	1590184183702	OK	 
REQUEST	1210		AnuncioAccepted	1590184183699	1590184183703	OK	 
REQUEST	1450		ShowAnuncio	1590184183698	1590184183703	OK	 
REQUEST	2876		WrongLogin	1590184183722	1590184183723	OK	 
USER	AceptarAnuncioTestNegativo	1466	END	1590184127678	1590184183723
REQUEST	2291		RightLogged	1590184183722	1590184183724	OK	 
REQUEST	2861		RightLogin	1590184183722	1590184183725	OK	 
REQUEST	1451		ShowAnuncio	1590184183723	1590184183728	OK	 
REQUEST	2291		RightLogged Redirect 1	1590184183724	1590184183728	OK	 
USER	AceptarAnuncioTestPositivo	911	END	1590184109695	1590184183746
REQUEST	2306		WrongLogged	1590184183745	1590184183748	OK	 
REQUEST	1779		MyAnuncios	1590184183745	1590184183749	OK	 
REQUEST	1796		Forbidden	1590184183745	1590184183751	OK	 
REQUEST	2306		WrongLogged Redirect 1	1590184183748	1590184183752	OK	 
REQUEST	1211		AnuncioAccepted	1590184183746	1590184183753	OK	 
USER	AceptarAnuncioTestPositivo	910	END	1590184109631	1590184183768
REQUEST	2862		RightLogin	1590184183768	1590184183769	OK	 
REQUEST	2877		WrongLogin	1590184183768	1590184183770	OK	 
USER	AceptarAnuncioTestNegativo	1467	END	1590184127739	1590184183791
REQUEST	2307		WrongLogged	1590184183790	1590184183792	OK	 
REQUEST	2292		RightLogged	1590184183790	1590184183793	OK	 
REQUEST	1780		MyAnuncios	1590184183791	1590184183794	OK	 
REQUEST	2307		WrongLogged Redirect 1	1590184183792	1590184183796	OK	 
REQUEST	1797		Forbidden	1590184183790	1590184183797	OK	 
REQUEST	2292		RightLogged Redirect 1	1590184183793	1590184183797	OK	 
REQUEST	1452		ShowAnuncio	1590184183791	1590184183799	OK	 
REQUEST	1212		AnuncioAccepted	1590184183826	1590184183828	OK	 
REQUEST	2878		WrongLogin	1590184183848	1590184183849	OK	 
REQUEST	2863		RightLogin	1590184183848	1590184183849	OK	 
USER	AceptarAnuncioTestNegativo	1468	END	1590184127809	1590184183869
REQUEST	2293		RightLogged	1590184183868	1590184183871	OK	 
REQUEST	2293		RightLogged Redirect 1	1590184183871	1590184183877	OK	 
REQUEST	1213		AnuncioAccepted	1590184183868	1590184183879	OK	 
REQUEST	1453		ShowAnuncio	1590184183868	1590184183879	OK	 
USER	AceptarAnuncioTestPositivo	912	END	1590184109758	1590184183881
REQUEST	1781		MyAnuncios	1590184183880	1590184183885	OK	 
REQUEST	1798		Forbidden	1590184183880	1590184183887	OK	 
REQUEST	2308		WrongLogged	1590184183906	1590184183907	OK	 
REQUEST	2294		RightLogged	1590184183906	1590184183908	OK	 
REQUEST	2879		WrongLogin	1590184183906	1590184183908	OK	 
REQUEST	2309		WrongLogged	1590184183906	1590184183909	OK	 
REQUEST	2309		WrongLogged Redirect 1	1590184183909	1590184183912	OK	 
REQUEST	2308		WrongLogged Redirect 1	1590184183907	1590184183913	OK	 
REQUEST	2294		RightLogged Redirect 1	1590184183908	1590184183914	OK	 
REQUEST	2864		RightLogin	1590184183932	1590184183934	OK	 
REQUEST	1782		MyAnuncios	1590184183932	1590184183936	OK	 
REQUEST	1799		Forbidden	1590184183932	1590184183937	OK	 
REQUEST	1214		AnuncioAccepted	1590184183932	1590184183939	OK	 
USER	AceptarAnuncioTestNegativo	1469	END	1590184127881	1590184183958
REQUEST	1454		ShowAnuncio	1590184183956	1590184183961	OK	 
USER	AceptarAnuncioTestNegativo	1470	END	1590184127948	1590184183979
REQUEST	1455		ShowAnuncio	1590184183979	1590184183983	OK	 
USER	AceptarAnuncioTestPositivo	914	END	1590184109888	1590184184001
REQUEST	2865		RightLogin	1590184184001	1590184184005	OK	 
REQUEST	2310		WrongLogged	1590184184001	1590184184007	OK	 
REQUEST	2880		WrongLogin	1590184184001	1590184184008	OK	 
REQUEST	2295		RightLogged	1590184184001	1590184184010	OK	 
REQUEST	1800		Forbidden	1590184184001	1590184184017	OK	 
REQUEST	1783		MyAnuncios	1590184184001	1590184184019	OK	 
REQUEST	2310		WrongLogged Redirect 1	1590184184007	1590184184024	OK	 
REQUEST	2295		RightLogged Redirect 1	1590184184010	1590184184024	OK	 
USER	AceptarAnuncioTestPositivo	913	END	1590184109828	1590184184025
REQUEST	1215		AnuncioAccepted	1590184184024	1590184184030	OK	 
REQUEST	2311		WrongLogged	1590184184028	1590184184031	OK	 
REQUEST	2296		RightLogged	1590184184028	1590184184032	OK	 
REQUEST	2311		WrongLogged Redirect 1	1590184184031	1590184184035	OK	 
REQUEST	2296		RightLogged Redirect 1	1590184184032	1590184184036	OK	 
REQUEST	2866		RightLogin	1590184184056	1590184184058	OK	 
REQUEST	2881		WrongLogin	1590184184056	1590184184058	OK	 
REQUEST	1784		MyAnuncios	1590184184056	1590184184061	OK	 
REQUEST	1801		Forbidden	1590184184058	1590184184062	OK	 
REQUEST	1216		AnuncioAccepted	1590184184081	1590184184086	OK	 
USER	AceptarAnuncioTestNegativo	1471	END	1590184128021	1590184184107
REQUEST	2312		WrongLogged	1590184184108	1590184184110	OK	 
REQUEST	2297		RightLogged	1590184184111	1590184184113	OK	 
REQUEST	1456		ShowAnuncio	1590184184106	1590184184115	OK	 
REQUEST	2312		WrongLogged Redirect 1	1590184184110	1590184184116	OK	 
REQUEST	2297		RightLogged Redirect 1	1590184184113	1590184184119	OK	 
REQUEST	2867		RightLogin	1590184184125	1590184184127	OK	 
REQUEST	2882		WrongLogin	1590184184125	1590184184127	OK	 
REQUEST	1802		Forbidden	1590184184125	1590184184130	OK	 
REQUEST	1785		MyAnuncios	1590184184129	1590184184131	OK	 
REQUEST	1217		AnuncioAccepted	1590184184131	1590184184135	OK	 
USER	AceptarAnuncioTestNegativo	1472	END	1590184128081	1590184184168
REQUEST	1457		ShowAnuncio	1590184184168	1590184184172	OK	 
USER	AceptarAnuncioTestNegativo	1488	END	1590184128143	1590184184191
REQUEST	2328		WrongLogged	1590184184191	1590184184194	OK	 
REQUEST	2313		RightLogged	1590184184191	1590184184194	OK	 
REQUEST	2328		WrongLogged Redirect 1	1590184184194	1590184184197	OK	 
REQUEST	1473		ShowAnuncio	1590184184190	1590184184197	OK	 
REQUEST	2313		RightLogged Redirect 1	1590184184194	1590184184199	OK	 
REQUEST	1803		Forbidden	1590184184198	1590184184202	OK	 
REQUEST	1233		AnuncioAccepted	1590184184198	1590184184202	OK	 
REQUEST	1786		MyAnuncios	1590184184223	1590184184225	OK	 
USER	AceptarAnuncioTestNegativo	1489	END	1590184128209	1590184184243
REQUEST	2898		WrongLogin	1590184184243	1590184184244	OK	 
REQUEST	2883		RightLogin	1590184184243	1590184184245	OK	 
REQUEST	1787		MyAnuncios	1590184184243	1590184184247	OK	 
REQUEST	2329		WrongLogged	1590184184265	1590184184267	OK	 
REQUEST	2314		RightLogged	1590184184265	1590184184270	OK	 
REQUEST	1474		ShowAnuncio	1590184184265	1590184184274	OK	 
REQUEST	2329		WrongLogged Redirect 1	1590184184267	1590184184275	OK	 
REQUEST	1804		Forbidden	1590184184264	1590184184276	OK	 
REQUEST	1234		AnuncioAccepted	1590184184269	1590184184277	OK	 
REQUEST	2314		RightLogged Redirect 1	1590184184270	1590184184280	OK	 
REQUEST	2884		RightLogin	1590184184294	1590184184296	OK	 
REQUEST	2899		WrongLogin	1590184184294	1590184184297	OK	 
USER	AceptarAnuncioTestPositivo	917	END	1590184110094	1590184184300
REQUEST	2315		RightLogged	1590184184326	1590184184328	OK	 
REQUEST	2330		WrongLogged	1590184184330	1590184184333	OK	 
REQUEST	2885		RightLogin	1590184184334	1590184184335	OK	 
REQUEST	2900		WrongLogin	1590184184335	1590184184336	OK	 
REQUEST	2315		RightLogged Redirect 1	1590184184328	1590184184339	OK	 
REQUEST	1807		MyAnuncios	1590184184331	1590184184343	OK	 
REQUEST	1788		MyAnuncios	1590184184334	1590184184347	OK	 
REQUEST	1822		Forbidden	1590184184330	1590184184347	OK	 
REQUEST	1235		AnuncioAccepted	1590184184335	1590184184353	OK	 
REQUEST	1805		Forbidden	1590184184334	1590184184355	OK	 
REQUEST	2330		WrongLogged Redirect 1	1590184184333	1590184184355	OK	 
REQUEST	1475		ShowAnuncio	1590184184340	1590184184360	OK	 
USER	AceptarAnuncioTestNegativo	1490	END	1590184128286	1590184184361
REQUEST	2316		RightLogged	1590184184389	1590184184391	OK	 
REQUEST	2331		WrongLogged	1590184184389	1590184184391	OK	 
REQUEST	2316		RightLogged Redirect 1	1590184184391	1590184184394	OK	 
REQUEST	2331		WrongLogged Redirect 1	1590184184391	1590184184395	OK	 
REQUEST	2901		WrongLogin	1590184184407	1590184184409	OK	 
REQUEST	2886		RightLogin	1590184184407	1590184184410	OK	 
REQUEST	1236		AnuncioAccepted	1590184184408	1590184184412	OK	 
REQUEST	1823		Forbidden	1590184184408	1590184184412	OK	 
USER	AceptarAnuncioTestPositivo	933	END	1590184110160	1590184184431
REQUEST	1789		MyAnuncios	1590184184430	1590184184433	OK	 
REQUEST	1808		MyAnuncios	1590184184430	1590184184434	OK	 
REQUEST	1806		Forbidden	1590184184430	1590184184437	OK	 
REQUEST	1809		MyAnuncios	1590184184434	1590184184437	OK	 
USER	AceptarAnuncioTestNegativo	1491	END	1590184128353	1590184184438
USER	AceptarAnuncioTestPositivo	916	END	1590184110028	1590184184439
REQUEST	1824		Forbidden	1590184184434	1590184184440	OK	 
REQUEST	1476		ShowAnuncio	1590184184435	1590184184441	OK	 
USER	AceptarAnuncioTestPositivo	935	END	1590184110272	1590184184459
REQUEST	2332		WrongLogged	1590184184459	1590184184460	OK	 
REQUEST	2317		RightLogged	1590184184459	1590184184461	OK	 
REQUEST	2902		WrongLogin	1590184184460	1590184184461	OK	 
REQUEST	2887		RightLogin	1590184184459	1590184184461	OK	 
REQUEST	2317		RightLogged Redirect 1	1590184184461	1590184184463	OK	 
REQUEST	2332		WrongLogged Redirect 1	1590184184460	1590184184463	OK	 
USER	AceptarAnuncioTestPositivo	936	END	1590184110352	1590184184482
REQUEST	1237		AnuncioAccepted	1590184184481	1590184184489	OK	 
REQUEST	1477		ShowAnuncio	1590184184481	1590184184490	OK	 
USER	AceptarAnuncioTestPositivo	915	END	1590184109961	1590184184508
USER	AceptarAnuncioTestNegativo	1492	END	1590184128438	1590184184508
REQUEST	2333		WrongLogged	1590184184508	1590184184511	OK	 
REQUEST	2318		RightLogged	1590184184508	1590184184512	OK	 
REQUEST	2888		RightLogin	1590184184510	1590184184514	OK	 
REQUEST	2903		WrongLogin	1590184184510	1590184184514	OK	 
REQUEST	2333		WrongLogged Redirect 1	1590184184511	1590184184519	OK	 
REQUEST	2318		RightLogged Redirect 1	1590184184513	1590184184520	OK	 
USER	AceptarAnuncioTestPositivo	937	END	1590184110399	1590184184539
REQUEST	1810		MyAnuncios	1590184184539	1590184184545	OK	 
REQUEST	1825		Forbidden	1590184184539	1590184184553	OK	 
USER	AceptarAnuncioTestNegativo	1493	END	1590184128505	1590184184557
REQUEST	1238		AnuncioAccepted	1590184184540	1590184184559	OK	 
REQUEST	1478		ShowAnuncio	1590184184557	1590184184564	OK	 
USER	AceptarAnuncioTestPositivo	934	END	1590184110210	1590184184581
USER	AceptarAnuncioTestPositivo	938	END	1590184110468	1590184184581
USER	AceptarAnuncioTestNegativo	1494	END	1590184128547	1590184184601
REQUEST	2334		WrongLogged	1590184184601	1590184184603	OK	 
REQUEST	2889		RightLogin	1590184184601	1590184184604	OK	 
REQUEST	1811		MyAnuncios	1590184184601	1590184184604	OK	 
REQUEST	2319		RightLogged	1590184184601	1590184184606	OK	 
REQUEST	2904		WrongLogin	1590184184601	1590184184607	OK	 
REQUEST	2334		WrongLogged Redirect 1	1590184184603	1590184184609	OK	 
REQUEST	1826		Forbidden	1590184184601	1590184184610	OK	 
REQUEST	1239		AnuncioAccepted	1590184184601	1590184184613	OK	 
REQUEST	1479		ShowAnuncio	1590184184601	1590184184614	OK	 
REQUEST	2319		RightLogged Redirect 1	1590184184606	1590184184615	OK	 
USER	AceptarAnuncioTestNegativo	1495	END	1590184128623	1590184184669
USER	AceptarAnuncioTestPositivo	939	END	1590184110548	1590184184670
REQUEST	2320		RightLogged	1590184184669	1590184184672	OK	 
REQUEST	2890		RightLogin	1590184184669	1590184184672	OK	 
REQUEST	2905		WrongLogin	1590184184669	1590184184673	OK	 
REQUEST	1812		MyAnuncios	1590184184669	1590184184674	OK	 
REQUEST	2335		WrongLogged	1590184184669	1590184184674	OK	 
REQUEST	2320		RightLogged Redirect 1	1590184184672	1590184184678	OK	 
REQUEST	2335		WrongLogged Redirect 1	1590184184675	1590184184681	OK	 
REQUEST	1240		AnuncioAccepted	1590184184671	1590184184684	OK	 
REQUEST	2336		WrongLogged	1590184184684	1590184184686	OK	 
REQUEST	2321		RightLogged	1590184184685	1590184184687	OK	 
USER	AceptarAnuncioTestPositivo	940	END	1590184110612	1590184184689
REQUEST	2336		WrongLogged Redirect 1	1590184184686	1590184184692	OK	 
REQUEST	1480		ShowAnuncio	1590184184685	1590184184693	OK	 
REQUEST	2321		RightLogged Redirect 1	1590184184687	1590184184695	OK	 
REQUEST	1827		Forbidden	1590184184713	1590184184718	OK	 
USER	AceptarAnuncioTestNegativo	1496	END	1590184128685	1590184184735
REQUEST	2906		WrongLogin	1590184184735	1590184184736	OK	 
REQUEST	2891		RightLogin	1590184184735	1590184184736	OK	 
REQUEST	1481		ShowAnuncio	1590184184735	1590184184740	OK	 
REQUEST	1828		Forbidden	1590184184758	1590184184763	OK	 
REQUEST	1241		AnuncioAccepted	1590184184758	1590184184763	OK	 
USER	AceptarAnuncioTestPositivo	941	END	1590184110678	1590184184781
REQUEST	2322		RightLogged	1590184184781	1590184184783	OK	 
REQUEST	2337		WrongLogged	1590184184781	1590184184783	OK	 
REQUEST	2322		RightLogged Redirect 1	1590184184783	1590184184788	OK	 
REQUEST	2337		WrongLogged Redirect 1	1590184184784	1590184184790	OK	 
REQUEST	1813		MyAnuncios	1590184184781	1590184184792	OK	 
USER	AceptarAnuncioTestNegativo	1497	END	1590184128748	1590184184805
REQUEST	1482		ShowAnuncio	1590184184805	1590184184809	OK	 
REQUEST	2892		RightLogin	1590184184808	1590184184810	OK	 
REQUEST	2907		WrongLogin	1590184184810	1590184184811	OK	 
REQUEST	1829		Forbidden	1590184184823	1590184184826	OK	 
REQUEST	2338		WrongLogged	1590184184841	1590184184843	OK	 
REQUEST	1814		MyAnuncios	1590184184841	1590184184843	OK	 
REQUEST	2323		RightLogged	1590184184841	1590184184844	OK	 
REQUEST	2338		WrongLogged Redirect 1	1590184184843	1590184184846	OK	 
REQUEST	1242		AnuncioAccepted	1590184184841	1590184184848	OK	 
REQUEST	2323		RightLogged Redirect 1	1590184184844	1590184184849	OK	 
USER	AceptarAnuncioTestPositivo	942	END	1590184110756	1590184184866
REQUEST	2893		RightLogin	1590184184868	1590184184869	OK	 
REQUEST	2908		WrongLogin	1590184184868	1590184184870	OK	 
REQUEST	1243		AnuncioAccepted	1590184184868	1590184184871	OK	 
USER	AceptarAnuncioTestNegativo	1498	END	1590184128822	1590184184889
USER	AceptarAnuncioTestPositivo	943	END	1590184110808	1590184184889
REQUEST	1483		ShowAnuncio	1590184184889	1590184184893	OK	 
REQUEST	2339		WrongLogged	1590184184910	1590184184912	OK	 
REQUEST	2324		RightLogged	1590184184910	1590184184913	OK	 
REQUEST	2909		WrongLogin	1590184184910	1590184184913	OK	 
REQUEST	2894		RightLogin	1590184184910	1590184184914	OK	 
REQUEST	1815		MyAnuncios	1590184184910	1590184184916	OK	 
REQUEST	2339		WrongLogged Redirect 1	1590184184912	1590184184917	OK	 
REQUEST	1830		Forbidden	1590184184910	1590184184918	OK	 
REQUEST	2324		RightLogged Redirect 1	1590184184914	1590184184918	OK	 
REQUEST	1484		ShowAnuncio	1590184184936	1590184184943	OK	 
REQUEST	1244		AnuncioAccepted	1590184184938	1590184184944	OK	 
USER	AceptarAnuncioTestPositivo	944	END	1590184110889	1590184184966
USER	AceptarAnuncioTestNegativo	1499	END	1590184128874	1590184184968
REQUEST	1816		MyAnuncios	1590184184964	1590184184970	OK	 
REQUEST	1831		Forbidden	1590184184964	1590184184975	OK	 
REQUEST	2340		WrongLogged	1590184184993	1590184184996	OK	 
REQUEST	2895		RightLogin	1590184184994	1590184184997	OK	 
REQUEST	2325		RightLogged	1590184184993	1590184184998	OK	 
REQUEST	2910		WrongLogin	1590184184994	1590184184999	OK	 
USER	AceptarAnuncioTestPositivo	945	END	1590184110952	1590184185000
USER	AceptarAnuncioTestNegativo	1500	END	1590184128951	1590184185000
REQUEST	2325		RightLogged Redirect 1	1590184184998	1590184185005	OK	 
REQUEST	1485		ShowAnuncio	1590184184994	1590184185006	OK	 
REQUEST	1832		Forbidden	1590184184993	1590184185009	OK	 
REQUEST	2340		WrongLogged Redirect 1	1590184184996	1590184185009	OK	 
REQUEST	1245		AnuncioAccepted	1590184184993	1590184185009	OK	 
REQUEST	2341		WrongLogged	1590184185038	1590184185040	OK	 
REQUEST	1817		MyAnuncios	1590184185037	1590184185040	OK	 
REQUEST	2341		WrongLogged Redirect 1	1590184185040	1590184185044	OK	 
REQUEST	2326		RightLogged	1590184185061	1590184185064	OK	 
REQUEST	1818		MyAnuncios	1590184185061	1590184185065	OK	 
REQUEST	1833		Forbidden	1590184185061	1590184185066	OK	 
REQUEST	2326		RightLogged Redirect 1	1590184185064	1590184185068	OK	 
USER	AceptarAnuncioTestNegativo	1501	END	1590184129018	1590184185086
USER	AceptarAnuncioTestPositivo	946	END	1590184111014	1590184185086
REQUEST	2911		WrongLogin	1590184185086	1590184185088	OK	 
REQUEST	2896		RightLogin	1590184185086	1590184185090	OK	 
REQUEST	1246		AnuncioAccepted	1590184185086	1590184185094	OK	 
REQUEST	1486		ShowAnuncio	1590184185086	1590184185096	OK	 
REQUEST	2327		RightLogged	1590184185114	1590184185117	OK	 
REQUEST	2342		WrongLogged	1590184185118	1590184185121	OK	 
REQUEST	2912		WrongLogin	1590184185118	1590184185121	OK	 
REQUEST	2897		RightLogin	1590184185123	1590184185125	OK	 
REQUEST	2327		RightLogged Redirect 1	1590184185117	1590184185129	OK	 
REQUEST	1247		AnuncioAccepted	1590184185123	1590184185133	OK	 
USER	AceptarAnuncioTestNegativo	1502	END	1590184129072	1590184185135
REQUEST	2342		WrongLogged Redirect 1	1590184185121	1590184185135	OK	 
REQUEST	1487		ShowAnuncio	1590184185130	1590184185138	OK	 
REQUEST	1819		MyAnuncios	1590184185191	1590184185194	OK	 
USER	AceptarAnuncioTestNegativo	1518	END	1590184129138	1590184185195
REQUEST	2913		RightLogin	1590184185196	1590184185198	OK	 
REQUEST	2928		WrongLogin	1590184185196	1590184185198	OK	 
USER	AceptarAnuncioTestPositivo	947	END	1590184111096	1590184185201
REQUEST	2358		WrongLogged	1590184185202	1590184185203	OK	 
REQUEST	2343		RightLogged	1590184185202	1590184185204	OK	 
REQUEST	1834		Forbidden	1590184185199	1590184185209	OK	 
REQUEST	1820		MyAnuncios	1590184185206	1590184185209	OK	 
REQUEST	1263		AnuncioAccepted	1590184185206	1590184185210	OK	 
REQUEST	2343		RightLogged Redirect 1	1590184185204	1590184185212	OK	 
REQUEST	2358		WrongLogged Redirect 1	1590184185203	1590184185213	OK	 
REQUEST	1835		Forbidden	1590184185206	1590184185216	OK	 
REQUEST	1503		ShowAnuncio	1590184185199	1590184185216	OK	 
USER	AceptarAnuncioTestPositivo	963	END	1590184111136	1590184185219
REQUEST	2929		WrongLogin	1590184185238	1590184185239	OK	 
REQUEST	2914		RightLogin	1590184185238	1590184185240	OK	 
REQUEST	1821		MyAnuncios	1590184185265	1590184185269	OK	 
REQUEST	1836		Forbidden	1590184185265	1590184185269	OK	 
REQUEST	2359		WrongLogged	1590184185269	1590184185270	OK	 
USER	AceptarAnuncioTestPositivo	964	END	1590184111200	1590184185271
REQUEST	1264		AnuncioAccepted	1590184185265	1590184185271	OK	 
REQUEST	2344		RightLogged	1590184185271	1590184185273	OK	 
REQUEST	2359		WrongLogged Redirect 1	1590184185271	1590184185275	OK	 
REQUEST	2344		RightLogged Redirect 1	1590184185273	1590184185276	OK	 
REQUEST	1504		ShowAnuncio	1590184185288	1590184185291	OK	 
USER	AceptarAnuncioTestNegativo	1519	END	1590184129217	1590184185309
REQUEST	2915		RightLogin	1590184185309	1590184185310	OK	 
REQUEST	2360		WrongLogged	1590184185309	1590184185311	OK	 
REQUEST	2345		RightLogged	1590184185309	1590184185311	OK	 
REQUEST	2930		WrongLogin	1590184185309	1590184185311	OK	 
REQUEST	2345		RightLogged Redirect 1	1590184185311	1590184185313	OK	 
REQUEST	2360		WrongLogged Redirect 1	1590184185311	1590184185313	OK	 
USER	AceptarAnuncioTestPositivo	965	END	1590184111281	1590184185331
REQUEST	1837		MyAnuncios	1590184185331	1590184185334	OK	 
REQUEST	1850		Forbidden	1590184185331	1590184185337	OK	 
USER	AceptarAnuncioTestNegativo	1520	END	1590184129268	1590184185373
REQUEST	2931		WrongLogin	1590184185373	1590184185374	OK	 
REQUEST	2916		RightLogin	1590184185373	1590184185375	OK	 
REQUEST	2346		RightLogged	1590184185378	1590184185380	OK	 
REQUEST	1838		MyAnuncios	1590184185378	1590184185380	OK	 
REQUEST	2361		WrongLogged	1590184185378	1590184185381	OK	 
REQUEST	1505		ShowAnuncio	1590184185378	1590184185383	OK	 
REQUEST	2346		RightLogged Redirect 1	1590184185380	1590184185384	OK	 
REQUEST	2361		WrongLogged Redirect 1	1590184185381	1590184185384	OK	 
REQUEST	1851		Forbidden	1590184185402	1590184185405	OK	 
REQUEST	1265		AnuncioAccepted	1590184185402	1590184185407	OK	 
USER	AceptarAnuncioTestNegativo	1521	END	1590184129332	1590184185424
USER	AceptarAnuncioTestPositivo	966	END	1590184111333	1590184185424
REQUEST	1266		AnuncioAccepted	1590184185424	1590184185428	OK	 
REQUEST	1506		ShowAnuncio	1590184185424	1590184185429	OK	 
USER	AceptarAnuncioTestNegativo	1522	END	1590184129413	1590184185448
REQUEST	2917		RightLogin	1590184185448	1590184185451	OK	 
REQUEST	2932		WrongLogin	1590184185448	1590184185453	OK	 
REQUEST	1852		Forbidden	1590184185448	1590184185457	OK	 
USER	AceptarAnuncioTestPositivo	967	END	1590184111408	1590184185476
REQUEST	2362		WrongLogged	1590184185474	1590184185478	OK	 
REQUEST	2347		RightLogged	1590184185474	1590184185482	OK	 
REQUEST	1267		AnuncioAccepted	1590184185475	1590184185488	OK	 
REQUEST	1507		ShowAnuncio	1590184185474	1590184185490	OK	 
REQUEST	2347		RightLogged Redirect 1	1590184185482	1590184185491	OK	 
REQUEST	1839		MyAnuncios	1590184185482	1590184185492	OK	 
REQUEST	2362		WrongLogged Redirect 1	1590184185478	1590184185496	OK	 
REQUEST	2918		RightLogin	1590184185498	1590184185499	OK	 
REQUEST	2933		WrongLogin	1590184185498	1590184185500	OK	 
USER	AceptarAnuncioTestNegativo	1523	END	1590184129478	1590184185524
REQUEST	1508		ShowAnuncio	1590184185524	1590184185529	OK	 
REQUEST	2363		WrongLogged	1590184185547	1590184185548	OK	 
REQUEST	2348		RightLogged	1590184185547	1590184185550	OK	 
REQUEST	1840		MyAnuncios	1590184185548	1590184185552	OK	 
REQUEST	2363		WrongLogged Redirect 1	1590184185548	1590184185552	OK	 
REQUEST	2348		RightLogged Redirect 1	1590184185550	1590184185555	OK	 
REQUEST	1853		Forbidden	1590184185549	1590184185555	OK	 
USER	AceptarAnuncioTestPositivo	968	END	1590184111472	1590184185571
REQUEST	1268		AnuncioAccepted	1590184185571	1590184185576	OK	 
USER	AceptarAnuncioTestNegativo	1524	END	1590184129534	1590184185594
REQUEST	2349		RightLogged	1590184185594	1590184185598	OK	 
REQUEST	2364		WrongLogged	1590184185594	1590184185599	OK	 
REQUEST	2934		WrongLogin	1590184185594	1590184185599	OK	 
REQUEST	2919		RightLogin	1590184185595	1590184185602	OK	 
REQUEST	1509		ShowAnuncio	1590184185594	1590184185605	OK	 
REQUEST	2349		RightLogged Redirect 1	1590184185598	1590184185610	OK	 
REQUEST	2364		WrongLogged Redirect 1	1590184185599	1590184185610	OK	 
USER	AceptarAnuncioTestPositivo	969	END	1590184111541	1590184185630
REQUEST	1841		MyAnuncios	1590184185630	1590184185633	OK	 
