ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851688957	 	3.3.1
USER	VerDashboardNegativo	1952	START	1590851738354	1590851738354
USER	VerDashboardPositivo	1932	START	1590851738354	1590851738354
REQUEST	1592		dashboard2	1590851738354	1590851738355	OK	 
REQUEST	1572		Login	1590851738354	1590851738356	OK	 
REQUEST	1592		dashboard2 Redirect 1	1590851738355	1590851738356	OK	 
REQUEST	932		Logged	1590851738354	1590851738356	OK	 
USER	VerDashboardNegativo	1592	END	1590851729330	1590851738356
REQUEST	932		Logged Redirect 1	1590851738356	1590851738357	OK	 
REQUEST	1952		Home	1590851738354	1590851738359	OK	 
REQUEST	1932		Home	1590851738354	1590851738359	OK	 
REQUEST	332		dashboard	1590851738364	1590851738366	OK	 
REQUEST	332		dashboard Redirect 1	1590851738366	1590851738366	OK	 
USER	VerDashboardPositivo	92	END	1590851692343	1590851738375
USER	VerDashboardPositivo	1933	START	1590851738401	1590851738401
USER	VerDashboardNegativo	1953	START	1590851738401	1590851738401
REQUEST	1573		Login	1590851738401	1590851738402	OK	 
REQUEST	333		dashboard	1590851738401	1590851738403	OK	 
REQUEST	1593		dashboard2	1590851738401	1590851738403	OK	 
REQUEST	1593		dashboard2 Redirect 1	1590851738404	1590851738404	OK	 
REQUEST	333		dashboard Redirect 1	1590851738404	1590851738404	OK	 
USER	VerDashboardNegativo	1593	END	1590851729383	1590851738405
REQUEST	1953		Home	1590851738401	1590851738406	OK	 
REQUEST	1933		Home	1590851738401	1590851738406	OK	 
USER	VerDashboardPositivo	93	END	1590851692394	1590851738423
REQUEST	933		Logged	1590851738423	1590851738424	OK	 
REQUEST	933		Logged Redirect 1	1590851738425	1590851738425	OK	 
USER	VerDashboardNegativo	1954	START	1590851738450	1590851738450
USER	VerDashboardPositivo	1934	START	1590851738450	1590851738450
REQUEST	1594		dashboard2	1590851738450	1590851738451	OK	 
REQUEST	1574		Login	1590851738450	1590851738452	OK	 
REQUEST	1594		dashboard2 Redirect 1	1590851738451	1590851738452	OK	 
USER	VerDashboardNegativo	1594	END	1590851729430	1590851738452
REQUEST	1934		Home	1590851738450	1590851738454	OK	 
REQUEST	1954		Home	1590851738450	1590851738454	OK	 
REQUEST	334		dashboard	1590851738460	1590851738461	OK	 
REQUEST	934		Logged	1590851738460	1590851738461	OK	 
REQUEST	934		Logged Redirect 1	1590851738461	1590851738462	OK	 
REQUEST	334		dashboard Redirect 1	1590851738461	1590851738462	OK	 
USER	VerDashboardPositivo	94	END	1590851692440	1590851738471
USER	VerDashboardPositivo	1935	START	1590851738504	1590851738504
USER	VerDashboardNegativo	1955	START	1590851738504	1590851738504
REQUEST	1595		dashboard2	1590851738504	1590851738505	OK	 
REQUEST	1575		Login	1590851738504	1590851738506	OK	 
REQUEST	935		Logged	1590851738504	1590851738506	OK	 
REQUEST	1595		dashboard2 Redirect 1	1590851738505	1590851738507	OK	 
USER	VerDashboardNegativo	1595	END	1590851729483	1590851738507
REQUEST	935		Logged Redirect 1	1590851738506	1590851738508	OK	 
REQUEST	1935		Home	1590851738504	1590851738508	OK	 
REQUEST	1955		Home	1590851738504	1590851738508	OK	 
REQUEST	335		dashboard	1590851738515	1590851738516	OK	 
REQUEST	335		dashboard Redirect 1	1590851738516	1590851738517	OK	 
USER	VerDashboardPositivo	95	END	1590851692491	1590851738520
USER	VerDashboardNegativo	1956	START	1590851738552	1590851738552
USER	VerDashboardPositivo	1936	START	1590851738552	1590851738552
REQUEST	1576		Login	1590851738552	1590851738553	OK	 
REQUEST	1596		dashboard2	1590851738552	1590851738554	OK	 
REQUEST	1596		dashboard2 Redirect 1	1590851738554	1590851738555	OK	 
USER	VerDashboardNegativo	1596	END	1590851729534	1590851738555
REQUEST	1956		Home	1590851738552	1590851738556	OK	 
REQUEST	1936		Home	1590851738552	1590851738556	OK	 
REQUEST	336		dashboard	1590851738563	1590851738564	OK	 
REQUEST	336		dashboard Redirect 1	1590851738564	1590851738564	OK	 
USER	VerDashboardPositivo	96	END	1590851692542	1590851738574
REQUEST	936		Logged	1590851738574	1590851738575	OK	 
REQUEST	936		Logged Redirect 1	1590851738575	1590851738576	OK	 
USER	VerDashboardPositivo	1937	START	1590851738600	1590851738600
USER	VerDashboardNegativo	1957	START	1590851738600	1590851738600
REQUEST	1577		Login	1590851738600	1590851738601	OK	 
REQUEST	1597		dashboard2	1590851738600	1590851738601	OK	 
REQUEST	1597		dashboard2 Redirect 1	1590851738602	1590851738602	OK	 
USER	VerDashboardNegativo	1597	END	1590851729581	1590851738603
REQUEST	1937		Home	1590851738600	1590851738604	OK	 
REQUEST	1957		Home	1590851738600	1590851738604	OK	 
REQUEST	937		Logged	1590851738611	1590851738611	OK	 
REQUEST	337		dashboard	1590851738611	1590851738612	OK	 
REQUEST	937		Logged Redirect 1	1590851738612	1590851738612	OK	 
REQUEST	337		dashboard Redirect 1	1590851738612	1590851738612	OK	 
USER	VerDashboardPositivo	97	END	1590851692594	1590851738622
USER	VerDashboardNegativo	1958	START	1590851738654	1590851738654
USER	VerDashboardPositivo	1938	START	1590851738654	1590851738654
REQUEST	1578		Login	1590851738654	1590851738655	OK	 
REQUEST	1598		dashboard2	1590851738654	1590851738656	OK	 
REQUEST	1598		dashboard2 Redirect 1	1590851738656	1590851738657	OK	 
USER	VerDashboardNegativo	1598	END	1590851729633	1590851738657
REQUEST	1958		Home	1590851738655	1590851738658	OK	 
REQUEST	1938		Home	1590851738655	1590851738658	OK	 
REQUEST	338		dashboard	1590851738666	1590851738666	OK	 
REQUEST	338		dashboard Redirect 1	1590851738666	1590851738667	OK	 
USER	VerDashboardPositivo	98	END	1590851692641	1590851738670
REQUEST	938		Logged	1590851738680	1590851738681	OK	 
REQUEST	938		Logged Redirect 1	1590851738681	1590851738682	OK	 
USER	VerDashboardNegativo	1959	START	1590851738702	1590851738702
USER	VerDashboardPositivo	1939	START	1590851738702	1590851738702
REQUEST	1599		dashboard2	1590851738702	1590851738704	OK	 
REQUEST	1579		Login	1590851738702	1590851738704	OK	 
REQUEST	1599		dashboard2 Redirect 1	1590851738704	1590851738704	OK	 
USER	VerDashboardNegativo	1599	END	1590851729680	1590851738704
REQUEST	1959		Home	1590851738703	1590851738706	OK	 
REQUEST	1939		Home	1590851738703	1590851738706	OK	 
REQUEST	339		dashboard	1590851738712	1590851738713	OK	 
REQUEST	339		dashboard Redirect 1	1590851738713	1590851738714	OK	 
USER	VerDashboardPositivo	99	END	1590851692692	1590851738723
REQUEST	939		Logged	1590851738723	1590851738725	OK	 
REQUEST	939		Logged Redirect 1	1590851738725	1590851738725	OK	 
USER	VerDashboardNegativo	1960	START	1590851738750	1590851738750
USER	VerDashboardPositivo	1940	START	1590851738750	1590851738750
REQUEST	1580		Login	1590851738750	1590851738751	OK	 
REQUEST	1600		dashboard2	1590851738750	1590851738752	OK	 
REQUEST	1600		dashboard2 Redirect 1	1590851738752	1590851738752	OK	 
USER	VerDashboardNegativo	1600	END	1590851729732	1590851738753
REQUEST	1940		Home	1590851738750	1590851738754	OK	 
REQUEST	1960		Home	1590851738750	1590851738754	OK	 
USER	VerDashboardPositivo	100	END	1590851692743	1590851738760
REQUEST	340		dashboard	1590851738760	1590851738762	OK	 
REQUEST	340		dashboard Redirect 1	1590851738762	1590851738762	OK	 
REQUEST	940		Logged	1590851738771	1590851738772	OK	 
REQUEST	940		Logged Redirect 1	1590851738772	1590851738773	OK	 
REQUEST	1581		Login	1590851738793	1590851738794	OK	 
REQUEST	1601		dashboard2	1590851738793	1590851738794	OK	 
REQUEST	1601		dashboard2 Redirect 1	1590851738794	1590851738795	OK	 
USER	VerDashboardNegativo	1601	END	1590851729785	1590851738795
USER	VerDashboardPositivo	1941	START	1590851738804	1590851738804
USER	VerDashboardNegativo	1961	START	1590851738804	1590851738804
REQUEST	1941		Home	1590851738804	1590851738809	OK	 
REQUEST	1961		Home	1590851738804	1590851738809	OK	 
REQUEST	941		Logged	1590851738815	1590851738816	OK	 
REQUEST	341		dashboard	1590851738815	1590851738817	OK	 
REQUEST	941		Logged Redirect 1	1590851738816	1590851738817	OK	 
REQUEST	341		dashboard Redirect 1	1590851738817	1590851738817	OK	 
USER	VerDashboardPositivo	101	END	1590851692795	1590851738830
USER	VerDashboardNegativo	1962	START	1590851738852	1590851738852
USER	VerDashboardPositivo	1942	START	1590851738852	1590851738852
REQUEST	1602		dashboard2	1590851738852	1590851738853	OK	 
REQUEST	1582		Login	1590851738852	1590851738854	OK	 
REQUEST	1602		dashboard2 Redirect 1	1590851738854	1590851738854	OK	 
USER	VerDashboardNegativo	1602	END	1590851729831	1590851738854
REQUEST	1942		Home	1590851738852	1590851738856	OK	 
REQUEST	1962		Home	1590851738852	1590851738856	OK	 
REQUEST	342		dashboard	1590851738863	1590851738864	OK	 
REQUEST	342		dashboard Redirect 1	1590851738864	1590851738864	OK	 
USER	VerDashboardPositivo	102	END	1590851692841	1590851738874
REQUEST	942		Logged	1590851738874	1590851738875	OK	 
REQUEST	942		Logged Redirect 1	1590851738875	1590851738876	OK	 
USER	VerDashboardNegativo	1983	START	1590851738900	1590851738900
USER	VerDashboardPositivo	1963	START	1590851738900	1590851738900
REQUEST	1963		Home	1590851738900	1590851738903	OK	 
REQUEST	1983		Home	1590851738900	1590851738903	OK	 
USER	VerDashboardPositivo	123	END	1590851692904	1590851738921
REQUEST	1623		dashboard2	1590851738921	1590851738922	OK	 
REQUEST	1603		Login	1590851738921	1590851738922	OK	 
REQUEST	363		dashboard	1590851738921	1590851738923	OK	 
REQUEST	963		Logged	1590851738921	1590851738923	OK	 
REQUEST	963		Logged Redirect 1	1590851738923	1590851738924	OK	 
REQUEST	1623		dashboard2 Redirect 1	1590851738922	1590851738924	OK	 
REQUEST	363		dashboard Redirect 1	1590851738923	1590851738924	OK	 
USER	VerDashboardNegativo	1623	END	1590851729903	1590851738924
USER	VerDashboardPositivo	1964	START	1590851738953	1590851738953
USER	VerDashboardNegativo	1984	START	1590851738953	1590851738953
REQUEST	1984		Home	1590851738953	1590851738956	OK	 
REQUEST	1964		Home	1590851738953	1590851738956	OK	 
REQUEST	1604		Login	1590851738975	1590851738975	OK	 
REQUEST	964		Logged	1590851738975	1590851738976	OK	 
REQUEST	1624		dashboard2	1590851738975	1590851738976	OK	 
REQUEST	1624		dashboard2 Redirect 1	1590851738976	1590851738977	OK	 
REQUEST	964		Logged Redirect 1	1590851738976	1590851738977	OK	 
USER	VerDashboardNegativo	1624	END	1590851729951	1590851738977
USER	VerDashboardPositivo	124	END	1590851692950	1590851738986
REQUEST	364		dashboard	1590851738986	1590851738988	OK	 
REQUEST	364		dashboard Redirect 1	1590851738988	1590851738989	OK	 
USER	VerDashboardPositivo	1965	START	1590851739001	1590851739001
USER	VerDashboardNegativo	1985	START	1590851739001	1590851739001
REQUEST	1965		Home	1590851739001	1590851739004	OK	 
REQUEST	1985		Home	1590851739001	1590851739004	OK	 
REQUEST	1605		Login	1590851739023	1590851739023	OK	 
REQUEST	1625		dashboard2	1590851739023	1590851739024	OK	 
REQUEST	1625		dashboard2 Redirect 1	1590851739025	1590851739025	OK	 
USER	VerDashboardNegativo	1625	END	1590851730004	1590851739025
REQUEST	965		Logged	1590851739034	1590851739035	OK	 
REQUEST	365		dashboard	1590851739034	1590851739035	OK	 
REQUEST	965		Logged Redirect 1	1590851739035	1590851739035	OK	 
REQUEST	365		dashboard Redirect 1	1590851739035	1590851739036	OK	 
USER	VerDashboardPositivo	125	END	1590851693002	1590851739045
USER	VerDashboardPositivo	1966	START	1590851739055	1590851739055
USER	VerDashboardNegativo	1986	START	1590851739055	1590851739055
REQUEST	1986		Home	1590851739056	1590851739059	OK	 
REQUEST	1966		Home	1590851739056	1590851739059	OK	 
USER	VerDashboardPositivo	126	END	1590851693055	1590851739070
REQUEST	1606		Login	1590851739070	1590851739071	OK	 
REQUEST	1626		dashboard2	1590851739070	1590851739072	OK	 
REQUEST	1626		dashboard2 Redirect 1	1590851739072	1590851739073	OK	 
USER	VerDashboardNegativo	1626	END	1590851730050	1590851739073
REQUEST	366		dashboard	1590851739081	1590851739082	OK	 
REQUEST	366		dashboard Redirect 1	1590851739082	1590851739083	OK	 
REQUEST	966		Logged	1590851739081	1590851739083	OK	 
REQUEST	966		Logged Redirect 1	1590851739083	1590851739084	OK	 
USER	VerDashboardNegativo	1987	START	1590851739103	1590851739103
USER	VerDashboardPositivo	1967	START	1590851739103	1590851739103
REQUEST	1967		Home	1590851739103	1590851739107	OK	 
REQUEST	1987		Home	1590851739103	1590851739107	OK	 
REQUEST	1607		Login	1590851739125	1590851739126	OK	 
REQUEST	967		Logged	1590851739125	1590851739126	OK	 
REQUEST	1627		dashboard2	1590851739125	1590851739127	OK	 
REQUEST	967		Logged Redirect 1	1590851739127	1590851739127	OK	 
REQUEST	1627		dashboard2 Redirect 1	1590851739127	1590851739127	OK	 
USER	VerDashboardNegativo	1627	END	1590851730102	1590851739127
USER	VerDashboardPositivo	127	END	1590851693102	1590851739130
REQUEST	367		dashboard	1590851739140	1590851739141	OK	 
REQUEST	367		dashboard Redirect 1	1590851739141	1590851739142	OK	 
USER	VerDashboardPositivo	1968	START	1590851739151	1590851739151
USER	VerDashboardNegativo	1988	START	1590851739151	1590851739151
REQUEST	1968		Home	1590851739151	1590851739155	OK	 
REQUEST	1988		Home	1590851739151	1590851739155	OK	 
REQUEST	1608		Login	1590851739172	1590851739173	OK	 
REQUEST	1628		dashboard2	1590851739172	1590851739173	OK	 
REQUEST	1628		dashboard2 Redirect 1	1590851739173	1590851739174	OK	 
USER	VerDashboardNegativo	1628	END	1590851730152	1590851739174
USER	VerDashboardPositivo	128	END	1590851693155	1590851739183
REQUEST	368		dashboard	1590851739183	1590851739185	OK	 
REQUEST	968		Logged	1590851739183	1590851739185	OK	 
REQUEST	968		Logged Redirect 1	1590851739185	1590851739185	OK	 
REQUEST	368		dashboard Redirect 1	1590851739185	1590851739186	OK	 
USER	VerDashboardPositivo	1969	START	1590851739205	1590851739205
USER	VerDashboardNegativo	1989	START	1590851739205	1590851739205
REQUEST	1969		Home	1590851739205	1590851739209	OK	 
REQUEST	1989		Home	1590851739205	1590851739209	OK	 
USER	VerDashboardPositivo	129	END	1590851693200	1590851739220
REQUEST	1609		Login	1590851739220	1590851739221	OK	 
REQUEST	1629		dashboard2	1590851739220	1590851739221	OK	 
REQUEST	969		Logged	1590851739220	1590851739221	OK	 
REQUEST	969		Logged Redirect 1	1590851739222	1590851739222	OK	 
REQUEST	1629		dashboard2 Redirect 1	1590851739222	1590851739222	OK	 
USER	VerDashboardNegativo	1629	END	1590851730200	1590851739223
REQUEST	369		dashboard	1590851739230	1590851739231	OK	 
REQUEST	369		dashboard Redirect 1	1590851739231	1590851739232	OK	 
USER	VerDashboardNegativo	1990	START	1590851739252	1590851739252
USER	VerDashboardPositivo	1970	START	1590851739252	1590851739252
REQUEST	1970		Home	1590851739252	1590851739255	OK	 
REQUEST	1990		Home	1590851739252	1590851739255	OK	 
REQUEST	1630		dashboard2	1590851739273	1590851739274	OK	 
REQUEST	1610		Login	1590851739273	1590851739274	OK	 
REQUEST	1630		dashboard2 Redirect 1	1590851739274	1590851739275	OK	 
USER	VerDashboardNegativo	1630	END	1590851730253	1590851739275
USER	VerDashboardPositivo	130	END	1590851693250	1590851739284
REQUEST	970		Logged	1590851739284	1590851739285	OK	 
REQUEST	970		Logged Redirect 1	1590851739285	1590851739286	OK	 
REQUEST	370		dashboard	1590851739294	1590851739295	OK	 
REQUEST	370		dashboard Redirect 1	1590851739295	1590851739296	OK	 
USER	VerDashboardPositivo	1971	START	1590851739304	1590851739304
USER	VerDashboardNegativo	1991	START	1590851739304	1590851739304
REQUEST	1991		Home	1590851739304	1590851739307	OK	 
REQUEST	1971		Home	1590851739304	1590851739307	OK	 
REQUEST	1611		Login	1590851739315	1590851739316	OK	 
REQUEST	1631		dashboard2	1590851739320	1590851739320	OK	 
REQUEST	1631		dashboard2 Redirect 1	1590851739321	1590851739321	OK	 
USER	VerDashboardNegativo	1631	END	1590851730306	1590851739321
USER	VerDashboardPositivo	131	END	1590851693301	1590851739330
REQUEST	371		dashboard	1590851739330	1590851739331	OK	 
REQUEST	971		Logged	1590851739330	1590851739331	OK	 
REQUEST	371		dashboard Redirect 1	1590851739331	1590851739332	OK	 
REQUEST	971		Logged Redirect 1	1590851739331	1590851739332	OK	 
USER	VerDashboardPositivo	1972	START	1590851739350	1590851739350
USER	VerDashboardNegativo	1992	START	1590851739350	1590851739350
REQUEST	1992		Home	1590851739350	1590851739353	OK	 
REQUEST	1972		Home	1590851739350	1590851739353	OK	 
REQUEST	1632		dashboard2	1590851739372	1590851739373	OK	 
REQUEST	1612		Login	1590851739372	1590851739373	OK	 
REQUEST	972		Logged	1590851739372	1590851739373	OK	 
REQUEST	1632		dashboard2 Redirect 1	1590851739373	1590851739373	OK	 
REQUEST	972		Logged Redirect 1	1590851739373	1590851739374	OK	 
USER	VerDashboardNegativo	1632	END	1590851730351	1590851739374
USER	VerDashboardPositivo	132	END	1590851693353	1590851739382
REQUEST	372		dashboard	1590851739382	1590851739384	OK	 
REQUEST	372		dashboard Redirect 1	1590851739384	1590851739384	OK	 
USER	VerDashboardNegativo	1993	START	1590851739403	1590851739403
USER	VerDashboardPositivo	1973	START	1590851739403	1590851739403
REQUEST	1973		Home	1590851739403	1590851739406	OK	 
REQUEST	1993		Home	1590851739403	1590851739406	OK	 
REQUEST	1613		Login	1590851739424	1590851739425	OK	 
REQUEST	973		Logged	1590851739424	1590851739425	OK	 
REQUEST	1633		dashboard2	1590851739424	1590851739425	OK	 
REQUEST	1633		dashboard2 Redirect 1	1590851739425	1590851739426	OK	 
REQUEST	973		Logged Redirect 1	1590851739425	1590851739426	OK	 
USER	VerDashboardNegativo	1633	END	1590851730404	1590851739426
USER	VerDashboardPositivo	133	END	1590851693400	1590851739435
REQUEST	373		dashboard	1590851739445	1590851739446	OK	 
REQUEST	373		dashboard Redirect 1	1590851739446	1590851739446	OK	 
USER	VerDashboardNegativo	1994	START	1590851739455	1590851739455
USER	VerDashboardPositivo	1974	START	1590851739455	1590851739455
REQUEST	1994		Home	1590851739455	1590851739459	OK	 
REQUEST	1974		Home	1590851739455	1590851739459	OK	 
REQUEST	1614		Login	1590851739460	1590851739460	OK	 
REQUEST	1634		dashboard2	1590851739460	1590851739461	OK	 
REQUEST	1634		dashboard2 Redirect 1	1590851739461	1590851739462	OK	 
USER	VerDashboardNegativo	1634	END	1590851730455	1590851739462
USER	VerDashboardPositivo	134	END	1590851693452	1590851739480
REQUEST	974		Logged	1590851739480	1590851739482	OK	 
REQUEST	974		Logged Redirect 1	1590851739482	1590851739482	OK	 
REQUEST	374		dashboard	1590851739490	1590851739491	OK	 
REQUEST	374		dashboard Redirect 1	1590851739491	1590851739492	OK	 
USER	VerDashboardPositivo	1975	START	1590851739500	1590851739500
USER	VerDashboardNegativo	1995	START	1590851739500	1590851739500
REQUEST	1995		Home	1590851739500	1590851739504	OK	 
REQUEST	1975		Home	1590851739500	1590851739504	OK	 
REQUEST	1635		dashboard2	1590851739522	1590851739523	OK	 
REQUEST	1615		Login	1590851739522	1590851739523	OK	 
REQUEST	1635		dashboard2 Redirect 1	1590851739523	1590851739524	OK	 
USER	VerDashboardNegativo	1635	END	1590851730501	1590851739524
USER	VerDashboardPositivo	135	END	1590851693504	1590851739532
REQUEST	375		dashboard	1590851739532	1590851739533	OK	 
REQUEST	975		Logged	1590851739532	1590851739534	OK	 
REQUEST	975		Logged Redirect 1	1590851739534	1590851739534	OK	 
REQUEST	375		dashboard Redirect 1	1590851739534	1590851739534	OK	 
USER	VerDashboardPositivo	1976	START	1590851739553	1590851739553
USER	VerDashboardNegativo	1996	START	1590851739553	1590851739553
