ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183478526	 	3.3.1
USER	AceptarAnuncioTestNegativo	231	START	1590183484305	1590183484305
REQUEST	231		Welcome	1590183484306	1590183484311	OK	 
USER	AceptarAnuncioTestPositivo	206	START	1590183484325	1590183484325
USER	AceptarAnuncioTestPositivo	178	START	1590183484223	1590183484223
REQUEST	206		Welcome	1590183484326	1590183484330	OK	 
REQUEST	178		Welcome	1590183484328	1590183484332	OK	 
USER	AceptarAnuncioTestNegativo	232	START	1590183484346	1590183484346
REQUEST	232		Welcome	1590183484347	1590183484353	OK	 
USER	AceptarAnuncioTestPositivo	207	START	1590183484366	1590183484366
REQUEST	207		Welcome	1590183484367	1590183484371	OK	 
USER	AceptarAnuncioTestNegativo	233	START	1590183484386	1590183484386
REQUEST	233		Welcome	1590183484386	1590183484392	OK	 
USER	AceptarAnuncioTestPositivo	208	START	1590183484406	1590183484406
REQUEST	208		Welcome	1590183484407	1590183484411	OK	 
USER	AceptarAnuncioTestNegativo	234	START	1590183484426	1590183484426
REQUEST	234		Welcome	1590183484427	1590183484432	OK	 
USER	AceptarAnuncioTestPositivo	209	START	1590183484446	1590183484446
REQUEST	209		Welcome	1590183484446	1590183484451	OK	 
USER	AceptarAnuncioTestNegativo	235	START	1590183484465	1590183484465
REQUEST	235		Welcome	1590183484465	1590183484469	OK	 
USER	AceptarAnuncioTestPositivo	210	START	1590183484479	1590183484479
REQUEST	210		Welcome	1590183484480	1590183484484	OK	 
USER	AceptarAnuncioTestNegativo	236	START	1590183484504	1590183484504
REQUEST	236		Welcome	1590183484505	1590183484509	OK	 
USER	AceptarAnuncioTestPositivo	211	START	1590183484523	1590183484523
REQUEST	211		Welcome	1590183484524	1590183484529	OK	 
USER	AceptarAnuncioTestNegativo	237	START	1590183484544	1590183484544
REQUEST	237		Welcome	1590183484545	1590183484551	OK	 
USER	AceptarAnuncioTestPositivo	212	START	1590183484555	1590183484555
REQUEST	212		Welcome	1590183484556	1590183484562	OK	 
USER	AceptarAnuncioTestNegativo	238	START	1590183484584	1590183484584
REQUEST	238		Welcome	1590183484584	1590183484588	OK	 
USER	AceptarAnuncioTestPositivo	213	START	1590183484605	1590183484605
REQUEST	213		Welcome	1590183484605	1590183484610	OK	 
USER	AceptarAnuncioTestNegativo	239	START	1590183484624	1590183484624
REQUEST	239		Welcome	1590183484624	1590183484630	OK	 
USER	AceptarAnuncioTestPositivo	214	START	1590183484643	1590183484643
REQUEST	214		Welcome	1590183484644	1590183484648	OK	 
USER	AceptarAnuncioTestNegativo	240	START	1590183484664	1590183484664
REQUEST	240		Welcome	1590183484665	1590183484668	OK	 
USER	AceptarAnuncioTestPositivo	215	START	1590183484683	1590183484683
REQUEST	215		Welcome	1590183484684	1590183484688	OK	 
USER	AceptarAnuncioTestNegativo	241	START	1590183484704	1590183484704
REQUEST	241		Welcome	1590183484705	1590183484709	OK	 
USER	AceptarAnuncioTestPositivo	216	START	1590183484723	1590183484723
REQUEST	216		Welcome	1590183484724	1590183484727	OK	 
USER	AceptarAnuncioTestNegativo	242	START	1590183484744	1590183484744
REQUEST	242		Welcome	1590183484745	1590183484748	OK	 
USER	AceptarAnuncioTestPositivo	217	START	1590183484765	1590183484765
REQUEST	217		Welcome	1590183484767	1590183484778	OK	 
USER	AceptarAnuncioTestNegativo	243	START	1590183484795	1590183484795
USER	AceptarAnuncioTestPositivo	218	START	1590183484795	1590183484795
REQUEST	243		Welcome	1590183484798	1590183484808	OK	 
REQUEST	218		Welcome	1590183484802	1590183484808	OK	 
USER	AceptarAnuncioTestNegativo	244	START	1590183484837	1590183484837
USER	AceptarAnuncioTestPositivo	219	START	1590183484837	1590183484837
USER	AceptarAnuncioTestNegativo	245	START	1590183484871	1590183484871
USER	AceptarAnuncioTestPositivo	220	START	1590183484874	1590183484874
REQUEST	245		Welcome	1590183484872	1590183484882	OK	 
REQUEST	219		Welcome	1590183484838	1590183484882	OK	 
REQUEST	244		Welcome	1590183484838	1590183484885	OK	 
REQUEST	220		Welcome	1590183484875	1590183484887	OK	 
USER	AceptarAnuncioTestNegativo	246	START	1590183484914	1590183484914
USER	AceptarAnuncioTestPositivo	221	START	1590183484914	1590183484914
REQUEST	246		Welcome	1590183484915	1590183484922	OK	 
REQUEST	221		Welcome	1590183484915	1590183484922	OK	 
USER	AceptarAnuncioTestNegativo	247	START	1590183484954	1590183484954
USER	AceptarAnuncioTestPositivo	222	START	1590183484954	1590183484954
REQUEST	247		Welcome	1590183484955	1590183484962	OK	 
REQUEST	222		Welcome	1590183484955	1590183484962	OK	 
USER	AceptarAnuncioTestNegativo	248	START	1590183484990	1590183484990
USER	AceptarAnuncioTestPositivo	223	START	1590183484994	1590183484994
REQUEST	248		Welcome	1590183484991	1590183484999	OK	 
REQUEST	223		Welcome	1590183484995	1590183485002	OK	 
USER	AceptarAnuncioTestNegativo	249	START	1590183485033	1590183485033
USER	AceptarAnuncioTestPositivo	224	START	1590183485037	1590183485037
REQUEST	249		Welcome	1590183485034	1590183485044	OK	 
REQUEST	224		Welcome	1590183485039	1590183485047	OK	 
USER	AceptarAnuncioTestNegativo	250	START	1590183485064	1590183485064
REQUEST	250		Welcome	1590183485065	1590183485072	OK	 
USER	AceptarAnuncioTestPositivo	225	START	1590183485085	1590183485085
REQUEST	225		Welcome	1590183485086	1590183485094	OK	 
USER	AceptarAnuncioTestNegativo	251	START	1590183485106	1590183485106
USER	AceptarAnuncioTestPositivo	226	START	1590183485118	1590183485118
REQUEST	251		Welcome	1590183485107	1590183485124	OK	 
REQUEST	226		Welcome	1590183485120	1590183485135	OK	 
USER	AceptarAnuncioTestNegativo	252	START	1590183485158	1590183485158
USER	AceptarAnuncioTestPositivo	227	START	1590183485165	1590183485165
REQUEST	252		Welcome	1590183485158	1590183485178	OK	 
REQUEST	227		Welcome	1590183485166	1590183485183	OK	 
USER	AceptarAnuncioTestNegativo	253	START	1590183485188	1590183485188
USER	AceptarAnuncioTestPositivo	228	START	1590183485194	1590183485194
REQUEST	253		Welcome	1590183485190	1590183485201	OK	 
REQUEST	228		Welcome	1590183485197	1590183485203	OK	 
USER	AceptarAnuncioTestNegativo	254	START	1590183485224	1590183485224
USER	AceptarAnuncioTestPositivo	229	START	1590183485261	1590183485261
USER	AceptarAnuncioTestNegativo	280	START	1590183485260	1590183485260
USER	AceptarAnuncioTestPositivo	255	START	1590183485260	1590183485260
REQUEST	254		Welcome	1590183485262	1590183485277	OK	 
REQUEST	255		Welcome	1590183485271	1590183485279	OK	 
REQUEST	229		Welcome	1590183485263	1590183485284	OK	 
REQUEST	280		Welcome	1590183485266	1590183485300	OK	 
USER	AceptarAnuncioTestPositivo	256	START	1590183485305	1590183485305
USER	AceptarAnuncioTestNegativo	281	START	1590183485305	1590183485305
REQUEST	281		Welcome	1590183485306	1590183485312	OK	 
REQUEST	256		Welcome	1590183485306	1590183485312	OK	 
USER	AceptarAnuncioTestNegativo	282	START	1590183485353	1590183485353
USER	AceptarAnuncioTestPositivo	257	START	1590183485353	1590183485353
REQUEST	282		Welcome	1590183485353	1590183485358	OK	 
REQUEST	257		Welcome	1590183485353	1590183485358	OK	 
USER	AceptarAnuncioTestPositivo	258	START	1590183485374	1590183485374
USER	AceptarAnuncioTestNegativo	283	START	1590183485374	1590183485374
REQUEST	258		Welcome	1590183485375	1590183485380	OK	 
REQUEST	283		Welcome	1590183485375	1590183485380	OK	 
USER	AceptarAnuncioTestPositivo	259	START	1590183485414	1590183485414
USER	AceptarAnuncioTestNegativo	284	START	1590183485414	1590183485414
REQUEST	259		Welcome	1590183485416	1590183485427	OK	 
REQUEST	284		Welcome	1590183485416	1590183485427	OK	 
USER	AceptarAnuncioTestPositivo	260	START	1590183485456	1590183485456
USER	AceptarAnuncioTestNegativo	285	START	1590183485456	1590183485456
REQUEST	285		Welcome	1590183485458	1590183485465	OK	 
REQUEST	260		Welcome	1590183485457	1590183485466	OK	 
USER	AceptarAnuncioTestPositivo	261	START	1590183485497	1590183485497
USER	AceptarAnuncioTestNegativo	286	START	1590183485497	1590183485497
REQUEST	261		Welcome	1590183485498	1590183485502	OK	 
REQUEST	286		Welcome	1590183485498	1590183485502	OK	 
USER	AceptarAnuncioTestPositivo	262	START	1590183485540	1590183485540
USER	AceptarAnuncioTestNegativo	287	START	1590183485540	1590183485540
REQUEST	287		Welcome	1590183485541	1590183485546	OK	 
REQUEST	262		Welcome	1590183485541	1590183485546	OK	 
USER	AceptarAnuncioTestPositivo	263	START	1590183485574	1590183485574
REQUEST	263		Welcome	1590183485575	1590183485578	OK	 
USER	AceptarAnuncioTestNegativo	288	START	1590183485574	1590183485574
REQUEST	288		Welcome	1590183485620	1590183485625	OK	 
USER	AceptarAnuncioTestPositivo	264	START	1590183485631	1590183485631
USER	AceptarAnuncioTestNegativo	289	START	1590183485637	1590183485637
REQUEST	264		Welcome	1590183485631	1590183485643	OK	 
REQUEST	289		Welcome	1590183485638	1590183485644	OK	 
USER	AceptarAnuncioTestPositivo	265	START	1590183485676	1590183485676
USER	AceptarAnuncioTestNegativo	290	START	1590183485679	1590183485679
REQUEST	265		Welcome	1590183485677	1590183485684	OK	 
REQUEST	290		Welcome	1590183485680	1590183485685	OK	 
USER	AceptarAnuncioTestPositivo	266	START	1590183485695	1590183485695
USER	AceptarAnuncioTestNegativo	291	START	1590183485695	1590183485695
REQUEST	291		Welcome	1590183485697	1590183485702	OK	 
REQUEST	266		Welcome	1590183485695	1590183485702	OK	 
USER	AceptarAnuncioTestPositivo	267	START	1590183485734	1590183485734
USER	AceptarAnuncioTestNegativo	292	START	1590183485734	1590183485734
REQUEST	292		Welcome	1590183485735	1590183485739	OK	 
REQUEST	267		Welcome	1590183485735	1590183485739	OK	 
USER	AceptarAnuncioTestPositivo	268	START	1590183485774	1590183485774
USER	AceptarAnuncioTestNegativo	293	START	1590183485774	1590183485774
REQUEST	268		Welcome	1590183485775	1590183485781	OK	 
REQUEST	293		Welcome	1590183485775	1590183485784	OK	 
USER	AceptarAnuncioTestNegativo	294	START	1590183485820	1590183485820
USER	AceptarAnuncioTestPositivo	269	START	1590183485820	1590183485820
REQUEST	269		Welcome	1590183485820	1590183485824	OK	 
REQUEST	294		Welcome	1590183485820	1590183485824	OK	 
USER	AceptarAnuncioTestNegativo	295	START	1590183485857	1590183485857
USER	AceptarAnuncioTestPositivo	270	START	1590183485857	1590183485857
REQUEST	270		Welcome	1590183485857	1590183485862	OK	 
REQUEST	295		Welcome	1590183485857	1590183485862	OK	 
USER	AceptarAnuncioTestPositivo	271	START	1590183485895	1590183485895
USER	AceptarAnuncioTestNegativo	296	START	1590183485895	1590183485895
REQUEST	296		Welcome	1590183485895	1590183485899	OK	 
REQUEST	271		Welcome	1590183485895	1590183485899	OK	 
USER	AceptarAnuncioTestPositivo	272	START	1590183485941	1590183485941
USER	AceptarAnuncioTestNegativo	297	START	1590183485941	1590183485941
REQUEST	297		Welcome	1590183485941	1590183485946	OK	 
REQUEST	272		Welcome	1590183485941	1590183485946	OK	 
USER	AceptarAnuncioTestPositivo	273	START	1590183485980	1590183485980
USER	AceptarAnuncioTestNegativo	298	START	1590183485980	1590183485980
REQUEST	298		Welcome	1590183485981	1590183485985	OK	 
REQUEST	273		Welcome	1590183485981	1590183485985	OK	 
USER	AceptarAnuncioTestPositivo	274	START	1590183486017	1590183486017
USER	AceptarAnuncioTestNegativo	299	START	1590183486017	1590183486017
REQUEST	299		Welcome	1590183486018	1590183486023	OK	 
REQUEST	274		Welcome	1590183486018	1590183486023	OK	 
USER	AceptarAnuncioTestNegativo	300	START	1590183486068	1590183486068
USER	AceptarAnuncioTestPositivo	275	START	1590183486068	1590183486068
REQUEST	300		Welcome	1590183486068	1590183486073	OK	 
REQUEST	275		Welcome	1590183486068	1590183486073	OK	 
USER	AceptarAnuncioTestPositivo	276	START	1590183486101	1590183486101
USER	AceptarAnuncioTestNegativo	301	START	1590183486101	1590183486101
REQUEST	301		Welcome	1590183486102	1590183486107	OK	 
REQUEST	276		Welcome	1590183486101	1590183486107	OK	 
USER	AceptarAnuncioTestNegativo	302	START	1590183486141	1590183486141
USER	AceptarAnuncioTestPositivo	277	START	1590183486141	1590183486141
REQUEST	277		Welcome	1590183486142	1590183486146	OK	 
REQUEST	302		Welcome	1590183486142	1590183486146	OK	 
USER	AceptarAnuncioTestPositivo	278	START	1590183486182	1590183486182
USER	AceptarAnuncioTestNegativo	303	START	1590183486182	1590183486182
REQUEST	303		Welcome	1590183486182	1590183486186	OK	 
REQUEST	278		Welcome	1590183486182	1590183486186	OK	 
USER	AceptarAnuncioTestPositivo	279	START	1590183486214	1590183486214
USER	AceptarAnuncioTestNegativo	304	START	1590183486214	1590183486214
REQUEST	304		Welcome	1590183486214	1590183486219	OK	 
REQUEST	279		Welcome	1590183486214	1590183486219	OK	 
USER	AceptarAnuncioTestPositivo	305	START	1590183486251	1590183486251
USER	AceptarAnuncioTestNegativo	329	START	1590183486251	1590183486251
REQUEST	329		Welcome	1590183486251	1590183486258	OK	 
REQUEST	305		Welcome	1590183486251	1590183486259	OK	 
USER	AceptarAnuncioTestPositivo	306	START	1590183486289	1590183486289
USER	AceptarAnuncioTestNegativo	330	START	1590183486289	1590183486289
REQUEST	330		Welcome	1590183486290	1590183486296	OK	 
REQUEST	306		Welcome	1590183486290	1590183486297	OK	 
USER	AceptarAnuncioTestPositivo	307	START	1590183486329	1590183486329
USER	AceptarAnuncioTestNegativo	331	START	1590183486329	1590183486329
REQUEST	331		Welcome	1590183486329	1590183486335	OK	 
REQUEST	307		Welcome	1590183486329	1590183486336	OK	 
USER	AceptarAnuncioTestPositivo	308	START	1590183486367	1590183486367
USER	AceptarAnuncioTestNegativo	332	START	1590183486367	1590183486367
REQUEST	332		Welcome	1590183486367	1590183486372	OK	 
REQUEST	308		Welcome	1590183486367	1590183486374	OK	 
USER	AceptarAnuncioTestPositivo	309	START	1590183486405	1590183486405
USER	AceptarAnuncioTestNegativo	333	START	1590183486405	1590183486405
REQUEST	309		Welcome	1590183486405	1590183486410	OK	 
REQUEST	333		Welcome	1590183486405	1590183486411	OK	 
USER	AceptarAnuncioTestPositivo	310	START	1590183486444	1590183486444
USER	AceptarAnuncioTestNegativo	334	START	1590183486444	1590183486444
REQUEST	334		Welcome	1590183486444	1590183486450	OK	 
REQUEST	310		Welcome	1590183486444	1590183486451	OK	 
USER	AceptarAnuncioTestPositivo	311	START	1590183486487	1590183486487
USER	AceptarAnuncioTestNegativo	335	START	1590183486487	1590183486487
REQUEST	311		Welcome	1590183486487	1590183486492	OK	 
REQUEST	335		Welcome	1590183486487	1590183486493	OK	 
USER	AceptarAnuncioTestNegativo	336	START	1590183486526	1590183486526
USER	AceptarAnuncioTestPositivo	312	START	1590183486526	1590183486526
REQUEST	312		Welcome	1590183486526	1590183486533	OK	 
REQUEST	336		Welcome	1590183486526	1590183486534	OK	 
USER	AceptarAnuncioTestPositivo	313	START	1590183486564	1590183486564
USER	AceptarAnuncioTestNegativo	337	START	1590183486564	1590183486564
REQUEST	337		Welcome	1590183486564	1590183486573	OK	 
REQUEST	313		Welcome	1590183486564	1590183486577	OK	 
USER	AceptarAnuncioTestPositivo	314	START	1590183486619	1590183486619
USER	AceptarAnuncioTestNegativo	338	START	1590183486624	1590183486624
REQUEST	314		Welcome	1590183486620	1590183486627	OK	 
REQUEST	338		Welcome	1590183486625	1590183486630	OK	 
USER	AceptarAnuncioTestPositivo	315	START	1590183486650	1590183486650
USER	AceptarAnuncioTestNegativo	339	START	1590183486650	1590183486650
REQUEST	315		Welcome	1590183486650	1590183486657	OK	 
REQUEST	339		Welcome	1590183486650	1590183486659	OK	 
USER	AceptarAnuncioTestNegativo	340	START	1590183486687	1590183486687
USER	AceptarAnuncioTestPositivo	316	START	1590183486687	1590183486687
REQUEST	340		Welcome	1590183486688	1590183486696	OK	 
REQUEST	316		Welcome	1590183486688	1590183486697	OK	 
USER	AceptarAnuncioTestNegativo	341	START	1590183486731	1590183486731
USER	AceptarAnuncioTestPositivo	317	START	1590183486731	1590183486731
REQUEST	317		Welcome	1590183486732	1590183486737	OK	 
REQUEST	341		Welcome	1590183486732	1590183486738	OK	 
USER	AceptarAnuncioTestNegativo	342	START	1590183486778	1590183486778
USER	AceptarAnuncioTestPositivo	318	START	1590183486778	1590183486778
REQUEST	342		Welcome	1590183486778	1590183486783	OK	 
REQUEST	318		Welcome	1590183486778	1590183486786	OK	 
USER	AceptarAnuncioTestNegativo	343	START	1590183486804	1590183486804
USER	AceptarAnuncioTestPositivo	319	START	1590183486804	1590183486804
REQUEST	319		Welcome	1590183486804	1590183486809	OK	 
REQUEST	343		Welcome	1590183486804	1590183486811	OK	 
USER	AceptarAnuncioTestNegativo	344	START	1590183486855	1590183486855
USER	AceptarAnuncioTestPositivo	320	START	1590183486855	1590183486855
REQUEST	344		Welcome	1590183486856	1590183486861	OK	 
REQUEST	320		Welcome	1590183486856	1590183486863	OK	 
USER	AceptarAnuncioTestPositivo	321	START	1590183486890	1590183486890
USER	AceptarAnuncioTestNegativo	345	START	1590183486890	1590183486890
REQUEST	345		Welcome	1590183486890	1590183486896	OK	 
REQUEST	321		Welcome	1590183486890	1590183486897	OK	 
USER	AceptarAnuncioTestNegativo	346	START	1590183486926	1590183486926
USER	AceptarAnuncioTestPositivo	322	START	1590183486926	1590183486926
REQUEST	322		Welcome	1590183486927	1590183486932	OK	 
REQUEST	346		Welcome	1590183486927	1590183486934	OK	 
USER	AceptarAnuncioTestPositivo	323	START	1590183486968	1590183486968
USER	AceptarAnuncioTestNegativo	347	START	1590183486968	1590183486968
REQUEST	323		Welcome	1590183486969	1590183486974	OK	 
REQUEST	347		Welcome	1590183486969	1590183486975	OK	 
USER	AceptarAnuncioTestNegativo	348	START	1590183487008	1590183487008
USER	AceptarAnuncioTestPositivo	324	START	1590183487008	1590183487008
REQUEST	324		Welcome	1590183487009	1590183487015	OK	 
REQUEST	348		Welcome	1590183487009	1590183487016	OK	 
USER	AceptarAnuncioTestNegativo	349	START	1590183487044	1590183487044
USER	AceptarAnuncioTestPositivo	325	START	1590183487044	1590183487044
REQUEST	325		Welcome	1590183487045	1590183487055	OK	 
REQUEST	349		Welcome	1590183487045	1590183487057	OK	 
USER	AceptarAnuncioTestNegativo	350	START	1590183487084	1590183487084
USER	AceptarAnuncioTestPositivo	326	START	1590183487084	1590183487084
REQUEST	326		Welcome	1590183487085	1590183487095	OK	 
REQUEST	350		Welcome	1590183487085	1590183487097	OK	 
USER	AceptarAnuncioTestPositivo	327	START	1590183487130	1590183487130
USER	AceptarAnuncioTestNegativo	351	START	1590183487130	1590183487130
REQUEST	327		Welcome	1590183487131	1590183487139	OK	 
REQUEST	351		Welcome	1590183487131	1590183487141	OK	 
USER	AceptarAnuncioTestPositivo	328	START	1590183487169	1590183487169
USER	AceptarAnuncioTestNegativo	352	START	1590183487170	1590183487170
REQUEST	328		Welcome	1590183487171	1590183487182	OK	 
REQUEST	352		Welcome	1590183487171	1590183487185	OK	 
USER	AceptarAnuncioTestPositivo	353	START	1590183487208	1590183487208
REQUEST	353		Welcome	1590183487209	1590183487216	OK	 
USER	AceptarAnuncioTestNegativo	378	START	1590183487229	1590183487229
REQUEST	378		Welcome	1590183487229	1590183487236	OK	 
USER	AceptarAnuncioTestPositivo	354	START	1590183487249	1590183487249
REQUEST	354		Welcome	1590183487250	1590183487257	OK	 
USER	AceptarAnuncioTestNegativo	379	START	1590183487269	1590183487269
REQUEST	379		Welcome	1590183487271	1590183487279	OK	 
USER	AceptarAnuncioTestPositivo	355	START	1590183487288	1590183487288
REQUEST	355		Welcome	1590183487289	1590183487297	OK	 
USER	AceptarAnuncioTestNegativo	380	START	1590183487309	1590183487309
REQUEST	380		Welcome	1590183487310	1590183487316	OK	 
USER	AceptarAnuncioTestPositivo	356	START	1590183487330	1590183487330
