ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.VerMisLocalesTest	vermislocalestest	1590169929324	 	3.3.1
REQUEST	4037		Welcome	1590169988541	1590169993183	OK	 
REQUEST	2594		WrongLogin	1590169988607	1590169993183	OK	 
REQUEST	2783		WrongLogin	1590169988609	1590169993183	OK	 
REQUEST	3186		RightLogin	1590169988610	1590169993184	OK	 
REQUEST	4040		Welcome	1590169988608	1590169993187	OK	 
REQUEST	2596		RightLogin	1590169988613	1590169993188	OK	 
REQUEST	3190		RightLogin	1590169988612	1590169993188	OK	 
REQUEST	3140		WrongLogin	1590169988615	1590169993189	OK	 
USER	VerMisLocalesPositivoTest	4306	START	1590169993202	1590169993202
USER	VerMisLocalesNegativoTest	4341	START	1590169993211	1590169993211
USER	VerMisLocalesPositivoTest	161	END	1590169933690	1590169993230
USER	VerMisLocalesPositivoTest	4307	START	1590169993230	1590169993230
USER	VerMisLocalesNegativoTest	4342	START	1590169993234	1590169993234
USER	VerMisLocalesPositivoTest	4308	START	1590169993266	1590169993266
USER	VerMisLocalesNegativoTest	4343	START	1590169993267	1590169993267
USER	VerMisLocalesPositivoTest	4309	START	1590169993291	1590169993291
USER	VerMisLocalesNegativoTest	4344	START	1590169993294	1590169993294
USER	VerMisLocalesPositivoTest	294	END	1590169935565	1590169993309
USER	VerMisLocalesPositivoTest	4345	START	1590169993338	1590169993338
USER	VerMisLocalesNegativoTest	4380	START	1590169993342	1590169993342
USER	VerMisLocalesPositivoTest	4346	START	1590169993352	1590169993352
USER	VerMisLocalesNegativoTest	4381	START	1590169993354	1590169993354
REQUEST	4039		Welcome	1590169988571	1590169993380	OK	 
REQUEST	2011		WrongLogged	1590169988621	1590169993380	OK	 
REQUEST	4004		Welcome	1590169988571	1590169993387	OK	 
REQUEST	4002		Welcome	1590169988540	1590169993387	OK	 
REQUEST	1977		RightLogged	1590169988622	1590169993393	OK	 
USER	VerMisLocalesPositivoTest	4347	START	1590169993408	1590169993408
USER	VerMisLocalesNegativoTest	4382	START	1590169993411	1590169993411
USER	VerMisLocalesPositivoTest	4348	START	1590169993437	1590169993437
USER	VerMisLocalesNegativoTest	4383	START	1590169993443	1590169993443
USER	VerMisLocalesPositivoTest	249	END	1590169935260	1590169993456
USER	VerMisLocalesPositivoTest	179	END	1590169934241	1590169993459
USER	VerMisLocalesPositivoTest	4349	START	1590169993466	1590169993466
USER	VerMisLocalesNegativoTest	4384	START	1590169993470	1590169993470
USER	VerMisLocalesNegativoTest	4385	START	1590169993474	1590169993474
USER	VerMisLocalesPositivoTest	4350	START	1590169993478	1590169993478
USER	VerMisLocalesNegativoTest	4386	START	1590169993487	1590169993487
REQUEST	4003		Welcome	1590169988543	1590169993506	OK	 
REQUEST	648		MyLocales	1590169988624	1590169993507	OK	 
USER	VerMisLocalesPositivoTest	4351	START	1590169993513	1590169993513
USER	VerMisLocalesPositivoTest	299	END	1590169935708	1590169993522
USER	VerMisLocalesNegativoTest	4387	START	1590169993525	1590169993525
USER	VerMisLocalesPositivoTest	4352	START	1590169993525	1590169993525
USER	VerMisLocalesPositivoTest	302	END	1590169935786	1590169993545
USER	VerMisLocalesPositivoTest	72	END	1590169933328	1590169993551
USER	VerMisLocalesPositivoTest	4353	START	1590169993553	1590169993553
USER	VerMisLocalesNegativoTest	4388	START	1590169993554	1590169993554
USER	VerMisLocalesPositivoTest	297	END	1590169935649	1590169993561
REQUEST	1670		WrongLogged Redirect 1	1590169988644	1590169993566	OK	 
REQUEST	4038		Welcome	1590169988544	1590169993567	OK	 
REQUEST	4042		Welcome	1590169988648	1590169993575	OK	 
REQUEST	1671		WrongLogged Redirect 1	1590169988681	1590169993583	OK	 
USER	VerMisLocalesPositivoTest	300	END	1590169935736	1590169993591
USER	VerMisLocalesPositivoTest	4354	START	1590169993594	1590169993594
USER	VerMisLocalesNegativoTest	4389	START	1590169993604	1590169993604
USER	VerMisLocalesPositivoTest	4355	START	1590169993611	1590169993611
USER	VerMisLocalesNegativoTest	4390	START	1590169993615	1590169993615
REQUEST	1636		RightLogged Redirect 1	1590169988681	1590169993638	OK	 
REQUEST	4036		Welcome	1590169988477	1590169993641	OK	 
REQUEST	3224		WrongLogin	1590169988695	1590169993645	OK	 
USER	VerMisLocalesPositivoTest	298	END	1590169935682	1590169993654
USER	VerMisLocalesPositivoTest	4356	START	1590169993654	1590169993654
USER	VerMisLocalesNegativoTest	4391	START	1590169993656	1590169993656
USER	VerMisLocalesNegativoTest	4392	START	1590169993674	1590169993674
USER	VerMisLocalesPositivoTest	4357	START	1590169993682	1590169993682
USER	VerMisLocalesPositivoTest	301	END	1590169935759	1590169993702
USER	VerMisLocalesNegativoTest	4393	START	1590169993702	1590169993702
USER	VerMisLocalesPositivoTest	4358	START	1590169993706	1590169993706
USER	VerMisLocalesPositivoTest	4359	START	1590169993719	1590169993719
USER	VerMisLocalesNegativoTest	4394	START	1590169993723	1590169993723
USER	VerMisLocalesPositivoTest	304	END	1590169935855	1590169993738
USER	VerMisLocalesPositivoTest	303	END	1590169935816	1590169993768
USER	VerMisLocalesPositivoTest	4360	START	1590169993768	1590169993768
USER	VerMisLocalesNegativoTest	4395	START	1590169993775	1590169993775
USER	VerMisLocalesPositivoTest	246	END	1590169935166	1590169993825
USER	VerMisLocalesPositivoTest	4361	START	1590169993825	1590169993825
USER	VerMisLocalesNegativoTest	4396	START	1590169993826	1590169993826
USER	VerMisLocalesPositivoTest	4362	START	1590169993849	1590169993849
USER	VerMisLocalesNegativoTest	4397	START	1590169993852	1590169993852
USER	VerMisLocalesPositivoTest	4363	START	1590169993862	1590169993862
USER	VerMisLocalesNegativoTest	4398	START	1590169993866	1590169993866
USER	VerMisLocalesNegativoTest	4399	START	1590169993874	1590169993874
USER	VerMisLocalesPositivoTest	4364	START	1590169993875	1590169993875
USER	VerMisLocalesNegativoTest	4400	START	1590169993905	1590169993905
USER	VerMisLocalesPositivoTest	4365	START	1590169993915	1590169993915
USER	VerMisLocalesNegativoTest	4401	START	1590169993931	1590169993931
USER	VerMisLocalesPositivoTest	4366	START	1590169993930	1590169993930
USER	VerMisLocalesPositivoTest	309	END	1590169935987	1590169993948
USER	VerMisLocalesPositivoTest	4367	START	1590169993948	1590169993948
USER	VerMisLocalesNegativoTest	4402	START	1590169993951	1590169993951
USER	VerMisLocalesPositivoTest	317	END	1590169936232	1590169993963
USER	VerMisLocalesPositivoTest	355	END	1590169936286	1590169993964
USER	VerMisLocalesPositivoTest	4368	START	1590169993977	1590169993977
USER	VerMisLocalesNegativoTest	4403	START	1590169993985	1590169993985
REQUEST	1669		WrongLogged Redirect 1	1590169988593	1590169994009	OK	 
REQUEST	4008		Welcome	1590169988687	1590169994015	OK	 
USER	VerMisLocalesPositivoTest	4369	START	1590169994030	1590169994030
USER	VerMisLocalesNegativoTest	4404	START	1590169994038	1590169994038
USER	VerMisLocalesPositivoTest	357	END	1590169936355	1590169994053
USER	VerMisLocalesPositivoTest	305	END	1590169935876	1590169994059
USER	VerMisLocalesPositivoTest	4370	START	1590169994069	1590169994069
USER	VerMisLocalesNegativoTest	4405	START	1590169994077	1590169994077
USER	VerMisLocalesNegativoTest	4406	START	1590169994084	1590169994084
USER	VerMisLocalesPositivoTest	359	END	1590169936406	1590169994095
USER	VerMisLocalesPositivoTest	4371	START	1590169994095	1590169994095
USER	VerMisLocalesNegativoTest	4407	START	1590169994114	1590169994114
USER	VerMisLocalesPositivoTest	4372	START	1590169994126	1590169994126
USER	VerMisLocalesPositivoTest	4373	START	1590169994143	1590169994143
USER	VerMisLocalesNegativoTest	4408	START	1590169994151	1590169994151
USER	VerMisLocalesPositivoTest	310	END	1590169936028	1590169994159
USER	VerMisLocalesPositivoTest	4374	START	1590169994162	1590169994162
USER	VerMisLocalesNegativoTest	4409	START	1590169994165	1590169994165
USER	VerMisLocalesPositivoTest	170	END	1590169933968	1590169994166
USER	VerMisLocalesPositivoTest	4375	START	1590169994191	1590169994191
USER	VerMisLocalesNegativoTest	4410	START	1590169994199	1590169994199
USER	VerMisLocalesPositivoTest	358	END	1590169936380	1590169994205
USER	VerMisLocalesPositivoTest	318	END	1590169936254	1590169994212
USER	VerMisLocalesPositivoTest	4376	START	1590169994212	1590169994212
USER	VerMisLocalesNegativoTest	4411	START	1590169994215	1590169994215
USER	VerMisLocalesPositivoTest	36	END	1590169932333	1590169994218
USER	VerMisLocalesPositivoTest	311	END	1590169936058	1590169994219
USER	VerMisLocalesPositivoTest	356	END	1590169936316	1590169994220
USER	VerMisLocalesPositivoTest	362	END	1590169936486	1590169994220
REQUEST	4044		Welcome	1590169988702	1590169994233	OK	 
REQUEST	3187		RightLogin	1590169988716	1590169994234	OK	 
REQUEST	3189		RightLogin	1590169988715	1590169994235	OK	 
REQUEST	3222		WrongLogin	1590169988716	1590169994236	OK	 
REQUEST	3191		RightLogin	1590169988717	1590169994237	OK	 
REQUEST	3223		WrongLogin	1590169988717	1590169994238	OK	 
REQUEST	3225		WrongLogin	1590169988716	1590169994238	OK	 
REQUEST	681		Forbidden	1590169988741	1590169994249	OK	 
USER	VerMisLocalesPositivoTest	4377	START	1590169994259	1590169994259
USER	VerMisLocalesNegativoTest	4412	START	1590169994264	1590169994264
USER	VerMisLocalesPositivoTest	364	END	1590169936546	1590169994283
USER	VerMisLocalesPositivoTest	287	END	1590169935371	1590169994292
USER	VerMisLocalesNegativoTest	4413	START	1590169994286	1590169994286
USER	VerMisLocalesPositivoTest	4378	START	1590169994292	1590169994292
USER	VerMisLocalesPositivoTest	360	END	1590169936437	1590169994301
USER	VerMisLocalesPositivoTest	4415	START	1590169994304	1590169994304
USER	VerMisLocalesNegativoTest	4452	START	1590169994305	1590169994305
USER	VerMisLocalesNegativoTest	4453	START	1590169994310	1590169994310
USER	VerMisLocalesPositivoTest	4416	START	1590169994314	1590169994314
USER	VerMisLocalesNegativoTest	4414	START	1590169994319	1590169994319
USER	VerMisLocalesPositivoTest	4379	START	1590169994323	1590169994323
REQUEST	4007		Welcome	1590169988648	1590169994337	OK	 
REQUEST	4010		Welcome	1590169988742	1590169994349	OK	 
REQUEST	2014		WrongLogged	1590169988745	1590169994351	OK	 
REQUEST	4045		Welcome	1590169988743	1590169994357	OK	 
REQUEST	729		MyLocales	1590169988748	1590169994361	OK	 
REQUEST	1980		RightLogged	1590169988748	1590169994361	OK	 
REQUEST	1979		RightLogged	1590169988751	1590169994362	OK	 
REQUEST	2013		WrongLogged	1590169988755	1590169994363	OK	 
REQUEST	1978		RightLogged	1590169988755	1590169994363	OK	 
USER	VerMisLocalesPositivoTest	4417	START	1590169994378	1590169994378
USER	VerMisLocalesNegativoTest	4454	START	1590169994394	1590169994394
USER	VerMisLocalesPositivoTest	4418	START	1590169994407	1590169994407
USER	VerMisLocalesNegativoTest	4455	START	1590169994415	1590169994415
USER	VerMisLocalesNegativoTest	4456	START	1590169994437	1590169994437
USER	VerMisLocalesPositivoTest	4419	START	1590169994434	1590169994434
USER	VerMisLocalesPositivoTest	227	END	1590169934597	1590169994449
USER	VerMisLocalesPositivoTest	4420	START	1590169994466	1590169994466
USER	VerMisLocalesNegativoTest	4457	START	1590169994474	1590169994474
USER	VerMisLocalesNegativoTest	4458	START	1590169994488	1590169994488
USER	VerMisLocalesPositivoTest	226	END	1590169934593	1590169994500
USER	VerMisLocalesPositivoTest	4421	START	1590169994502	1590169994502
USER	VerMisLocalesPositivoTest	367	END	1590169936636	1590169994528
USER	VerMisLocalesNegativoTest	4459	START	1590169994528	1590169994528
USER	VerMisLocalesPositivoTest	365	END	1590169936585	1590169994535
USER	VerMisLocalesPositivoTest	363	END	1590169936522	1590169994536
USER	VerMisLocalesPositivoTest	371	END	1590169936758	1590169994536
USER	VerMisLocalesPositivoTest	369	END	1590169936693	1590169994536
USER	VerMisLocalesPositivoTest	4422	START	1590169994539	1590169994539
USER	VerMisLocalesPositivoTest	372	END	1590169936785	1590169994545
USER	VerMisLocalesPositivoTest	366	END	1590169936614	1590169994550
USER	VerMisLocalesPositivoTest	370	END	1590169936716	1590169994550
USER	VerMisLocalesPositivoTest	4423	START	1590169994552	1590169994552
USER	VerMisLocalesNegativoTest	4460	START	1590169994552	1590169994552
USER	VerMisLocalesPositivoTest	374	END	1590169936837	1590169994558
USER	VerMisLocalesPositivoTest	313	END	1590169936116	1590169994559
USER	VerMisLocalesPositivoTest	4424	START	1590169994570	1590169994570
USER	VerMisLocalesNegativoTest	4461	START	1590169994574	1590169994574
REQUEST	4041		Welcome	1590169988619	1590169994593	OK	 
REQUEST	4011		Welcome	1590169988758	1590169994595	OK	 
REQUEST	4046		Welcome	1590169988758	1590169994598	OK	 
REQUEST	1612		WrongLogged Redirect 1	1590169986711	1590169994602	OK	 
REQUEST	4012		Welcome	1590169988804	1590169994603	OK	 
REQUEST	4047		Welcome	1590169988804	1590169994608	OK	 
REQUEST	651		MyLocales	1590169988811	1590169994611	OK	 
REQUEST	594		RightLogged Redirect 1	1590169988664	1590169994611	OK	 
REQUEST	652		MyLocales	1590169988806	1590169994619	OK	 
REQUEST	222		MyLocales	1590169980451	1590169994619	OK	 
REQUEST	1257		WrongLogged Redirect 1	1590169979534	1590169994622	OK	 
REQUEST	684		Forbidden	1590169988813	1590169994628	OK	 
USER	VerMisLocalesPositivoTest	375	END	1590169936867	1590169994630
USER	VerMisLocalesPositivoTest	373	END	1590169936808	1590169994630
USER	VerMisLocalesPositivoTest	376	END	1590169936892	1590169994631
USER	VerMisLocalesNegativoTest	4462	START	1590169994632	1590169994632
USER	VerMisLocalesPositivoTest	4425	START	1590169994632	1590169994632
USER	VerMisLocalesPositivoTest	377	END	1590169936916	1590169994634
REQUEST	685		Forbidden	1590169988813	1590169994637	OK	 
USER	VerMisLocalesPositivoTest	4426	START	1590169994646	1590169994646
USER	VerMisLocalesNegativoTest	4463	START	1590169994648	1590169994648
USER	VerMisLocalesPositivoTest	4427	START	1590169994658	1590169994658
USER	VerMisLocalesNegativoTest	4464	START	1590169994658	1590169994658
REQUEST	688		Forbidden	1590169988813	1590169994666	OK	 
REQUEST	4013		Welcome	1590169988817	1590169994668	OK	 
REQUEST	4006		Welcome	1590169988617	1590169994671	OK	 
REQUEST	4005		Welcome	1590169988599	1590169994674	OK	 
REQUEST	1284		RightLogged	1590169977865	1590169994674	OK	 
REQUEST	1673		WrongLogged Redirect 1	1590169988800	1590169994677	OK	 
USER	VerMisLocalesNegativoTest	4465	START	1590169994685	1590169994685
USER	VerMisLocalesPositivoTest	4428	START	1590169994691	1590169994691
REQUEST	4009		Welcome	1590169988702	1590169994706	OK	 
REQUEST	1653		WrongLogged Redirect 1	1590169987136	1590169994710	OK	 
REQUEST	3887		Welcome	1590169987170	1590169994711	OK	 
REQUEST	3931		Welcome	1590169987445	1590169994715	OK	 
REQUEST	1674		WrongLogged Redirect 1	1590169988912	1590169994715	OK	 
REQUEST	1617		RightLogged Redirect 1	1590169987128	1590169994718	OK	 
USER	VerMisLocalesPositivoTest	4429	START	1590169994720	1590169994720
USER	VerMisLocalesNegativoTest	4466	START	1590169994720	1590169994720
REQUEST	4048		Welcome	1590169988818	1590169994727	OK	 
REQUEST	512		MyLocales	1590169983878	1590169994728	OK	 
REQUEST	1637		RightLogged Redirect 1	1590169988886	1590169994733	OK	 
USER	VerMisLocalesPositivoTest	4430	START	1590169994739	1590169994739
REQUEST	687		Forbidden	1590169988929	1590169994743	OK	 
USER	VerMisLocalesNegativoTest	4467	START	1590169994744	1590169994744
REQUEST	1618		RightLogged Redirect 1	1590169987140	1590169994746	OK	 
REQUEST	1639		RightLogged Redirect 1	1590169988911	1590169994746	OK	 
REQUEST	1641		RightLogged Redirect 1	1590169988956	1590169994752	OK	 
REQUEST	1550		RightLogged Redirect 1	1590169985872	1590169994752	OK	 
REQUEST	3700		Welcome	1590169983892	1590169994758	OK	 
REQUEST	4051		Welcome	1590169988923	1590169994761	OK	 
REQUEST	4016		Welcome	1590169988923	1590169994766	OK	 
REQUEST	3169		RightLogin	1590169989070	1590169994766	OK	 
REQUEST	3680		Welcome	1590169983309	1590169994766	OK	 
REQUEST	1675		WrongLogged Redirect 1	1590169988956	1590169994767	OK	 
REQUEST	1972		RightLogged	1590169987638	1590169994769	OK	 
REQUEST	1721		WrongLogged	1590169983358	1590169994769	OK	 
USER	VerMisLocalesPositivoTest	4431	START	1590169994775	1590169994775
USER	VerMisLocalesNegativoTest	4468	START	1590169994781	1590169994781
REQUEST	690		Forbidden	1590169989089	1590169994787	OK	 
REQUEST	692		Forbidden	1590169989081	1590169994792	OK	 
USER	VerMisLocalesPositivoTest	4432	START	1590169994797	1590169994797
USER	VerMisLocalesNegativoTest	4469	START	1590169994799	1590169994799
REQUEST	1643		RightLogged Redirect 1	1590169989008	1590169994808	OK	 
REQUEST	1676		WrongLogged Redirect 1	1590169988956	1590169994808	OK	 
REQUEST	2018		WrongLogged	1590169989069	1590169994810	OK	 
REQUEST	2009		WrongLogged	1590169987658	1590169994812	OK	 
REQUEST	650		MyLocales	1590169988931	1590169994817	OK	 
REQUEST	3813		Welcome	1590169986087	1590169994819	OK	 
USER	VerMisLocalesPositivoTest	4433	START	1590169994832	1590169994832
USER	VerMisLocalesNegativoTest	4470	START	1590169994833	1590169994833
USER	VerMisLocalesPositivoTest	4434	START	1590169994869	1590169994869
USER	VerMisLocalesNegativoTest	4471	START	1590169994871	1590169994871
USER	VerMisLocalesNegativoTest	4472	START	1590169994879	1590169994879
REQUEST	1407		RightLogged Redirect 1	1590169983324	1590169994892	OK	 
REQUEST	581		RightLogged	1590169967962	1590169994895	OK	 
USER	VerMisLocalesPositivoTest	4435	START	1590169994906	1590169994906
USER	VerMisLocalesNegativoTest	4473	START	1590169994907	1590169994907
REQUEST	691		Forbidden	1590169989076	1590169994915	OK	 
USER	VerMisLocalesPositivoTest	4436	START	1590169994926	1590169994926
USER	VerMisLocalesPositivoTest	4437	START	1590169994936	1590169994936
USER	VerMisLocalesNegativoTest	4474	START	1590169994939	1590169994939
REQUEST	4017		Welcome	1590169988935	1590169994956	OK	 
USER	VerMisLocalesPositivoTest	4438	START	1590169994969	1590169994969
USER	VerMisLocalesNegativoTest	4475	START	1590169994971	1590169994971
REQUEST	3670		Welcome	1590169983986	1590169994991	OK	 
REQUEST	1981		RightLogged	1590169989068	1590169994993	OK	 
REQUEST	3628		Welcome	1590169982781	1590169995006	OK	 
USER	VerMisLocalesPositivoTest	4439	START	1590169995014	1590169995014
USER	VerMisLocalesNegativoTest	4476	START	1590169995014	1590169995014
REQUEST	1680		WrongLogged Redirect 1	1590169989032	1590169995027	OK	 
USER	VerMisLocalesPositivoTest	4440	START	1590169995034	1590169995034
USER	VerMisLocalesNegativoTest	4477	START	1590169995035	1590169995035
REQUEST	1647		RightLogged Redirect 1	1590169989047	1590169995046	OK	 
REQUEST	4055		Welcome	1590169989080	1590169995047	OK	 
REQUEST	1640		RightLogged Redirect 1	1590169988955	1590169995052	OK	 
REQUEST	653		MyLocales	1590169989075	1590169995052	OK	 
REQUEST	1983		RightLogged	1590169989068	1590169995055	OK	 
REQUEST	4052		Welcome	1590169988945	1590169995060	OK	 
REQUEST	3543		Welcome	1590169982273	1590169995064	OK	 
REQUEST	734		MyLocales	1590169989082	1590169995064	OK	 
REQUEST	1984		RightLogged	1590169989069	1590169995069	OK	 
USER	VerMisLocalesPositivoTest	4441	START	1590169995074	1590169995074
USER	VerMisLocalesNegativoTest	4478	START	1590169995074	1590169995074
USER	VerMisLocalesNegativoTest	4479	START	1590169995077	1590169995077
